trip_id,arrival_time,departure_time,stop_id,stop_sequence
L01_wk_o_0,05:35:00,05:35:00,TC,1
L01_wk_o_0,06:00:00,06:00:00,L01_END,2
L01_wk_i_0,02:25:00,02:25:00,L01_END,1
L01_wk_i_0,02:50:00,02:50:00,TC,2
L01_sat_o_0,05:35:00,05:35:00,TC,1
L01_sat_o_0,06:00:00,06:00:00,L01_END,2
L01_sat_i_0,02:25:00,02:25:00,L01_END,1
L01_sat_i_0,02:50:00,02:50:00,TC,2
L01_sun_o_0,05:15:00,05:15:00,TC,1
L01_sun_o_0,05:40:00,05:40:00,L01_END,2
L01_sun_i_0,04:25:00,04:25:00,L01_END,1
L01_sun_i_0,04:50:00,04:50:00,TC,2
L02_wk_o_0,02:35:00,02:35:00,TC,1
L02_wk_o_0,03:00:00,03:00:00,L02_END,2
L02_wk_i_0,02:50:00,02:50:00,L02_END,1
L02_wk_i_0,03:15:00,03:15:00,TC,2
L02_sun_o_0,05:35:00,05:35:00,TC,1
L02_sun_o_0,06:00:00,06:00:00,L02_END,2
L03_wk_o_0,03:30:00,03:30:00,TC,1
L03_wk_o_0,03:55:00,03:55:00,L03_END,2
L03_wk_i_0,01:10:00,01:10:00,L03_END,1
L03_wk_i_0,01:35:00,01:35:00,TC,2
L05_wk_o_0,05:30:00,05:30:00,TC,1
L05_wk_o_0,05:55:00,05:55:00,L05_END,2
L05_wk_i_0,04:25:00,04:25:00,L05_END,1
L05_wk_i_0,04:50:00,04:50:00,TC,2
L06_wk_o_0,01:25:00,01:25:00,TC,1
L06_wk_o_0,01:50:00,01:50:00,L06_END,2
L06_wk_i_0,00:30:00,00:30:00,L06_END,1
L06_wk_i_0,00:55:00,00:55:00,TC,2
L07_wk_o_0,02:35:00,02:35:00,TC,1
L07_wk_o_0,03:00:00,03:00:00,L07_END,2
L07_wk_i_0,02:45:00,02:45:00,L07_END,1
L07_wk_i_0,03:10:00,03:10:00,TC,2
L09_wk_o_0,02:35:00,02:35:00,TC,1
