route_id,route_short_name,route_long_name,route_type
501,501,TTZ Market - Mayskiy,3
221,221,Metro Mashinasozlar - Parkent,3
1226,1226,Metro Mashinasozlar - Charvak,3
467,467,Kukeldash - Farm Tashkent,3
472,472,Kukeldash - Kushkundy,3
473,473,Kukeldash - Sanatorium Nazarbek,3
299,299,South Station - Dustabad,3
357,357,South Station - Kurgancha,3
1240,1240,South Station - Akkurgan,3
235,235,Chinni Bazar - Sanatorium Nazarbek,3
560,560,Chinni Bazar - Tashmunvody,3
618,618,Hippodrome - Nurafshon,3
1185,1185,Hippodrome - Almalyk,3
477,477,Market - Kaplambek,3
1199,1199,Universam - Shurobasar,3
1222,1222,Kuylyuk Market - Bekabad,3
344,344,Food City - Akkurgan,3
606_1,606/1,Food City - Ogonek - Dustabad,3
606_2,606/2,Food City - Hamza - Dustabad,3
