route_id,service_id,trip_id,trip_headsign
520C,WEEK,520C_ida,Belo Horizonte (Centro)
520C,WEEK,520C_volta,Terminal Justinópolis
521C,DAILY,521C_ida,Belo Horizonte via Antônio Carlos
521C,DAILY,521C_volta,Terminal Justinópolis
522H,DAILY,522H_ida,Hospitais
522H,DAILY,522H_volta,Terminal Justinópolis
523H,DAILY,523H_ida,Hospitais via Antônio Carlos
523H,DAILY,523H_volta,Terminal Justinópolis
524R,WEEK,524R_ida,Belo Horizonte via Cristiano Machado
524R,WEEK,524R_volta,Terminal Justinópolis
412H,DAILY,412H_ida,Hospitais
413H,DAILY,413H_ida,Hospitais via Antônio Carlos
414R,WEEK,414R_ida,Belo Horizonte via Cristiano Machado
