route_id,service_id,trip_id,trip_headsign
MET_L1,DAILY,MET_L1_0,Itararé
MET_L1,DAILY,MET_L1_1,Eng. Alberto Tavares Silva
A831,WEEKDAY,A831_0,Terminal Parque Piauí
A831,WEEKDAY,A831_1,Distrito Industrial
A832,WEEKDAY,A832_0,Terminal Parque Piauí
A832,WEEKDAY,A832_1,Santa Fé
A833,WEEKDAY,A833_0,Terminal Parque Piauí
A833,WEEKDAY,A833_1,Terminal do Mário Covas
A834,WEEKDAY,A834_0,Terminal Parque Piauí
A834,WEEKDAY,A834_1,Torquato Neto / Irmã Dulce
A835,WEEKDAY,A835_0,Terminal Parque Piauí
A835,WEEKDAY,A835_1,Teresina Sul
A836,WEEKDAY,A836_0,Terminal Parque Piauí
A836,WEEKDAY,A836_1,Cerâmica Cil
T831,DAILY,T831_0,Terminal Parque Piauí (circular)
T832,DAILY,T832_0,Terminal Parque Piauí (circular)
T833,DAILY,T833_0,Terminal Parque Piauí (circular)
