route_id,service_id,trip_id,trip_headsign
BRT10,DAILY,BRT10_d0,Terminal Ouro Verde
BRT10,DAILY,BRT10_d1,Terminal Central
BRT11,DAILY,BRT11_d0,Terminal Vida Nova
BRT11,DAILY,BRT11_d1,Terminal Central
BRT12,DAILY,BRT12_d0,Terminal Santa Lucia
BRT12,DAILY,BRT12_d1,Terminal Central
BRT20,DAILY,BRT20_d0,Terminal Campo Grande
BRT20,DAILY,BRT20_d1,Terminal Mercado
BRT21,WKDAY,BRT21_d0,Terminal Campo Grande
BRT21,WKDAY,BRT21_d1,Terminal Mercado
BRT25,DAILY,BRT25_d0,Terminal Satelite Iris
BRT25,DAILY,BRT25_d1,Terminal Mercado
BRT26,WKDAY,BRT26_d0,Terminal Satelite Iris
BRT26,WKDAY,BRT26_d1,Terminal Mercado
BRTP,DAILY,BRTP_d0,Terminal Campos Eliseos
BRTP,DAILY,BRTP_d1,Aurocan
