trip_id,arrival_time,departure_time,stop_id,stop_sequence
1_out_1,06:30:00,06:30:00,thane_station,1
1_out_1,06:32:00,06:32:00,prabhat_cinema,2
1_out_1,06:34:00,06:34:00,jambhali_naka,3
1_out_1,06:36:00,06:36:00,civil_court,4
1_out_1,06:38:00,06:38:00,police_line,5
1_out_1,06:40:00,06:40:00,k_villa,6
1_out_1,06:42:00,06:42:00,shrirang_society,7
1_out_1,06:44:00,06:44:00,rabodi_police,8
1_out_1,06:46:00,06:46:00,vrindavan_society,9
1_in_1,07:00:00,07:00:00,vrindavan_society,1
1_in_1,07:02:00,07:02:00,rabodi_police,2
1_in_1,07:04:00,07:04:00,shrirang_society,3
1_in_1,07:06:00,07:06:00,k_villa,4
1_in_1,07:08:00,07:08:00,police_line,5
1_in_1,07:10:00,07:10:00,civil_court,6
1_in_1,07:12:00,07:12:00,jambhali_naka,7
1_in_1,07:14:00,07:14:00,prabhat_cinema,8
1_in_1,07:16:00,07:16:00,thane_station,9
6_out_1,06:00:00,06:00:00,thane_station,1
6_out_1,06:03:00,06:03:00,gaondevi,2
6_out_1,06:06:00,06:06:00,hari_niwas,3
6_out_1,06:09:00,06:09:00,vandana_terminus,4
6_out_1,06:12:00,06:12:00,debonair_society,5
6_out_1,06:15:00,06:15:00,sarovar_darshan,6
6_out_1,06:18:00,06:18:00,namdev_wadi,7
6_out_1,06:21:00,06:21:00,nitin_company_jn,8
6_out_1,06:24:00,06:24:00,ramchandra_nagar,9
6_out_1,06:27:00,06:27:00,vaitiwadi,10
6_out_1,06:30:00,06:30:00,gyaneshwar_nagar,11
6_out_1,06:33:00,06:33:00,kamgar_gate,12
6_out_1,06:36:00,06:36:00,savarkar_nagar,13
6_out_1,06:39:00,06:39:00,yashodhan_nagar,14
6_out_1,06:42:00,06:42:00,lokmanya_nagar,15
6_out_1,06:45:00,06:45:00,indira_nagar,16
6_out_1,06:48:00,06:48:00,jost_vasahat,17
6_out_1,06:51:00,06:51:00,sathe_nagar,18
6_out_1,06:54:00,06:54:00,wagle_aagar,19
6_in_1,07:10:00,07:10:00,wagle_aagar,1
6_in_1,07:13:00,07:13:00,sathe_nagar,2
6_in_1,07:16:00,07:16:00,jost_vasahat,3
6_in_1,07:19:00,07:19:00,indira_nagar,4
6_in_1,07:22:00,07:22:00,lokmanya_nagar,5
6_in_1,07:25:00,07:25:00,yashodhan_nagar,6
6_in_1,07:28:00,07:28:00,savarkar_nagar,7
6_in_1,07:31:00,07:31:00,kamgar_gate,8
6_in_1,07:34:00,07:34:00,gyaneshwar_nagar,9
6_in_1,07:37:00,07:37:00,vaitiwadi,10
6_in_1,07:40:00,07:40:00,ramchandra_nagar,11
6_in_1,07:43:00,07:43:00,nitin_company_jn,12
6_in_1,07:46:00,07:46:00,namdev_wadi,13
6_in_1,07:49:00,07:49:00,sarovar_darshan,14
6_in_1,07:52:00,07:52:00,debonair_society,15
6_in_1,07:55:00,07:55:00,vandana_terminus,16
6_in_1,07:58:00,07:58:00,hari_niwas,17
6_in_1,08:01:00,08:01:00,gaondevi,18
6_in_1,08:04:00,08:04:00,thane_station,19
7_out_1,06:47:00,06:47:00,thane_station,1
7_out_1,06:50:00,06:50:00,gaondevi,2
7_out_1,06:53:00,06:53:00,ak_joshi,3
7_out_1,06:56:00,06:56:00,ice_factory,4
