trip_id,arrival_time,departure_time,stop_id,stop_sequence
T_1_b0_d0_19800,05:30:00,05:30:45,S0001,1
T_1_b0_d0_19800,05:33:15,05:34:00,S0002,2
T_1_b0_d0_19800,05:36:30,05:37:15,S0003,3
T_1_b0_d0_19800,05:39:45,05:40:30,S0004,4
T_1_b0_d0_19800,05:43:00,05:43:45,S0005,5
T_1_b0_d0_19800,05:46:15,05:47:00,S0006,6
T_1_b0_d0_19800,05:49:30,05:50:15,S0007,7
T_1_b0_d0_19800,05:52:45,05:53:30,S0008,8
T_1_b0_d0_19800,05:56:00,05:56:45,S0009,9
T_1_b0_d0_19800,05:59:15,06:00:00,S0010,10
T_1_b0_d0_19800,06:02:30,06:03:15,S0011,11
T_1_b0_d0_19800,06:05:45,06:06:30,S0012,12
T_1_b0_d0_19800,06:09:00,06:09:45,S0013,13
T_1_b0_d0_19800,06:12:15,06:13:00,S0014,14
T_1_b0_d0_19800,06:15:30,06:16:15,S0015,15
T_1_b0_d0_19800,06:18:45,06:19:30,S0016,16
T_1_b0_d0_19800,06:22:00,06:22:45,S0017,17
T_1_b0_d0_19800,06:25:15,06:26:00,S0018,18
T_1_b0_d0_19800,06:28:30,06:29:15,S0019,19
T_1_b0_d0_19800,06:31:45,06:32:30,S0020,20
T_1_b0_d0_19800,06:35:00,06:35:45,S0021,21
T_1_b0_d0_19800,06:38:15,06:39:00,S0022,22
T_1_b0_d0_19800,06:41:30,06:42:15,S0023,23
T_1_b0_d0_19800,06:44:45,06:45:30,S0024,24
T_1_b0_d0_19800,06:48:00,06:48:45,S0025,25
T_1_b0_d0_19800,06:51:15,06:52:00,S0026,26
T_1_b0_d0_19800,06:54:30,06:55:15,S0027,27
T_1_b0_d0_19800,06:57:45,06:58:30,S0028,28
T_1_b0_d1_19800,05:30:00,05:30:45,S0028,1
T_1_b0_d1_19800,05:33:15,05:34:00,S0027,2
T_1_b0_d1_19800,05:36:30,05:37:15,S0026,3
T_1_b0_d1_19800,05:39:45,05:40:30,S0025,4
T_1_b0_d1_19800,05:43:00,05:43:45,S0024,5
T_1_b0_d1_19800,05:46:15,05:47:00,S0023,6
T_1_b0_d1_19800,05:49:30,05:50:15,S0022,7
T_1_b0_d1_19800,05:52:45,05:53:30,S0021,8
T_1_b0_d1_19800,05:56:00,05:56:45,S0020,9
T_1_b0_d1_19800,05:59:15,06:00:00,S0019,10
T_1_b0_d1_19800,06:02:30,06:03:15,S0018,11
T_1_b0_d1_19800,06:05:45,06:06:30,S0017,12
T_1_b0_d1_19800,06:09:00,06:09:45,S0016,13
T_1_b0_d1_19800,06:12:15,06:13:00,S0015,14
T_1_b0_d1_19800,06:15:30,06:16:15,S0014,15
T_1_b0_d1_19800,06:18:45,06:19:30,S0013,16
T_1_b0_d1_19800,06:22:00,06:22:45,S0012,17
T_1_b0_d1_19800,06:25:15,06:26:00,S0011,18
T_1_b0_d1_19800,06:28:30,06:29:15,S0010,19
T_1_b0_d1_19800,06:31:45,06:32:30,S0009,20
T_1_b0_d1_19800,06:35:00,06:35:45,S0008,21
T_1_b0_d1_19800,06:38:15,06:39:00,S0007,22
T_1_b0_d1_19800,06:41:30,06:42:15,S0006,23
T_1_b0_d1_19800,06:44:45,06:45:30,S0005,24
T_1_b0_d1_19800,06:48:00,06:48:45,S0004,25
T_1_b0_d1_19800,06:51:15,06:52:00,S0003,26
T_1_b0_d1_19800,06:54:30,06:55:15,S0002,27
T_1_b0_d1_19800,06:57:45,06:58:30,S0001,28
T_5_b0_d0_19800,05:30:00,05:30:45,S0101,1
T_5_b0_d0_19800,05:33:15,05:34:00,S0102,2
T_5_b0_d0_19800,05:36:30,05:37:15,S0103,3
T_5_b0_d0_19800,05:39:45,05:40:30,S0104,4
T_5_b0_d0_19800,05:43:00,05:43:45,S0105,5
T_5_b0_d0_19800,05:46:15,05:47:00,S0106,6
T_5_b0_d0_19800,05:49:30,05:50:15,S0107,7
T_5_b0_d0_19800,05:52:45,05:53:30,S0108,8
T_5_b0_d0_19800,05:56:00,05:56:45,S0109,9
T_5_b0_d0_19800,05:59:15,06:00:00,S0110,10
T_5_b0_d0_19800,06:02:30,06:03:15,S0111,11
T_5_b0_d0_19800,06:05:45,06:06:30,S0112,12
T_5_b0_d0_19800,06:09:00,06:09:45,S0113,13
T_5_b0_d0_19800,06:12:15,06:13:00,S0114,14
T_5_b0_d1_19800,05:30:00,05:30:45,S0114,1
T_5_b0_d1_19800,05:33:15,05:34:00,S0113,2
T_5_b0_d1_19800,05:36:30,05:37:15,S0112,3
T_5_b0_d1_19800,05:39:45,05:40:30,S0111,4
T_5_b0_d1_19800,05:43:00,05:43:45,S0110,5
T_5_b0_d1_19800,05:46:15,05:47:00,S0109,6
T_5_b0_d1_19800,05:49:30,05:50:15,S0108,7
T_5_b0_d1_19800,05:52:45,05:53:30,S0107,8
T_5_b0_d1_19800,05:56:00,05:56:45,S0106,9
T_5_b0_d1_19800,05:59:15,06:00:00,S0105,10
T_5_b0_d1_19800,06:02:30,06:03:15,S0104,11
T_5_b0_d1_19800,06:05:45,06:06:30,S0103,12
T_5_b0_d1_19800,06:09:00,06:09:45,S0102,13
T_5_b0_d1_19800,06:12:15,06:13:00,S0101,14
T_5_b1_d0_19800,05:30:00,05:30:45,S0101,1
T_5_b1_d0_19800,05:33:15,05:34:00,S0102,2
T_5_b1_d0_19800,05:36:30,05:37:15,S0103,3
T_5_b1_d0_19800,05:39:45,05:40:30,S0104,4
T_5_b1_d0_19800,05:43:00,05:43:45,S0105,5
T_5_b1_d0_19800,05:46:15,05:47:00,S0115,6
T_5_b1_d0_19800,05:49:30,05:50:15,S0116,7
T_5_b1_d0_19800,05:52:45,05:53:30,S0117,8
T_5_b1_d0_19800,05:56:00,05:56:45,S0118,9
T_5_b1_d0_19800,05:59:15,06:00:00,S0119,10
T_5_b1_d0_19800,06:02:30,06:03:15,S0028,11
T_5_b1_d1_19800,05:30:00,05:30:45,S0028,1
T_5_b1_d1_19800,05:33:15,05:34:00,S0119,2
T_5_b1_d1_19800,05:36:30,05:37:15,S0118,3
T_5_b1_d1_19800,05:39:45,05:40:30,S0117,4
T_5_b1_d1_19800,05:43:00,05:43:45,S0116,5
T_5_b1_d1_19800,05:46:15,05:47:00,S0115,6
T_5_b1_d1_19800,05:49:30,05:50:15,S0105,7
T_5_b1_d1_19800,05:52:45,05:53:30,S0104,8
T_5_b1_d1_19800,05:56:00,05:56:45,S0103,9
T_5_b1_d1_19800,05:59:15,06:00:00,S0102,10
T_5_b1_d1_19800,06:02:30,06:03:15,S0101,11
T_17_b0_d0_19800,05:30:00,05:30:45,S0032,1
T_17_b0_d0_19800,05:33:15,05:34:00,S0030,2
T_17_b0_d0_19800,05:36:30,05:37:15,S0382,3
T_17_b0_d0_19800,05:39:45,05:40:30,S0383,4
T_17_b0_d0_19800,05:43:00,05:43:45,S0384,5
T_17_b0_d0_19800,05:46:15,05:47:00,S0385,6
T_17_b0_d0_19800,05:49:30,05:50:15,S0386,7
T_17_b0_d0_19800,05:52:45,05:53:30,S0387,8
T_17_b0_d0_19800,05:56:00,05:56:45,S0388,9
T_17_b0_d0_19800,05:59:15,06:00:00,S0389,10
T_17_b0_d0_19800,06:02:30,06:03:15,S0390,11
T_17_b0_d0_19800,06:05:45,06:06:30,S0391,12
T_17_b0_d0_19800,06:09:00,06:09:45,S0392,13
T_17_b0_d0_19800,06:12:15,06:13:00,S0393,14
T_17_b0_d0_19800,06:15:30,06:16:15,S0394,15
T_17_b0_d1_19800,05:30:00,05:30:45,S0394,1
T_17_b0_d1_19800,05:33:15,05:34:00,S0393,2
T_17_b0_d1_19800,05:36:30,05:37:15,S0392,3
T_17_b0_d1_19800,05:39:45,05:40:30,S0391,4
T_17_b0_d1_19800,05:43:00,05:43:45,S0390,5
T_17_b0_d1_19800,05:46:15,05:47:00,S0389,6
T_17_b0_d1_19800,05:49:30,05:50:15,S0388,7
T_17_b0_d1_19800,05:52:45,05:53:30,S0387,8
T_17_b0_d1_19800,05:56:00,05:56:45,S0386,9
T_17_b0_d1_19800,05:59:15,06:00:00,S0385,10
T_17_b0_d1_19800,06:02:30,06:03:15,S0384,11
T_17_b0_d1_19800,06:05:45,06:06:30,S0383,12
T_17_b0_d1_19800,06:09:00,06:09:45,S0382,13
T_17_b0_d1_19800,06:12:15,06:13:00,S0030,14
