trip_id,arrival_time,departure_time,stop_id,stop_sequence
ahmedabad-gujarat-metr-r1-1d0-t1,06:00:00,06:00:00,ahmedabad-22.99721-72.66749,1
ahmedabad-gujarat-metr-r1-1d0-t1,06:01:40,06:01:40,ahmedabad-22.99998-72.65855,2
ahmedabad-gujarat-metr-r1-1d0-t1,06:03:38,06:03:38,ahmedabad-23.00354-72.64772,3
ahmedabad-gujarat-metr-r1-1d0-t1,06:05:42,06:05:42,ahmedabad-23.00545-72.63563,4
ahmedabad-gujarat-metr-r1-1d0-t1,06:07:07,06:07:07,ahmedabad-23.00789-72.62840,5
ahmedabad-gujarat-metr-r1-1d0-t1,06:08:57,06:08:57,ahmedabad-23.01070-72.61824,6
ahmedabad-gujarat-metr-r1-1d0-t1,06:11:02,06:11:02,ahmedabad-23.01546-72.60706,7
ahmedabad-gujarat-metr-r1-1d0-t1,06:12:53,06:12:53,ahmedabad-23.02470-72.60321,8
ahmedabad-gujarat-metr-r1-1d0-t1,06:15:37,06:15:37,ahmedabad-23.02880-72.58680,9
ahmedabad-gujarat-metr-r1-1d0-t1,06:17:45,06:17:45,ahmedabad-23.03925-72.58103,10
ahmedabad-gujarat-metr-r1-1d0-t1,06:20:05,06:20:05,ahmedabad-23.03760-72.56706,11
ahmedabad-gujarat-metr-r1-1d0-t1,06:21:15,06:21:15,ahmedabad-23.03989-72.56164,12
ahmedabad-gujarat-metr-r1-1d0-t1,06:22:48,06:22:48,ahmedabad-23.04072-72.55309,13
ahmedabad-gujarat-metr-r1-1d0-t1,06:24:38,06:24:38,ahmedabad-23.04489-72.54353,14
ahmedabad-gujarat-metr-r1-1d0-t1,06:26:12,06:26:12,ahmedabad-23.04593-72.53488,15
ahmedabad-gujarat-metr-r1-1d0-t1,06:28:02,06:28:02,ahmedabad-23.04818-72.52451,16
ahmedabad-gujarat-metr-r1-1d0-t1,06:29:35,06:29:35,ahmedabad-23.04978-72.51601,17
ahmedabad-gujarat-metr-r1-1d0-t1,06:31:11,06:31:11,ahmedabad-23.05023-72.50701,18
ahmedabad-gujarat-metr-r1-1d0-t2,08:00:00,08:00:00,ahmedabad-22.99721-72.66749,1
ahmedabad-gujarat-metr-r1-1d0-t2,08:01:40,08:01:40,ahmedabad-22.99998-72.65855,2
ahmedabad-gujarat-metr-r1-1d0-t2,08:03:38,08:03:38,ahmedabad-23.00354-72.64772,3
ahmedabad-gujarat-metr-r1-1d0-t2,08:05:42,08:05:42,ahmedabad-23.00545-72.63563,4
ahmedabad-gujarat-metr-r1-1d0-t2,08:07:07,08:07:07,ahmedabad-23.00789-72.62840,5
ahmedabad-gujarat-metr-r1-1d0-t2,08:08:57,08:08:57,ahmedabad-23.01070-72.61824,6
ahmedabad-gujarat-metr-r1-1d0-t2,08:11:02,08:11:02,ahmedabad-23.01546-72.60706,7
ahmedabad-gujarat-metr-r1-1d0-t2,08:12:53,08:12:53,ahmedabad-23.02470-72.60321,8
ahmedabad-gujarat-metr-r1-1d0-t2,08:15:37,08:15:37,ahmedabad-23.02880-72.58680,9
ahmedabad-gujarat-metr-r1-1d0-t2,08:17:45,08:17:45,ahmedabad-23.03925-72.58103,10
ahmedabad-gujarat-metr-r1-1d0-t2,08:20:05,08:20:05,ahmedabad-23.03760-72.56706,11
ahmedabad-gujarat-metr-r1-1d0-t2,08:21:15,08:21:15,ahmedabad-23.03989-72.56164,12
ahmedabad-gujarat-metr-r1-1d0-t2,08:22:48,08:22:48,ahmedabad-23.04072-72.55309,13
ahmedabad-gujarat-metr-r1-1d0-t2,08:24:38,08:24:38,ahmedabad-23.04489-72.54353,14
ahmedabad-gujarat-metr-r1-1d0-t2,08:26:12,08:26:12,ahmedabad-23.04593-72.53488,15
ahmedabad-gujarat-metr-r1-1d0-t2,08:28:02,08:28:02,ahmedabad-23.04818-72.52451,16
ahmedabad-gujarat-metr-r1-1d0-t2,08:29:35,08:29:35,ahmedabad-23.04978-72.51601,17
ahmedabad-gujarat-metr-r1-1d0-t2,08:31:11,08:31:11,ahmedabad-23.05023-72.50701,18
ahmedabad-gujarat-metr-r1-1d0-t3,12:00:00,12:00:00,ahmedabad-22.99721-72.66749,1
ahmedabad-gujarat-metr-r1-1d0-t3,12:01:40,12:01:40,ahmedabad-22.99998-72.65855,2
ahmedabad-gujarat-metr-r1-1d0-t3,12:03:38,12:03:38,ahmedabad-23.00354-72.64772,3
ahmedabad-gujarat-metr-r1-1d0-t3,12:05:42,12:05:42,ahmedabad-23.00545-72.63563,4
ahmedabad-gujarat-metr-r1-1d0-t3,12:07:07,12:07:07,ahmedabad-23.00789-72.62840,5
ahmedabad-gujarat-metr-r1-1d0-t3,12:08:57,12:08:57,ahmedabad-23.01070-72.61824,6
ahmedabad-gujarat-metr-r1-1d0-t3,12:11:02,12:11:02,ahmedabad-23.01546-72.60706,7
ahmedabad-gujarat-metr-r1-1d0-t3,12:12:53,12:12:53,ahmedabad-23.02470-72.60321,8
ahmedabad-gujarat-metr-r1-1d0-t3,12:15:37,12:15:37,ahmedabad-23.02880-72.58680,9
ahmedabad-gujarat-metr-r1-1d0-t3,12:17:45,12:17:45,ahmedabad-23.03925-72.58103,10
ahmedabad-gujarat-metr-r1-1d0-t3,12:20:05,12:20:05,ahmedabad-23.03760-72.56706,11
ahmedabad-gujarat-metr-r1-1d0-t3,12:21:15,12:21:15,ahmedabad-23.03989-72.56164,12
ahmedabad-gujarat-metr-r1-1d0-t3,12:22:48,12:22:48,ahmedabad-23.04072-72.55309,13
ahmedabad-gujarat-metr-r1-1d0-t3,12:24:38,12:24:38,ahmedabad-23.04489-72.54353,14
ahmedabad-gujarat-metr-r1-1d0-t3,12:26:12,12:26:12,ahmedabad-23.04593-72.53488,15
ahmedabad-gujarat-metr-r1-1d0-t3,12:28:02,12:28:02,ahmedabad-23.04818-72.52451,16
ahmedabad-gujarat-metr-r1-1d0-t3,12:29:35,12:29:35,ahmedabad-23.04978-72.51601,17
ahmedabad-gujarat-metr-r1-1d0-t3,12:31:11,12:31:11,ahmedabad-23.05023-72.50701,18
ahmedabad-gujarat-metr-r1-1d0-t4,17:00:00,17:00:00,ahmedabad-22.99721-72.66749,1
ahmedabad-gujarat-metr-r1-1d0-t4,17:01:40,17:01:40,ahmedabad-22.99998-72.65855,2
ahmedabad-gujarat-metr-r1-1d0-t4,17:03:38,17:03:38,ahmedabad-23.00354-72.64772,3
ahmedabad-gujarat-metr-r1-1d0-t4,17:05:42,17:05:42,ahmedabad-23.00545-72.63563,4
ahmedabad-gujarat-metr-r1-1d0-t4,17:07:07,17:07:07,ahmedabad-23.00789-72.62840,5
ahmedabad-gujarat-metr-r1-1d0-t4,17:08:57,17:08:57,ahmedabad-23.01070-72.61824,6
ahmedabad-gujarat-metr-r1-1d0-t4,17:11:02,17:11:02,ahmedabad-23.01546-72.60706,7
ahmedabad-gujarat-metr-r1-1d0-t4,17:12:53,17:12:53,ahmedabad-23.02470-72.60321,8
ahmedabad-gujarat-metr-r1-1d0-t4,17:15:37,17:15:37,ahmedabad-23.02880-72.58680,9
ahmedabad-gujarat-metr-r1-1d0-t4,17:17:45,17:17:45,ahmedabad-23.03925-72.58103,10
ahmedabad-gujarat-metr-r1-1d0-t4,17:20:05,17:20:05,ahmedabad-23.03760-72.56706,11
ahmedabad-gujarat-metr-r1-1d0-t4,17:21:15,17:21:15,ahmedabad-23.03989-72.56164,12
ahmedabad-gujarat-metr-r1-1d0-t4,17:22:48,17:22:48,ahmedabad-23.04072-72.55309,13
ahmedabad-gujarat-metr-r1-1d0-t4,17:24:38,17:24:38,ahmedabad-23.04489-72.54353,14
ahmedabad-gujarat-metr-r1-1d0-t4,17:26:12,17:26:12,ahmedabad-23.04593-72.53488,15
ahmedabad-gujarat-metr-r1-1d0-t4,17:28:02,17:28:02,ahmedabad-23.04818-72.52451,16
ahmedabad-gujarat-metr-r1-1d0-t4,17:29:35,17:29:35,ahmedabad-23.04978-72.51601,17
ahmedabad-gujarat-metr-r1-1d0-t4,17:31:11,17:31:11,ahmedabad-23.05023-72.50701,18
ahmedabad-gujarat-metr-r1-1d0-t5,20:00:00,20:00:00,ahmedabad-22.99721-72.66749,1
ahmedabad-gujarat-metr-r1-1d0-t5,20:01:40,20:01:40,ahmedabad-22.99998-72.65855,2
ahmedabad-gujarat-metr-r1-1d0-t5,20:03:38,20:03:38,ahmedabad-23.00354-72.64772,3
ahmedabad-gujarat-metr-r1-1d0-t5,20:05:42,20:05:42,ahmedabad-23.00545-72.63563,4
ahmedabad-gujarat-metr-r1-1d0-t5,20:07:07,20:07:07,ahmedabad-23.00789-72.62840,5
ahmedabad-gujarat-metr-r1-1d0-t5,20:08:57,20:08:57,ahmedabad-23.01070-72.61824,6
ahmedabad-gujarat-metr-r1-1d0-t5,20:11:02,20:11:02,ahmedabad-23.01546-72.60706,7
ahmedabad-gujarat-metr-r1-1d0-t5,20:12:53,20:12:53,ahmedabad-23.02470-72.60321,8
ahmedabad-gujarat-metr-r1-1d0-t5,20:15:37,20:15:37,ahmedabad-23.02880-72.58680,9
ahmedabad-gujarat-metr-r1-1d0-t5,20:17:45,20:17:45,ahmedabad-23.03925-72.58103,10
ahmedabad-gujarat-metr-r1-1d0-t5,20:20:05,20:20:05,ahmedabad-23.03760-72.56706,11
ahmedabad-gujarat-metr-r1-1d0-t5,20:21:15,20:21:15,ahmedabad-23.03989-72.56164,12
ahmedabad-gujarat-metr-r1-1d0-t5,20:22:48,20:22:48,ahmedabad-23.04072-72.55309,13
ahmedabad-gujarat-metr-r1-1d0-t5,20:24:38,20:24:38,ahmedabad-23.04489-72.54353,14
ahmedabad-gujarat-metr-r1-1d0-t5,20:26:12,20:26:12,ahmedabad-23.04593-72.53488,15
ahmedabad-gujarat-metr-r1-1d0-t5,20:28:02,20:28:02,ahmedabad-23.04818-72.52451,16
ahmedabad-gujarat-metr-r1-1d0-t5,20:29:35,20:29:35,ahmedabad-23.04978-72.51601,17
ahmedabad-gujarat-metr-r1-1d0-t5,20:31:11,20:31:11,ahmedabad-23.05023-72.50701,18
ahmedabad-gujarat-metr-r1-1d1-t1,06:00:00,06:00:00,ahmedabad-23.05023-72.50701,1
ahmedabad-gujarat-metr-r1-1d1-t1,06:01:36,06:01:36,ahmedabad-23.04978-72.51601,2
ahmedabad-gujarat-metr-r1-1d1-t1,06:03:09,06:03:09,ahmedabad-23.04818-72.52451,3
ahmedabad-gujarat-metr-r1-1d1-t1,06:04:59,06:04:59,ahmedabad-23.04593-72.53488,4
ahmedabad-gujarat-metr-r1-1d1-t1,06:06:33,06:06:33,ahmedabad-23.04489-72.54353,5
ahmedabad-gujarat-metr-r1-1d1-t1,06:08:23,06:08:23,ahmedabad-23.04072-72.55309,6
ahmedabad-gujarat-metr-r1-1d1-t1,06:09:56,06:09:56,ahmedabad-23.03989-72.56164,7
ahmedabad-gujarat-metr-r1-1d1-t1,06:11:06,06:11:06,ahmedabad-23.03760-72.56706,8
ahmedabad-gujarat-metr-r1-1d1-t1,06:13:26,06:13:26,ahmedabad-23.03925-72.58103,9
ahmedabad-gujarat-metr-r1-1d1-t1,06:15:34,06:15:34,ahmedabad-23.02880-72.58680,10
ahmedabad-gujarat-metr-r1-1d1-t1,06:18:18,06:18:18,ahmedabad-23.02470-72.60321,11
ahmedabad-gujarat-metr-r1-1d1-t1,06:20:09,06:20:09,ahmedabad-23.01546-72.60706,12
ahmedabad-gujarat-metr-r1-1d1-t1,06:22:14,06:22:14,ahmedabad-23.01070-72.61824,13
ahmedabad-gujarat-metr-r1-1d1-t1,06:24:04,06:24:04,ahmedabad-23.00789-72.62840,14
ahmedabad-gujarat-metr-r1-1d1-t1,06:25:29,06:25:29,ahmedabad-23.00545-72.63563,15
ahmedabad-gujarat-metr-r1-1d1-t1,06:27:33,06:27:33,ahmedabad-23.00354-72.64772,16
ahmedabad-gujarat-metr-r1-1d1-t1,06:29:31,06:29:31,ahmedabad-22.99998-72.65855,17
ahmedabad-gujarat-metr-r1-1d1-t1,06:31:11,06:31:11,ahmedabad-22.99721-72.66749,18
ahmedabad-gujarat-metr-r1-1d1-t2,08:00:00,08:00:00,ahmedabad-23.05023-72.50701,1
ahmedabad-gujarat-metr-r1-1d1-t2,08:01:36,08:01:36,ahmedabad-23.04978-72.51601,2
ahmedabad-gujarat-metr-r1-1d1-t2,08:03:09,08:03:09,ahmedabad-23.04818-72.52451,3
ahmedabad-gujarat-metr-r1-1d1-t2,08:04:59,08:04:59,ahmedabad-23.04593-72.53488,4
ahmedabad-gujarat-metr-r1-1d1-t2,08:06:33,08:06:33,ahmedabad-23.04489-72.54353,5
ahmedabad-gujarat-metr-r1-1d1-t2,08:08:23,08:08:23,ahmedabad-23.04072-72.55309,6
ahmedabad-gujarat-metr-r1-1d1-t2,08:09:56,08:09:56,ahmedabad-23.03989-72.56164,7
ahmedabad-gujarat-metr-r1-1d1-t2,08:11:06,08:11:06,ahmedabad-23.03760-72.56706,8
ahmedabad-gujarat-metr-r1-1d1-t2,08:13:26,08:13:26,ahmedabad-23.03925-72.58103,9
ahmedabad-gujarat-metr-r1-1d1-t2,08:15:34,08:15:34,ahmedabad-23.02880-72.58680,10
