trip_id,arrival_time,departure_time,stop_id,stop_sequence
CDN_FOZPIG_0800,08:00:00,08:00:00,TTU_FOZ,1
CDN_FOZPIG_0800,08:10:00,08:10:00,ADUANA_BR,2
CDN_FOZPIG_0800,08:14:00,08:14:00,PONTE,3
CDN_FOZPIG_0800,08:22:00,08:22:00,ADUANA_AR,4
CDN_FOZPIG_0800,08:30:00,08:30:00,TERM_PIG,5
CDN_FOZPIG_1230,12:30:00,12:30:00,TTU_FOZ,1
CDN_FOZPIG_1230,12:40:00,12:40:00,ADUANA_BR,2
CDN_FOZPIG_1230,12:44:00,12:44:00,PONTE,3
CDN_FOZPIG_1230,12:52:00,12:52:00,ADUANA_AR,4
CDN_FOZPIG_1230,13:00:00,13:00:00,TERM_PIG,5
RU_FOZPIG_0730,07:30:00,07:30:00,TTU_FOZ,1
RU_FOZPIG_0730,07:40:00,07:40:00,ADUANA_BR,2
RU_FOZPIG_0730,07:44:00,07:44:00,PONTE,3
RU_FOZPIG_0730,07:52:00,07:52:00,ADUANA_AR,4
RU_FOZPIG_0730,08:00:00,08:00:00,TERM_PIG,5
CDN_PIGFOZ_0700,07:00:00,07:00:00,TERM_PIG,1
CDN_PIGFOZ_0700,07:08:00,07:08:00,ADUANA_AR,2
CDN_PIGFOZ_0700,07:16:00,07:16:00,PONTE,3
CDN_PIGFOZ_0700,07:20:00,07:20:00,ADUANA_BR,4
CDN_PIGFOZ_0700,07:30:00,07:30:00,TTU_FOZ,5
CDN_PIGFOZ_1230,12:30:00,12:30:00,TERM_PIG,1
CDN_PIGFOZ_1230,12:38:00,12:38:00,ADUANA_AR,2
CDN_PIGFOZ_1230,12:46:00,12:46:00,PONTE,3
CDN_PIGFOZ_1230,12:50:00,12:50:00,ADUANA_BR,4
CDN_PIGFOZ_1230,13:00:00,13:00:00,TTU_FOZ,5
RU_PIGFOZ_0630,06:30:00,06:30:00,TERM_PIG,1
RU_PIGFOZ_0630,06:38:00,06:38:00,ADUANA_AR,2
RU_PIGFOZ_0630,06:46:00,06:46:00,PONTE,3
RU_PIGFOZ_0630,06:50:00,06:50:00,ADUANA_BR,4
RU_PIGFOZ_0630,07:00:00,07:00:00,TTU_FOZ,5
