route_id,route_short_name,route_long_name,route_type
delhi-northern-rai-r1,Delhi Ring Railway,Delhi Ring Railway,2
delhi-northern-rai-r2,12002,Shatabdi Express 12002: New Delhi → Rani Kamlapati,2
delhi-northern-rai-r3,12431,Rajdhani Express 12431: Thiruvananthapuram Central → Hazrat Nizamuddin,2
delhi-northern-rai-r4,12432,Rajdhani Express 12432: Hazrat Nizamuddin → Thiruvananthapuram Central,2
delhi-northern-rai-r5,12426,Train Rajdhani Express 12426: Jammu Tawi → New Delhi,2
delhi-northern-rai-r6,12441,Train Rajdhani Express 12441: Bilaspur → New Delhi,2
delhi-northern-rai-r7,12453,Train Rajdhani Express 12453: Ranchi → New Delhi (via Chopan),2
delhi-northern-rai-r8,14521,Train Express 14521: Delhi → Ambala Cantonment,2
delhi-northern-rai-r9,12001,Shatabdi Express 12001: Rani Kamlapati → New Delhi,2
delhi-northern-rai-r10,22413,Train Rajdhani Express 22413: Madgaon → Hazrat Nizamuddin,2
delhi-northern-rai-r11,22414,Train Rajdhani Express 22414: Hazrat Nizamuddin → Madgaon,2
delhi-northern-rai-r12,12004,Shatabdi Express 12004: New Delhi → Lucknow,2
delhi-northern-rai-r13,12003,Shatabdi Express 12003: Lucknow → New Delhi,2
delhi-northern-rai-r14,14522,Train Express 14522: Ambala Cantonment → Delhi,2
delhi-northern-rai-r15,20408,Train Rajdhani Express 20408: New Delhi → Ranchi (via Japla),2
delhi-northern-rai-r16,12454,Train Rajdhani Express 12454: New Delhi → Ranchi (via Chopan),2
delhi-northern-rai-r17,20407,Train Rajdhani Express 20407: Ranchi → New Delhi (via Japla),2
delhi-northern-rai-r18,12425,Train Rajdhani Express 12425: New Delhi → Jammu Tawi,2
delhi-northern-rai-r19,12442,Train Rajdhani Express 12442: New Delhi → Bilaspur,2
delhi-northern-rai-r20,64433,Train 64433: Ghaziabad-New Delhi Local,2
delhi-northern-rai-r21,64415,Train 64415: Ghaziabad-New Delhi Local,2
delhi-northern-rai-r22,64441,Train 64441: Ghaziabad-New Delhi Local,2
delhi-northern-rai-r23,64431,Train 64431: Ghaziabad-New Delhi Local,2
delhi-northern-rai-r24,64429,Train 64429: Ghaziabad-New Delhi Local,2
delhi-northern-rai-r25,64425,Train 64425: Ghaziabad-New Delhi Local,2
delhi-northern-rai-r26,64423,Train 64423: Ghaziabad-New Delhi Local,2
delhi-northern-rai-r27,64432,Train 64432: New Delhi-Ghaziabad Local,2
delhi-northern-rai-r28,12411,Train 22411: Arunachal Express,2
delhi-northern-rai-r29,64534,Train 64534: Panipat Ghaziabad MEMU,2
