trip_id,arrival_time,departure_time,stop_id,stop_sequence
meerut-ncrtc-r1-1d0-t1,06:00:00,06:00:00,meerut-28.90463-77.63277,1
meerut-ncrtc-r1-1d0-t1,06:03:56,06:03:56,meerut-28.92207-77.65054,2
meerut-ncrtc-r1-1d0-t1,06:06:19,06:06:19,meerut-28.93211-77.66052,3
meerut-ncrtc-r1-1d0-t1,06:09:40,06:09:40,meerut-28.94784-77.67377,4
meerut-ncrtc-r1-1d0-t1,06:12:25,06:12:25,meerut-28.96033-77.68474,5
meerut-ncrtc-r1-1d0-t1,06:14:50,06:14:50,meerut-28.97289-77.69058,6
meerut-ncrtc-r1-1d0-t1,06:17:51,06:17:51,meerut-28.98811-77.70030,7
meerut-ncrtc-r1-1d0-t1,06:19:41,06:19:41,meerut-28.99674-77.70558,8
meerut-ncrtc-r1-1d0-t1,06:22:59,06:22:59,meerut-29.01597-77.70455,9
meerut-ncrtc-r1-1d0-t1,06:27:09,06:27:09,meerut-29.04074-77.70679,10
meerut-ncrtc-r1-1d0-t1,06:29:26,06:29:26,meerut-29.05335-77.70799,11
meerut-ncrtc-r1-1d0-t1,06:32:41,06:32:41,meerut-29.07233-77.70886,12
meerut-ncrtc-r1-1d0-t2,08:00:00,08:00:00,meerut-28.90463-77.63277,1
meerut-ncrtc-r1-1d0-t2,08:03:56,08:03:56,meerut-28.92207-77.65054,2
meerut-ncrtc-r1-1d0-t2,08:06:19,08:06:19,meerut-28.93211-77.66052,3
meerut-ncrtc-r1-1d0-t2,08:09:40,08:09:40,meerut-28.94784-77.67377,4
meerut-ncrtc-r1-1d0-t2,08:12:25,08:12:25,meerut-28.96033-77.68474,5
meerut-ncrtc-r1-1d0-t2,08:14:50,08:14:50,meerut-28.97289-77.69058,6
meerut-ncrtc-r1-1d0-t2,08:17:51,08:17:51,meerut-28.98811-77.70030,7
meerut-ncrtc-r1-1d0-t2,08:19:41,08:19:41,meerut-28.99674-77.70558,8
meerut-ncrtc-r1-1d0-t2,08:22:59,08:22:59,meerut-29.01597-77.70455,9
meerut-ncrtc-r1-1d0-t2,08:27:09,08:27:09,meerut-29.04074-77.70679,10
meerut-ncrtc-r1-1d0-t2,08:29:26,08:29:26,meerut-29.05335-77.70799,11
meerut-ncrtc-r1-1d0-t2,08:32:41,08:32:41,meerut-29.07233-77.70886,12
meerut-ncrtc-r1-1d0-t3,12:00:00,12:00:00,meerut-28.90463-77.63277,1
meerut-ncrtc-r1-1d0-t3,12:03:56,12:03:56,meerut-28.92207-77.65054,2
meerut-ncrtc-r1-1d0-t3,12:06:19,12:06:19,meerut-28.93211-77.66052,3
meerut-ncrtc-r1-1d0-t3,12:09:40,12:09:40,meerut-28.94784-77.67377,4
meerut-ncrtc-r1-1d0-t3,12:12:25,12:12:25,meerut-28.96033-77.68474,5
meerut-ncrtc-r1-1d0-t3,12:14:50,12:14:50,meerut-28.97289-77.69058,6
meerut-ncrtc-r1-1d0-t3,12:17:51,12:17:51,meerut-28.98811-77.70030,7
meerut-ncrtc-r1-1d0-t3,12:19:41,12:19:41,meerut-28.99674-77.70558,8
meerut-ncrtc-r1-1d0-t3,12:22:59,12:22:59,meerut-29.01597-77.70455,9
meerut-ncrtc-r1-1d0-t3,12:27:09,12:27:09,meerut-29.04074-77.70679,10
meerut-ncrtc-r1-1d0-t3,12:29:26,12:29:26,meerut-29.05335-77.70799,11
meerut-ncrtc-r1-1d0-t3,12:32:41,12:32:41,meerut-29.07233-77.70886,12
meerut-ncrtc-r1-1d0-t4,17:00:00,17:00:00,meerut-28.90463-77.63277,1
meerut-ncrtc-r1-1d0-t4,17:03:56,17:03:56,meerut-28.92207-77.65054,2
meerut-ncrtc-r1-1d0-t4,17:06:19,17:06:19,meerut-28.93211-77.66052,3
meerut-ncrtc-r1-1d0-t4,17:09:40,17:09:40,meerut-28.94784-77.67377,4
meerut-ncrtc-r1-1d0-t4,17:12:25,17:12:25,meerut-28.96033-77.68474,5
meerut-ncrtc-r1-1d0-t4,17:14:50,17:14:50,meerut-28.97289-77.69058,6
meerut-ncrtc-r1-1d0-t4,17:17:51,17:17:51,meerut-28.98811-77.70030,7
meerut-ncrtc-r1-1d0-t4,17:19:41,17:19:41,meerut-28.99674-77.70558,8
meerut-ncrtc-r1-1d0-t4,17:22:59,17:22:59,meerut-29.01597-77.70455,9
meerut-ncrtc-r1-1d0-t4,17:27:09,17:27:09,meerut-29.04074-77.70679,10
meerut-ncrtc-r1-1d0-t4,17:29:26,17:29:26,meerut-29.05335-77.70799,11
meerut-ncrtc-r1-1d0-t4,17:32:41,17:32:41,meerut-29.07233-77.70886,12
meerut-ncrtc-r1-1d0-t5,20:00:00,20:00:00,meerut-28.90463-77.63277,1
meerut-ncrtc-r1-1d0-t5,20:03:56,20:03:56,meerut-28.92207-77.65054,2
meerut-ncrtc-r1-1d0-t5,20:06:19,20:06:19,meerut-28.93211-77.66052,3
meerut-ncrtc-r1-1d0-t5,20:09:40,20:09:40,meerut-28.94784-77.67377,4
meerut-ncrtc-r1-1d0-t5,20:12:25,20:12:25,meerut-28.96033-77.68474,5
meerut-ncrtc-r1-1d0-t5,20:14:50,20:14:50,meerut-28.97289-77.69058,6
meerut-ncrtc-r1-1d0-t5,20:17:51,20:17:51,meerut-28.98811-77.70030,7
meerut-ncrtc-r1-1d0-t5,20:19:41,20:19:41,meerut-28.99674-77.70558,8
meerut-ncrtc-r1-1d0-t5,20:22:59,20:22:59,meerut-29.01597-77.70455,9
meerut-ncrtc-r1-1d0-t5,20:27:09,20:27:09,meerut-29.04074-77.70679,10
meerut-ncrtc-r1-1d0-t5,20:29:26,20:29:26,meerut-29.05335-77.70799,11
meerut-ncrtc-r1-1d0-t5,20:32:41,20:32:41,meerut-29.07233-77.70886,12
meerut-ncrtc-r1-1d1-t1,06:00:00,06:00:00,meerut-29.07233-77.70886,1
meerut-ncrtc-r1-1d1-t1,06:03:15,06:03:15,meerut-29.05335-77.70799,2
meerut-ncrtc-r1-1d1-t1,06:05:32,06:05:32,meerut-29.04074-77.70679,3
meerut-ncrtc-r1-1d1-t1,06:09:42,06:09:42,meerut-29.01597-77.70455,4
meerut-ncrtc-r1-1d1-t1,06:13:00,06:13:00,meerut-28.99674-77.70558,5
meerut-ncrtc-r1-1d1-t1,06:14:50,06:14:50,meerut-28.98811-77.70030,6
meerut-ncrtc-r1-1d1-t1,06:17:51,06:17:51,meerut-28.97289-77.69058,7
meerut-ncrtc-r1-1d1-t1,06:20:16,06:20:16,meerut-28.96033-77.68474,8
meerut-ncrtc-r1-1d1-t1,06:23:01,06:23:01,meerut-28.94784-77.67377,9
meerut-ncrtc-r1-1d1-t1,06:26:22,06:26:22,meerut-28.93211-77.66052,10
meerut-ncrtc-r1-1d1-t1,06:28:45,06:28:45,meerut-28.92207-77.65054,11
meerut-ncrtc-r1-1d1-t1,06:32:41,06:32:41,meerut-28.90463-77.63277,12
meerut-ncrtc-r1-1d1-t2,08:00:00,08:00:00,meerut-29.07233-77.70886,1
meerut-ncrtc-r1-1d1-t2,08:03:15,08:03:15,meerut-29.05335-77.70799,2
meerut-ncrtc-r1-1d1-t2,08:05:32,08:05:32,meerut-29.04074-77.70679,3
meerut-ncrtc-r1-1d1-t2,08:09:42,08:09:42,meerut-29.01597-77.70455,4
meerut-ncrtc-r1-1d1-t2,08:13:00,08:13:00,meerut-28.99674-77.70558,5
meerut-ncrtc-r1-1d1-t2,08:14:50,08:14:50,meerut-28.98811-77.70030,6
meerut-ncrtc-r1-1d1-t2,08:17:51,08:17:51,meerut-28.97289-77.69058,7
meerut-ncrtc-r1-1d1-t2,08:20:16,08:20:16,meerut-28.96033-77.68474,8
meerut-ncrtc-r1-1d1-t2,08:23:01,08:23:01,meerut-28.94784-77.67377,9
meerut-ncrtc-r1-1d1-t2,08:26:22,08:26:22,meerut-28.93211-77.66052,10
meerut-ncrtc-r1-1d1-t2,08:28:45,08:28:45,meerut-28.92207-77.65054,11
meerut-ncrtc-r1-1d1-t2,08:32:41,08:32:41,meerut-28.90463-77.63277,12
meerut-ncrtc-r1-1d1-t3,12:00:00,12:00:00,meerut-29.07233-77.70886,1
meerut-ncrtc-r1-1d1-t3,12:03:15,12:03:15,meerut-29.05335-77.70799,2
meerut-ncrtc-r1-1d1-t3,12:05:32,12:05:32,meerut-29.04074-77.70679,3
meerut-ncrtc-r1-1d1-t3,12:09:42,12:09:42,meerut-29.01597-77.70455,4
meerut-ncrtc-r1-1d1-t3,12:13:00,12:13:00,meerut-28.99674-77.70558,5
meerut-ncrtc-r1-1d1-t3,12:14:50,12:14:50,meerut-28.98811-77.70030,6
meerut-ncrtc-r1-1d1-t3,12:17:51,12:17:51,meerut-28.97289-77.69058,7
meerut-ncrtc-r1-1d1-t3,12:20:16,12:20:16,meerut-28.96033-77.68474,8
meerut-ncrtc-r1-1d1-t3,12:23:01,12:23:01,meerut-28.94784-77.67377,9
meerut-ncrtc-r1-1d1-t3,12:26:22,12:26:22,meerut-28.93211-77.66052,10
meerut-ncrtc-r1-1d1-t3,12:28:45,12:28:45,meerut-28.92207-77.65054,11
meerut-ncrtc-r1-1d1-t3,12:32:41,12:32:41,meerut-28.90463-77.63277,12
meerut-ncrtc-r1-1d1-t4,17:00:00,17:00:00,meerut-29.07233-77.70886,1
meerut-ncrtc-r1-1d1-t4,17:03:15,17:03:15,meerut-29.05335-77.70799,2
meerut-ncrtc-r1-1d1-t4,17:05:32,17:05:32,meerut-29.04074-77.70679,3
meerut-ncrtc-r1-1d1-t4,17:09:42,17:09:42,meerut-29.01597-77.70455,4
meerut-ncrtc-r1-1d1-t4,17:13:00,17:13:00,meerut-28.99674-77.70558,5
meerut-ncrtc-r1-1d1-t4,17:14:50,17:14:50,meerut-28.98811-77.70030,6
meerut-ncrtc-r1-1d1-t4,17:17:51,17:17:51,meerut-28.97289-77.69058,7
meerut-ncrtc-r1-1d1-t4,17:20:16,17:20:16,meerut-28.96033-77.68474,8
meerut-ncrtc-r1-1d1-t4,17:23:01,17:23:01,meerut-28.94784-77.67377,9
meerut-ncrtc-r1-1d1-t4,17:26:22,17:26:22,meerut-28.93211-77.66052,10
meerut-ncrtc-r1-1d1-t4,17:28:45,17:28:45,meerut-28.92207-77.65054,11
meerut-ncrtc-r1-1d1-t4,17:32:41,17:32:41,meerut-28.90463-77.63277,12
meerut-ncrtc-r1-1d1-t5,20:00:00,20:00:00,meerut-29.07233-77.70886,1
meerut-ncrtc-r1-1d1-t5,20:03:15,20:03:15,meerut-29.05335-77.70799,2
meerut-ncrtc-r1-1d1-t5,20:05:32,20:05:32,meerut-29.04074-77.70679,3
meerut-ncrtc-r1-1d1-t5,20:09:42,20:09:42,meerut-29.01597-77.70455,4
meerut-ncrtc-r1-1d1-t5,20:13:00,20:13:00,meerut-28.99674-77.70558,5
meerut-ncrtc-r1-1d1-t5,20:14:50,20:14:50,meerut-28.98811-77.70030,6
meerut-ncrtc-r1-1d1-t5,20:17:51,20:17:51,meerut-28.97289-77.69058,7
meerut-ncrtc-r1-1d1-t5,20:20:16,20:20:16,meerut-28.96033-77.68474,8
meerut-ncrtc-r1-1d1-t5,20:23:01,20:23:01,meerut-28.94784-77.67377,9
meerut-ncrtc-r1-1d1-t5,20:26:22,20:26:22,meerut-28.93211-77.66052,10
meerut-ncrtc-r1-1d1-t5,20:28:45,20:28:45,meerut-28.92207-77.65054,11
meerut-ncrtc-r1-1d1-t5,20:32:41,20:32:41,meerut-28.90463-77.63277,12
meerut-ncrtc-r2-2d0-t1,06:00:00,06:00:00,meerut-29.07232-77.70891,1
meerut-ncrtc-r2-2d0-t1,06:03:15,06:03:15,meerut-29.05335-77.70804,2
meerut-ncrtc-r2-2d0-t1,06:05:32,06:05:32,meerut-29.04074-77.70692,3
meerut-ncrtc-r2-2d0-t1,06:09:42,06:09:42,meerut-29.01595-77.70469,4
meerut-ncrtc-r2-2d0-t1,06:13:00,06:13:00,meerut-28.99674-77.70562,5
meerut-ncrtc-r2-2d0-t1,06:14:50,06:14:50,meerut-28.98808-77.70034,6
meerut-ncrtc-r2-2d0-t1,06:17:51,06:17:51,meerut-28.97287-77.69063,7
meerut-ncrtc-r2-2d0-t1,06:20:16,06:20:16,meerut-28.96029-77.68490,8
meerut-ncrtc-r2-2d0-t1,06:23:02,06:23:02,meerut-28.94766-77.67401,9
