trip_id,arrival_time,departure_time,stop_id,stop_sequence
cuttack-crut-r1-1d0-t1,06:00:00,06:00:00,cuttack-20.27955-85.82643,1
cuttack-crut-r1-1d0-t1,06:01:44,06:01:44,cuttack-20.27478-85.82501,2
cuttack-crut-r1-1d0-t1,06:04:35,06:04:35,cuttack-20.26675-85.82905,3
cuttack-crut-r1-1d0-t2,08:00:00,08:00:00,cuttack-20.27955-85.82643,1
cuttack-crut-r1-1d0-t2,08:01:44,08:01:44,cuttack-20.27478-85.82501,2
cuttack-crut-r1-1d0-t2,08:04:35,08:04:35,cuttack-20.26675-85.82905,3
cuttack-crut-r1-1d0-t3,12:00:00,12:00:00,cuttack-20.27955-85.82643,1
cuttack-crut-r1-1d0-t3,12:01:44,12:01:44,cuttack-20.27478-85.82501,2
cuttack-crut-r1-1d0-t3,12:04:35,12:04:35,cuttack-20.26675-85.82905,3
cuttack-crut-r1-1d0-t4,17:00:00,17:00:00,cuttack-20.27955-85.82643,1
cuttack-crut-r1-1d0-t4,17:01:44,17:01:44,cuttack-20.27478-85.82501,2
cuttack-crut-r1-1d0-t4,17:04:35,17:04:35,cuttack-20.26675-85.82905,3
cuttack-crut-r1-1d0-t5,20:00:00,20:00:00,cuttack-20.27955-85.82643,1
cuttack-crut-r1-1d0-t5,20:01:44,20:01:44,cuttack-20.27478-85.82501,2
cuttack-crut-r1-1d0-t5,20:04:35,20:04:35,cuttack-20.26675-85.82905,3
cuttack-crut-r1-1d1-t1,06:00:00,06:00:00,cuttack-20.26675-85.82905,1
cuttack-crut-r1-1d1-t1,06:02:51,06:02:51,cuttack-20.27478-85.82501,2
cuttack-crut-r1-1d1-t1,06:04:35,06:04:35,cuttack-20.27955-85.82643,3
cuttack-crut-r1-1d1-t2,08:00:00,08:00:00,cuttack-20.26675-85.82905,1
cuttack-crut-r1-1d1-t2,08:02:51,08:02:51,cuttack-20.27478-85.82501,2
cuttack-crut-r1-1d1-t2,08:04:35,08:04:35,cuttack-20.27955-85.82643,3
cuttack-crut-r1-1d1-t3,12:00:00,12:00:00,cuttack-20.26675-85.82905,1
cuttack-crut-r1-1d1-t3,12:02:51,12:02:51,cuttack-20.27478-85.82501,2
cuttack-crut-r1-1d1-t3,12:04:35,12:04:35,cuttack-20.27955-85.82643,3
cuttack-crut-r1-1d1-t4,17:00:00,17:00:00,cuttack-20.26675-85.82905,1
cuttack-crut-r1-1d1-t4,17:02:51,17:02:51,cuttack-20.27478-85.82501,2
cuttack-crut-r1-1d1-t4,17:04:35,17:04:35,cuttack-20.27955-85.82643,3
cuttack-crut-r1-1d1-t5,20:00:00,20:00:00,cuttack-20.26675-85.82905,1
cuttack-crut-r1-1d1-t5,20:02:51,20:02:51,cuttack-20.27478-85.82501,2
cuttack-crut-r1-1d1-t5,20:04:35,20:04:35,cuttack-20.27955-85.82643,3
