trip_id,arrival_time,departure_time,stop_id,stop_sequence
T_R_111_d0,05:30:00,05:30:00,town_Asuncion,1
T_R_111_d0,05:34:00,05:34:00,osm4562137126,2
T_R_111_d0,05:38:00,05:38:00,osm5435562724,3
T_R_111_d0,05:42:00,05:42:00,osm5435562727,4
T_R_111_d0,05:46:00,05:46:00,town_Aregua,5
T_R_111_d1,05:30:00,05:30:00,town_Aregua,1
T_R_111_d1,05:34:00,05:34:00,osm5435562727,2
T_R_111_d1,05:38:00,05:38:00,osm5435562724,3
T_R_111_d1,05:42:00,05:42:00,osm4562137126,4
T_R_111_d1,05:46:00,05:46:00,town_Asuncion,5
T_R_40_d0,05:30:00,05:30:00,town_MRA,1
T_R_40_d0,05:34:00,05:34:00,town_Asuncion,2
T_R_40_d1,05:30:00,05:30:00,town_Asuncion,1
T_R_40_d1,05:34:00,05:34:00,town_MRA,2
T_R_15-4_d0,05:30:00,05:30:00,town_SanAntonio,1
T_R_15-4_d0,05:34:00,05:34:00,osm6119558626,2
T_R_15-4_d0,05:38:00,05:38:00,osm6145502529,3
T_R_15-4_d0,05:42:00,05:42:00,osm6145502501,4
T_R_15-4_d0,05:46:00,05:46:00,town_Asuncion,5
T_R_15-4_d1,05:30:00,05:30:00,town_Asuncion,1
T_R_15-4_d1,05:34:00,05:34:00,osm6145502501,2
T_R_15-4_d1,05:38:00,05:38:00,osm6145502529,3
T_R_15-4_d1,05:42:00,05:42:00,osm6119558626,4
T_R_15-4_d1,05:46:00,05:46:00,town_SanAntonio,5
T_R_15-1_d0,05:30:00,05:30:00,town_VillaElisa,1
T_R_15-1_d0,05:34:00,05:34:00,osm5403524822,2
T_R_15-1_d0,05:38:00,05:38:00,osm5403498826,3
T_R_15-1_d0,05:42:00,05:42:00,osm5403463925,4
T_R_15-1_d0,05:46:00,05:46:00,town_Asuncion,5
T_R_15-1_d1,05:30:00,05:30:00,town_Asuncion,1
T_R_15-1_d1,05:34:00,05:34:00,osm5403463925,2
T_R_15-1_d1,05:38:00,05:38:00,osm5403498826,3
T_R_15-1_d1,05:42:00,05:42:00,osm5403524822,4
T_R_15-1_d1,05:46:00,05:46:00,town_VillaElisa,5
