route_id,route_short_name,route_long_name,route_type
R_111,111,Asuncion - Aregua,3
R_40,40,Mariano Roque Alonso - Asuncion,3
R_15-4,15-4,San Antonio - Asuncion,3
R_15-1,15-1,Villa Elisa - Asuncion,3
R_47,47,Mercado 4 - Guarambare,3
R_Buho3,Buho 3,Nemby - Asuncion,3
R_15-2,15-2,Nemby - Asuncion,3
R_5,5,Asuncion - Luque,3
R_128,128,Ypacarai - Lambare,3
R_53-128,53-128,Capiata Toledo - Lambare,3
R_58,58,Rojas Canada - Mariano Roque Alonso,3
R_242,242,Asuncion - Ypacarai,3
R_11,11,Asuncion - Aregua,3
R_Buho1,Buho 1,Asuncion - San Lorenzo,3
R_203-2,203-2,Aregua - IPS,3
R_203-1,203-1,Aregua - Mercado 4,3
R_203-3,203-3,Aregua - Mercado 4,3
R_232,232,Mariano Roque Alonso - Villeta,3
R_28,28,Sajonia - Luque,3
R_5045,5045,Asuncion - San Lorenzo,3
R_45,45,San Lorenzo - Asuncion,3
R_56,56,Mitai - Asuncion,3
R_52-26,52-26,KM27 - Asuncion,3
R_26,26,Mcal Lopez - Asuncion,3
R_18,18,Villeta - San Lorenzo,3
R_38,38,Thompson 4 - Asuncion,3
R_101,101,Asuncion - Puerto Elsa,3
R_101-B,101-B,Asuncion - Puerto Falcon,3
R_187,187,Nueva Italia - Asuncion,3
R_23-33,23-33,Pto Pabla - Asuncion,3
R_33,33,Pto Pabla - Lambare,3
R_23,23,Lambare - Limpio,3
R_23-24,23-24,Lambare - Limpio,3
R_30-2,30-2,Lambare - Luque,3
R_30-3,30-3,Luque - Lambare,3
R_30-4,30-4,Asuncion - Canada,3
R_30-5,30-5,Asuncion - Luque,3
R_96,96,Fernando de la Mora - Asuncion,3
R_21,21,Asuncion - Capiata,3
R_51-2,51-2,Lambare - Aregua,3
R_51-3,51-3,Lambare - Makai,3
R_51-4,51-4,Lambare - Aregua,3
R_85,85,Guarambare - IPS,3
R_48-1,48-1,Villa Elisa - Villa Madrid,3
R_54,54,Lambare - Guarambare,3
R_233,233,Villeta - IPS,3
R_41,41,Felix Bogado - Lambare,3
R_454,454,Ita - Lambare,3
R_36,36,Limpio - Asuncion,3
R_LomaGrande,Loma Grande,Loma Grande - Asuncion,3
R_12,12,Asuncion - San Lorenzo,3
R_12-43,12-43,J.A. Saldivar - KM21,3
R_12-29,12-29,Anahi - San Lorenzo,3
R_35,35,Fortis MRA - Sajonia,3
R_88,88,La Lomita - Asuncion,3
R_102,102,Villa Hayes - Asuncion,3
R_19,19,Isla Bogado - Asuncion,3
R_49,49,Itapuami - Villa Elisa,3
R_220,220,Luque - Asuncion,3
R_110,110,Aregua - Asuncion,3
R_13-2,13-2,Las Colinas - San Vicente,3
R_165,165,Asuncion - Itaugua,3
R_165-27,165-27,Capiata - Asuncion,3
R_E1,E1,Asuncion - San Lorenzo,3
R_E2,E2,Asuncion - San Lorenzo,3
R_E3,E3,Asuncion - Luque,3
R_31-8,31-8,Asuncion - Lambare,3
R_31,31,Santa Lucia - Asuncion,3
