trip_id,arrival_time,departure_time,stop_id,stop_sequence
kanpur-uttar-prades-r1-1d0-t1,06:00:00,06:00:00,kanpur-26.50920-80.24829,1
kanpur-uttar-prades-r1-1d0-t1,06:01:21,06:01:21,kanpur-26.50372-80.25255,2
kanpur-uttar-prades-r1-1d0-t1,06:02:50,06:02:50,kanpur-26.49888-80.25889,3
kanpur-uttar-prades-r1-1d0-t1,06:04:24,06:04:24,kanpur-26.49643-80.26743,4
kanpur-uttar-prades-r1-1d0-t1,06:07:11,06:07:11,kanpur-26.49156-80.28437,5
kanpur-uttar-prades-r1-1d0-t1,06:08:48,06:08:48,kanpur-26.48698-80.29213,6
kanpur-uttar-prades-r1-1d0-t1,06:10:24,06:10:24,kanpur-26.48285-80.30007,7
kanpur-uttar-prades-r1-1d0-t1,06:12:24,06:12:24,kanpur-26.47925-80.31157,8
kanpur-uttar-prades-r1-1d0-t1,06:13:36,06:13:36,kanpur-26.47911-80.31789,9
kanpur-uttar-prades-r1-1d0-t1,06:16:36,06:16:36,kanpur-26.47700-80.33705,10
kanpur-uttar-prades-r1-1d0-t1,06:18:10,06:18:10,kanpur-26.47400-80.34544,11
kanpur-uttar-prades-r1-1d0-t1,06:19:29,06:19:29,kanpur-26.47267-80.35239,12
kanpur-uttar-prades-r1-1d0-t1,06:21:27,06:21:27,kanpur-26.46417-80.35946,13
kanpur-uttar-prades-r1-1d0-t1,06:23:41,06:23:41,kanpur-26.45391-80.35178,14
kanpur-uttar-prades-r1-1d0-t2,08:00:00,08:00:00,kanpur-26.50920-80.24829,1
kanpur-uttar-prades-r1-1d0-t2,08:01:21,08:01:21,kanpur-26.50372-80.25255,2
kanpur-uttar-prades-r1-1d0-t2,08:02:50,08:02:50,kanpur-26.49888-80.25889,3
kanpur-uttar-prades-r1-1d0-t2,08:04:24,08:04:24,kanpur-26.49643-80.26743,4
kanpur-uttar-prades-r1-1d0-t2,08:07:11,08:07:11,kanpur-26.49156-80.28437,5
kanpur-uttar-prades-r1-1d0-t2,08:08:48,08:08:48,kanpur-26.48698-80.29213,6
kanpur-uttar-prades-r1-1d0-t2,08:10:24,08:10:24,kanpur-26.48285-80.30007,7
kanpur-uttar-prades-r1-1d0-t2,08:12:24,08:12:24,kanpur-26.47925-80.31157,8
kanpur-uttar-prades-r1-1d0-t2,08:13:36,08:13:36,kanpur-26.47911-80.31789,9
kanpur-uttar-prades-r1-1d0-t2,08:16:36,08:16:36,kanpur-26.47700-80.33705,10
kanpur-uttar-prades-r1-1d0-t2,08:18:10,08:18:10,kanpur-26.47400-80.34544,11
kanpur-uttar-prades-r1-1d0-t2,08:19:29,08:19:29,kanpur-26.47267-80.35239,12
kanpur-uttar-prades-r1-1d0-t2,08:21:27,08:21:27,kanpur-26.46417-80.35946,13
kanpur-uttar-prades-r1-1d0-t2,08:23:41,08:23:41,kanpur-26.45391-80.35178,14
kanpur-uttar-prades-r1-1d0-t3,12:00:00,12:00:00,kanpur-26.50920-80.24829,1
kanpur-uttar-prades-r1-1d0-t3,12:01:21,12:01:21,kanpur-26.50372-80.25255,2
kanpur-uttar-prades-r1-1d0-t3,12:02:50,12:02:50,kanpur-26.49888-80.25889,3
kanpur-uttar-prades-r1-1d0-t3,12:04:24,12:04:24,kanpur-26.49643-80.26743,4
kanpur-uttar-prades-r1-1d0-t3,12:07:11,12:07:11,kanpur-26.49156-80.28437,5
kanpur-uttar-prades-r1-1d0-t3,12:08:48,12:08:48,kanpur-26.48698-80.29213,6
kanpur-uttar-prades-r1-1d0-t3,12:10:24,12:10:24,kanpur-26.48285-80.30007,7
kanpur-uttar-prades-r1-1d0-t3,12:12:24,12:12:24,kanpur-26.47925-80.31157,8
kanpur-uttar-prades-r1-1d0-t3,12:13:36,12:13:36,kanpur-26.47911-80.31789,9
kanpur-uttar-prades-r1-1d0-t3,12:16:36,12:16:36,kanpur-26.47700-80.33705,10
kanpur-uttar-prades-r1-1d0-t3,12:18:10,12:18:10,kanpur-26.47400-80.34544,11
kanpur-uttar-prades-r1-1d0-t3,12:19:29,12:19:29,kanpur-26.47267-80.35239,12
