route_id,route_short_name,route_long_name,route_type
R010,010,Ivoturucaia - Distrito Industrial,3
R030,030,Terminal Central - Vetor Oeste,3
R310,310,Terminal Vila Arens - Parque Da Cidade,3
R410,410,Terminal Vila Arens - Universidade Paulista,3
R419,419,Terminal Vila Arens - Instituto Federal,3
R420,420,Terminal Central - Unianchieta,3
R425,425,Terminal Central - Senac,3
R430,430,Terminal Central - Escola Técnica Vasco Venchiarutti,3
R448,448,Terminal Eloy Chaves - Cidade Dos Meninos E Meninas,3
R450,450,Terminal Colônia - Sesi São Camilo,3
R480,480,Terminal Rami - Escola Técnica Vasco Venchiarutti,3
R500,500,Terminal Vila Arens - Vila São Paulo,3
R501,501,Terminal Vila Arens - Vila Cristo,3
R503,503,Terminal Vila Arens - Parque Cidade Jardim I,3
R504,504,Terminal Vila Arens - Santa Gertrudes,3
R505,505,Terminal Vila Arens - Tijuco Preto,3
R507,507,Terminal Vila Arens - Jardim Do Lago,3
R508,508,Terminal Vila Arens - Jardim Esplanada,3
R512,512,Terminal Vila Arens - Vila Aparecida,3
R514,514,Terminal Vila Arens - Vila Nambi,3
R523,523,Terminal Central - Jardim Paulista,3
R524,524,Terminal Central - Malota,3
R526,526,Terminal Central - Parque Dos Ipês,3
R527,527,Terminal Central - Jardim Guanabara,3
R528,528,Terminal Central - Aeroporto,3
R537,537,Terminal Central - Jardim Das Tulipas,3
R538,538,Terminal Central - Jardim Santa Gertrudes,3
R540,540,Terminal Eloy Chaves - Parque Almerinda Chaves,3
R541,541,Terminal Eloy Chaves - Medeiros,3
R542,542,Terminal Eloy Chaves - Jardim Novo Horizonte,3
R543,543,Terminal Eloy Chaves - Residencial Fazenda Grande,3
R544,544,Terminal Eloy Chaves - Parque Residencial Jundiaí I,3
R545,545,Terminal Eloy Chaves - Residencial Jundiaí 2,3
R546,546,Terminal Eloy Chaves - Portal Do Medeiros,3
R547,547,Terminal Eloy Chaves - Jardim Ermida,3
R549,549,Terminal Eloy Chaves - Jardim Das Tulipas,3
R551,551,Terminal Colônia - Jardim Tamoio,3
R552,552,Terminal Colônia - Cidade Nova,3
R553,553,Terminal Colônia - Ivoturucaia,3
R554,554,Terminal Colônia - Jardim Das Carpas,3
R555,555,Terminal Colônia - Roseira,3
R556,556,Terminal Colônia - Spiandorello,3
R557,557,Terminal Colônia - Ivoturucaia,3
R559,559,Terminal Colônia - Jardim Molinari,3
R561,561,Terminal Cecap - Terra Da Uva,3
R562,562,Terminal Cecap - Morada Das Vinhas,3
R563,563,Terminal Cecap - Bairro Dos Fernandes,3
R564,564,Terminal Cecap - Bom Jardim,3
R565,565,Terminal Cecap - Vista Alegre,3
R566,566,Terminal Cecap - Jardim Adélia,3
R568,568,Terminal Cecap - Corrupira,3
R570,570,Terminal Hortolândia - Distrito Industrial,3
R571,571,Terminal Hortolândia - Jardim Das Tulipas,3
R572,572,Terminal Hortolândia - Vila Hortolândia,3
R573,573,Terminal Hortolândia - Engordadouro,3
R574,574,Terminal Hortolândia - Vila Marlene,3
R577,577,Terminal Hortolândia - Paço Municipal,3
R578,578,Terminal Hortolândia - Jundiaí Mirim,3
R579,579,Terminal Hortolândia - Jardim Novo Horizonte,3
R582,582,Terminal Rami - Paiol Velho,3
R583,583,Terminal Rami - Residencial Anchieta,3
R584,584,Terminal Rami - Terra Nova,3
R586,586,Terminal Rami - Vila Maringá,3
R587,587,Terminal Rami - Santa Marta,3
R702,702,Terminal Vila Arens - Mato Dentro,3
R703,703,Terminal Vila Arens - Rio Acima,3
R704,704,Terminal Vila Arens - Jardim Tarumã,3
R705,705,Terminal Vila Arens - Jundiaí Mirim,3
R706,706,Terminal Vila Arens - São José Da Pedra Santa,3
R713,713,Terminal Vila Arens - Rua Do Retiro,3
R715,715,Terminal Vila Arens - Terminal Colônia,3
R719,719,Terminal Central - Vetor Oeste,3
R720,720,Terminal Central - Jardim São Camilo,3
R721,721,Terminal Central - Terminal Vila Arens,3
R738,738,Terminal Central - Jardim Santa Gertrudes,3
R760,760,Terminal Cecap - Rodoviária,3
R907,907,Terminal Vila Arens - Terminal Hortolândia,3
R913,913,Terminal Vila Arens - Terminal Central,3
R917,917,Terminal Vila Arens - Terminal Hortolândia,3
R928,928,Terminal Central - Terminal Rami,3
R941,941,Terminal Eloy Chaves - Terminal Vila Arens,3
R942,942,Terminal Eloy Chaves - Terminal Central,3
R947,947,Terminal Eloy Chaves - Terminal Hortolândia,3
R951,951,Terminal Colônia - Terminal Vila Arens,3
R953,953,Terminal Colônia - Terminal Central,3
R957,957,Terminal Colônia - Terminal Hortolândia,3
R961,961,Terminal Cecap - Terminal Vila Arens,3
R962,962,Terminal Cecap - Terminal Central,3
R968,968,Terminal Cecap - Terminal Rami,3
R970,970,Terminal Hortolândia - Terminal Vila Arens,3
R974,974,Terminal Hortolândia - Terminal Eloy Chaves,3
R981,981,Terminal Rami - Terminal Vila Arens,3
