stop_id,stop_name,stop_lat,stop_lon
CENTRO,Terminal Centro (Av. Lauro de Freitas),-14.8617,-40.8446
UESB,UESB - Estrada do Bem Querer,-14.796,-40.869
RODOV,Rodoviária (Terminal Rodoviário),-14.828,-40.882
CONQVI,Conquista VI,-14.845,-40.83
PATAGONIA,Patagônia,-14.875,-40.825
MORPASS,Morada dos Pássaros,-14.89,-40.835
VILSER,Vilas Serranas,-14.835,-40.815
MORREAL,Morada Real,-14.855,-40.82
MIROCAIRO,Miro Cairo,-14.85,-40.86
JVALERIA,Jardim Valéria,-14.87,-40.815
CAMPINHOS,Campinhos,-14.885,-40.81
CONVEIMA,Conveima,-14.88,-40.82
CIDMODELO,Cidade Modelo,-14.878,-40.818
VILAMERICA,Vila América,-14.86,-40.855
CRUZEIRO,Cruzeiro,-14.848,-40.838
CAMPOVERDE,Campo Verde,-14.895,-40.83
SANTAHELENA,Santa Helena,-14.84,-40.865
