trip_id,arrival_time,departure_time,stop_id,stop_sequence
D33_out,06:00:00,06:00:00,CONQVI,1
D33_out,06:20:00,06:20:00,CENTRO,2
D33_out,06:40:00,06:40:00,UESB,3
D33_in,07:00:00,07:00:00,UESB,1
D33_in,07:20:00,07:20:00,CENTRO,2
D33_in,07:40:00,07:40:00,CONQVI,3
D34_out,06:05:00,06:05:00,PATAGONIA,1
D34_out,06:25:00,06:25:00,CENTRO,2
D34_out,06:45:00,06:45:00,UESB,3
D34_in,07:05:00,07:05:00,UESB,1
D34_in,07:25:00,07:25:00,CENTRO,2
D34_in,07:45:00,07:45:00,PATAGONIA,3
D35_out,07:10:00,07:10:00,RODOV,1
D35_out,07:42:00,07:42:00,CENTRO,2
D35_out,08:02:00,08:02:00,UESB,3
D35_in,06:02:00,06:02:00,UESB,1
D35_in,06:34:00,06:34:00,CENTRO,2
D35_in,06:54:00,06:54:00,RODOV,3
D36_out,06:10:00,06:10:00,MORPASS,1
D36_out,06:32:00,06:32:00,CENTRO,2
D36_out,06:52:00,06:52:00,UESB,3
D36_in,07:10:00,07:10:00,UESB,1
D36_in,07:30:00,07:30:00,CENTRO,2
D36_in,07:52:00,07:52:00,MORPASS,3
P50_out,06:00:00,06:00:00,VILSER,1
P50_out,06:25:00,06:25:00,CENTRO,2
P50_out,06:45:00,06:45:00,CONQVI,3
P50_in,07:00:00,07:00:00,CONQVI,1
P50_in,07:20:00,07:20:00,CENTRO,2
P50_in,07:45:00,07:45:00,VILSER,3
P54_out,06:05:00,06:05:00,MORREAL,1
P54_out,06:25:00,06:25:00,CENTRO,2
P54_out,06:45:00,06:45:00,MIROCAIRO,3
P54_in,07:00:00,07:00:00,MIROCAIRO,1
P54_in,07:20:00,07:20:00,CENTRO,2
P54_in,07:40:00,07:40:00,MORREAL,3
P55_out,06:00:00,06:00:00,JVALERIA,1
P55_out,06:25:00,06:25:00,CENTRO,2
P55_out,06:50:00,06:50:00,UESB,3
P55_in,07:10:00,07:10:00,UESB,1
P55_in,07:35:00,07:35:00,CENTRO,2
P55_in,08:00:00,08:00:00,JVALERIA,3
R10_out,06:00:00,06:00:00,CAMPINHOS,1
R10_out,06:25:00,06:25:00,CENTRO,2
R10_in,06:40:00,06:40:00,CENTRO,1
R10_in,07:05:00,07:05:00,CAMPINHOS,2
R11_out,06:05:00,06:05:00,CONVEIMA,1
R11_out,06:30:00,06:30:00,CENTRO,2
R11_in,06:45:00,06:45:00,CENTRO,1
R11_in,07:10:00,07:10:00,CONVEIMA,2
R12_out,06:00:00,06:00:00,PATAGONIA,1
R12_out,06:22:00,06:22:00,CENTRO,2
R12_in,06:40:00,06:40:00,CENTRO,1
R12_in,07:02:00,07:02:00,PATAGONIA,2
R14_out,06:00:00,06:00:00,JVALERIA,1
R14_out,06:25:00,06:25:00,CENTRO,2
R14_in,06:40:00,06:40:00,CENTRO,1
R14_in,07:05:00,07:05:00,JVALERIA,2
R15_out,06:00:00,06:00:00,MORREAL,1
R15_out,06:22:00,06:22:00,CENTRO,2
R15_in,06:40:00,06:40:00,CENTRO,1
R15_in,07:02:00,07:02:00,MORREAL,2
R16_out,06:09:00,06:09:00,CONQVI,1
R16_out,06:23:00,06:23:00,CENTRO,2
R16_in,06:40:00,06:40:00,CENTRO,1
R16_in,06:54:00,06:54:00,CONQVI,2
R19_out,05:40:00,05:40:00,RODOV,1
R19_out,05:58:00,05:58:00,CENTRO,2
R19_in,06:16:00,06:16:00,CENTRO,1
R19_in,06:34:00,06:34:00,RODOV,2
R19A_out,06:00:00,06:00:00,RODOV,1
R19A_out,06:12:00,06:12:00,SANTAHELENA,2
R19A_out,06:25:00,06:25:00,CENTRO,3
R19A_in,06:40:00,06:40:00,CENTRO,1
R19A_in,06:53:00,06:53:00,SANTAHELENA,2
R19A_in,07:05:00,07:05:00,RODOV,3
R20_out,06:00:00,06:00:00,CIDMODELO,1
R20_out,06:25:00,06:25:00,CENTRO,2
R20_in,06:40:00,06:40:00,CENTRO,1
R20_in,07:05:00,07:05:00,CIDMODELO,2
R22_out,06:00:00,06:00:00,MORPASS,1
R22_out,06:25:00,06:25:00,CENTRO,2
R22_in,06:40:00,06:40:00,CENTRO,1
R22_in,07:05:00,07:05:00,MORPASS,2
R23_out,06:00:00,06:00:00,VILAMERICA,1
R23_out,06:20:00,06:20:00,CENTRO,2
R23_in,06:40:00,06:40:00,CENTRO,1
R23_in,07:00:00,07:00:00,VILAMERICA,2
R24_out,06:20:00,06:20:00,CRUZEIRO,1
R24_out,06:49:00,06:49:00,CENTRO,2
R24_in,07:16:00,07:16:00,CENTRO,1
R24_in,07:41:00,07:41:00,CRUZEIRO,2
R27_out,06:00:00,06:00:00,CAMPOVERDE,1
R27_out,06:28:00,06:28:00,CENTRO,2
R27_in,06:45:00,06:45:00,CENTRO,1
R27_in,07:13:00,07:13:00,CAMPOVERDE,2
