stop_id,stop_name,stop_lat,stop_lon
T1,Terminal 1 - Constantino Nery,-3.101,-60.0212
T2,Terminal 2 - Cachoeirinha,-3.1271784,-60.0054986
T3,Terminal 3 - Cidade Nova,-3.0320951,-59.9863269
T4,Terminal 4 - Jorge Teixeira,-3.0233,-59.943
T5,Terminal 5 - São José,-3.0748604,-59.9546576
MATRIZ,Terminal Praça da Matriz,-3.1354114,-60.0253949
PONTANEGRA,Praia da Ponta Negra,-3.0503,-60.0989
AEROPORTO,Aeroporto Internacional Eduardo Gomes,-3.0386,-60.0497
COSME,Av. Cosme Ferreira (Aleixo/Coroado),-3.074,-59.978
GRANDECIRC,Av. Grande Circular (Camapuã),-3.035,-59.962
CONSTANTINO,Av. Constantino Nery,-3.105,-60.018
TORRES,Av. Torquato Tapajós / Max Teixeira,-3.025,-60
NOVAESP,Terminal Bairro - Rua Nova Esperança,-3.013,-59.976
DAPRATA,Terminal Bairro - Rua da Prata (Aleixo),-3.079,-59.986
