route_id,route_short_name,route_long_name,route_type
SVT_1,1,Zona Pomari / Via Moneta - Centro - Stanga - Bertesina - Torri di Quartesolo - Lerino,3
SVT_2,2,Stazione FS - Centro Storico - Via dei Laghi - Polegge,3
SVT_3,3,Autostazione SVT - Cittadella Studi - Parco Città,3
SVT_4,4,Via Ferrarin - Centro - Via Giaretta - Sant'Agostino - Nogarazza - Valmarana,3
SVT_5,5,Villaggio del Sole - Lisiera - Bolzano Vic. - Quinto Vic. - Valproto - Lanzè,3
SVT_6,6,Via Ippodromo - Maddalene - Costabissara - Motta di Costabissara,3
SVT_7,7,Via del Carso - Centro - San Pio X,3
SVT_8,8,Autostazione SVT - Riviera Berica - Tormeno - Torri di Arcugnano - Debba - Lumignano,3
SVT_9,9,Via Stadio - Sant'Antonino - Rettorgole - Cresole - Caldogno - Nordest,3
SVT_10,10,Centrobus - Park Stadio - Levà Angeli - Centro,3
SVT_11,11,Via Stadio - Cavazzale - Vigardolo - Monticello Conte Otto,3
SVT_12,12,Vicenza - Zona Industriale - Altavilla (SR 11),3
SVT_13,13,Autostazione SVT - Torri di Arcugnano - Pianezze - Fimon - Lago di Fimon,3
SVT_14,14,Vicenza - Creazzo - Sovizzo (Piazza Manzoni),3
SVT_16,16,Autostazione SVT - Biron - Monteviale - Gambugliano,3
SVT_17,17,Via Giuriolo - Casale - San Pietro Intrigogna,3
SVT_18,18,Stazione FS - Monte Berico,3
SVT_19,19,Autostazione SVT - Via Zamenhof - Motorizzazione - Area Comm. Torri Q.,3
SVT_20,20,Centrobus - Park Mercato - Contrà Cantarane,3
SVT_30,30,Centrobus - Park Cricoli - Contrà San Marco - Contrà Santa Corona,3
