route_id,service_id,trip_id,trip_headsign
R2,DAILY,T2_D,City Bus Stand
R2,DAILY,T2_U,Panigate Tanki
R3,DAILY,T3_D,City Bus Stand
R3,DAILY,T3_U,Bapod Byepass
R8,DAILY,T8_D,City Bus Stand
R8,DAILY,T8_U,Nilamber
R10,DAILY,T10_D,City Bus Stand
R10,DAILY,T10_U,Vadsar
R12,DAILY,T12_D,City Bus Stand
R12,DAILY,T12_U,Maneja Vuda Na Makaan
R14,DAILY,T14_D,City Bus Stand
R14,DAILY,T14_U,Jambuva Gam
R17,DAILY,T17_D,City Bus Stand
R17,DAILY,T17_U,Makarpura Gam
R19,DAILY,T19_D,City Bus Stand
R19,DAILY,T19_U,Bajwa Gam
R22,DAILY,T22_D,City Bus Stand
R22,DAILY,T22_U,Chansad
R25,DAILY,T25_D,City Bus Stand
R25,DAILY,T25_U,Karachiya Gam
R27,DAILY,T27_D,City Bus Stand
R27,DAILY,T27_U,Gokul Nagar
R31,DAILY,T31_D,City Bus Stand
R31,DAILY,T31_U,Karachiya Gam
