route_id,service_id,trip_id,trip_headsign
K1,daily,K1_out,Terminal Penggaron
K1,daily,K1_in,Terminal Mangkang
K2,daily,K2_out,Terminal Sisemut (Ungaran)
K2,daily,K2_in,Terminal Terboyo
K3,daily,K3_out,Tanjung Emas (loop A)
K3,daily,K3_in,Tanjung Emas (loop B)
K4,daily,K4_out,Stasiun Tawang
K4,daily,K4_in,Terminal Cangkiran
K5,daily,K5_out,Meteseh (Tembalang)
K5,daily,K5_in,PRPP
K6,daily,K6_out,Undip Tembalang
K6,daily,K6_in,Unnes Sekaran
K7,daily,K7_out,Balai Kota
K7,daily,K7_in,Terboyo
K8,daily,K8_out,Simpang Lima
K8,daily,K8_in,Terminal Cangkiran
