route_id,service_id,trip_id,trip_headsign
R_615,DAILY,T_615_1,Bordj El Bahri (boucle)
R_1,DAILY,T_1_0,Place Aïssat Idir
R_1,DAILY,T_1_1,El Harrach Centre
R_3,DAILY,T_3_0,Souidania
R_3,DAILY,T_3_1,Bouzaréah-Chevalley
R_4,DAILY,T_4_0,Kouba-Ben Omar
R_4,DAILY,T_4_1,Place du 1er Mai
R_5,DAILY,T_5_0,Place des Martyrs
R_5,DAILY,T_5_1,El Harrach
R_6,DAILY,T_6_0,Kouba Station
R_6,DAILY,T_6_1,Place des Martyrs
R_8,DAILY,T_8_0,Raïs Hamidou
R_8,DAILY,T_8_1,Alger-Centre Station 2 Mai
R_10,DAILY,T_10_0,Bouzaréah
R_10,DAILY,T_10_1,Place du 1er Mai
R_12,DAILY,T_12_0,Staoueli
R_12,DAILY,T_12_1,Place des Martyrs
R_14,DAILY,T_14_0,Bir Mourad Raïs
R_14,DAILY,T_14_1,Place du 1er Mai
R_15,DAILY,T_15_0,Grande Poste
R_15,DAILY,T_15_1,Place du 1er Mai
R_16,DAILY,T_16_0,El Madania
R_16,DAILY,T_16_1,Place du 1er Mai
R_18,DAILY,T_18_0,Kouba-Hôpital militaire d'Aïn Naâdja
R_18,DAILY,T_18_1,Bachdjarah
R_19,DAILY,T_19_0,Bab Ezzouar-Les Hôtels
R_19,DAILY,T_19_1,Place Aïssat Idir
R_21,DAILY,T_21_0,Beni Messous-Sidi Youcef
R_21,DAILY,T_21_1,Bouzaréah
R_27,DAILY,T_27_0,Kouba-Hôpital militaire d'Aïn Naâdja
R_27,DAILY,T_27_1,Place du 1er Mai
R_31,DAILY,T_31_0,Hydra
R_31,DAILY,T_31_1,Place Maurice Audin
R_32,DAILY,T_32_0,El Madania
R_32,DAILY,T_32_1,Place Maurice Audin
R_34,DAILY,T_34_0,Birkhadem
R_34,DAILY,T_34_1,Place du 1er Mai
R_39,DAILY,T_39_0,Aéroport d'Alger
R_39,DAILY,T_39_1,Place Maurice Audin
R_40,DAILY,T_40_0,Bouzaréah-Chevalley
R_40,DAILY,T_40_1,Place Maurice Audin
R_43,DAILY,T_43_0,Ben Aknoun
R_43,DAILY,T_43_1,Grande Poste
R_44,DAILY,T_44_0,Douera-Gare routière
R_44,DAILY,T_44_1,Ben Aknoun
R_45,DAILY,T_45_0,Bouzaréah
R_45,DAILY,T_45_1,Place des Martyrs
R_48,DAILY,T_48_0,Ben Aknoun
R_48,DAILY,T_48_1,Place du 1er Mai
R_50,DAILY,T_50_0,Place des Martyrs
R_50,DAILY,T_50_1,Ben Aknoun
R_51,DAILY,T_51_0,Ouled Fayet
R_51,DAILY,T_51_1,Bouzaréah-Chevalley
R_54,DAILY,T_54_0,El Madania
R_54,DAILY,T_54_1,Place Maurice Audin
R_57,DAILY,T_57_0,Ouled Fayet
R_57,DAILY,T_57_1,Grande Poste
R_58,DAILY,T_58_0,Bouzaréah-Chevalley
R_58,DAILY,T_58_1,Place des Martyrs
R_59,DAILY,T_59_0,Beni Messous-Sidi Youcef
R_59,DAILY,T_59_1,Bouzaréah-Chevalley
R_66,DAILY,T_66_0,Place Aïssat Idir
R_66,DAILY,T_66_1,Bachdjarah
R_67,DAILY,T_67_0,Baraki
R_67,DAILY,T_67_1,Haï El Badr
R_72,DAILY,T_72_0,Place des Martyrs
R_72,DAILY,T_72_1,Rouiba-Castor
R_73,DAILY,T_73_0,Kouba-Station Kouba
R_73,DAILY,T_73_1,Bachdjarah
R_74,DAILY,T_74_0,Place des Martyrs
R_74,DAILY,T_74_1,Bachdjarah
R_79,DAILY,T_79_0,Djasr Kasentina-Station Aïn Naâdja
R_79,DAILY,T_79_1,Place du 1er Mai
R_80,DAILY,T_80_0,Kouba-Station Kouba
R_80,DAILY,T_80_1,El Harrach
