route_id,route_short_name,route_long_name,route_type
R_615,615,Diar El Gharb 2 - Bordj El Bahri (boucle El Marsa),3
R_1,1,El Harrach Centre - Place Aïssat Idir,3
R_3,3,Bouzaréah-Chevalley - Souidania,3
R_4,4,Place du 1er Mai - Kouba-Ben Omar,3
R_5,5,El Harrach - Place des Martyrs,3
R_6,6,Place des Martyrs - Kouba Station,3
R_8,8,Alger-Centre Station 2 Mai - Raïs Hamidou,3
R_10,10,Place du 1er Mai - Bouzaréah,3
R_12,12,Place des Martyrs - Staoueli,3
R_14,14,Place du 1er Mai - Bir Mourad Raïs,3
R_15,15,Place du 1er Mai - Grande Poste,3
R_16,16,Place du 1er Mai - El Madania,3
R_18,18,Bachdjarah - Kouba-Hôpital militaire d'Aïn Naâdja,3
R_19,19,Place Aïssat Idir - Bab Ezzouar-Les Hôtels,3
R_21,21,Bouzaréah - Beni Messous-Sidi Youcef,3
R_27,27,Place du 1er Mai - Kouba-Hôpital militaire d'Aïn Naâdja,3
R_31,31,Place Maurice Audin - Hydra,3
R_32,32,Place Maurice Audin - El Madania,3
R_34,34,Place du 1er Mai - Birkhadem,3
R_39,39,Place Maurice Audin - Aéroport d'Alger,3
R_40,40,Place Maurice Audin - Bouzaréah-Chevalley,3
R_43,43,Grande Poste - Ben Aknoun,3
R_44,44,Ben Aknoun - Douera-Gare routière,3
R_45,45,Place des Martyrs - Bouzaréah,3
R_48,48,Place du 1er Mai - Ben Aknoun,3
R_50,50,Ben Aknoun - Place des Martyrs,3
R_51,51,Bouzaréah-Chevalley - Ouled Fayet,3
R_54,54,Place Maurice Audin - El Madania,3
R_57,57,Grande Poste - Ouled Fayet,3
R_58,58,Place des Martyrs - Bouzaréah-Chevalley,3
R_59,59,Bouzaréah-Chevalley - Beni Messous-Sidi Youcef,3
R_66,66,Bachdjarah - Place Aïssat Idir,3
R_67,67,Haï El Badr - Baraki,3
R_72,72,Rouiba-Castor - Place des Martyrs,3
R_73,73,Bachdjarah - Kouba-Station Kouba,3
R_74,74,Bachdjarah - Place des Martyrs,3
R_79,79,Place du 1er Mai - Djasr Kasentina-Station Aïn Naâdja,3
R_80,80,El Harrach - Kouba-Station Kouba,3
