trip_id,arrival_time,departure_time,stop_id,stop_sequence
metro1_south,06:00:00,06:00:00,m_kosmonavtov,1
metro1_south,06:02:00,06:02:00,m_uralmash,2
metro1_south,06:04:00,06:04:00,m_mashinostroiteley,3
metro1_south,06:06:00,06:06:00,m_uralskaya,4
metro1_south,06:08:00,06:08:00,m_dinamo,5
metro1_south,06:10:00,06:10:00,m_ploshchad1905,6
metro1_south,06:12:00,06:12:00,m_geologicheskaya,7
metro1_south,06:14:00,06:14:00,m_chkalovskaya,8
metro1_south,06:17:00,06:17:00,m_botanicheskaya,9
metro1_north,06:00:00,06:00:00,m_botanicheskaya,1
metro1_north,06:03:00,06:03:00,m_chkalovskaya,2
metro1_north,06:05:00,06:05:00,m_geologicheskaya,3
metro1_north,06:07:00,06:07:00,m_ploshchad1905,4
metro1_north,06:09:00,06:09:00,m_dinamo,5
metro1_north,06:11:00,06:11:00,m_uralskaya,6
metro1_north,06:13:00,06:13:00,m_mashinostroiteley,7
metro1_north,06:15:00,06:15:00,m_uralmash,8
metro1_north,06:17:00,06:17:00,m_kosmonavtov,9
bus57_out,07:30:00,07:30:00,b_elizavet,1
bus57_out,07:32:00,07:32:00,b_dk,2
bus57_out,07:34:00,07:34:00,b_novopashinsky,3
bus57_out,07:36:00,07:36:00,b_zvonky,4
bus57_out,07:38:00,07:38:00,b_molotoboytsev,5
bus57_out,07:40:00,07:40:00,b_sverdlesmash,6
bus57_out,07:42:00,07:42:00,b_novinskaya,7
bus57_out,07:44:00,07:44:00,b_vtorchermet,8
bus57_out,07:46:00,07:46:00,b_sukholozhskaya,9
bus57_out,07:48:00,07:48:00,b_voennaya,10
bus57_out,07:50:00,07:50:00,b_rizhsky,11
bus57_out,07:52:00,07:52:00,b_yuvelirnaya,12
bus57_out,07:54:00,07:54:00,b_yuzhnaya,13
bus57_out,07:56:00,07:56:00,b_avtovokzal,14
bus57_out,07:59:00,07:59:00,b_frunze,15
bus57_out,08:01:00,08:01:00,b_bolshakova,16
bus57_out,08:03:00,08:03:00,b_tsirk,17
bus57_out,08:06:00,08:06:00,b_pl1905,18
bus57_out,08:08:00,08:08:00,b_polzunova,19
bus57_out,08:10:00,08:10:00,b_pltruda,20
bus57_out,08:12:00,08:12:00,b_arhakademiya,21
bus57_out,08:14:00,08:14:00,b_tyuz,22
bus57_out,08:16:00,08:16:00,b_dommuzyki,23
bus57_out,08:19:00,08:19:00,b_dkzhd,24
bus57_out,08:21:00,08:21:00,b_1km,25
bus57_out,08:23:00,08:23:00,b_techuchilishche,26
bus57_out,08:25:00,08:25:00,b_kosmonavtov_bus,27
bus57_out,08:27:00,08:27:00,b_artinskaya,28
bus57_out,08:29:00,08:29:00,b_zvezda,29
bus57_out,08:31:00,08:31:00,b_strela,30
bus57_out,08:33:00,08:33:00,b_shkola,31
bus57_out,08:36:00,08:36:00,b_pekhotintsev,32
bus57_in,07:05:00,07:05:00,b_pekhotintsev,1
bus57_in,07:08:00,07:08:00,b_shkola,2
bus57_in,07:10:00,07:10:00,b_strela,3
bus57_in,07:12:00,07:12:00,b_zvezda,4
bus57_in,07:14:00,07:14:00,b_artinskaya,5
bus57_in,07:16:00,07:16:00,b_kosmonavtov_bus,6
bus57_in,07:18:00,07:18:00,b_techuchilishche,7
bus57_in,07:20:00,07:20:00,b_1km,8
bus57_in,07:23:00,07:23:00,b_dkzhd,9
bus57_in,07:25:00,07:25:00,b_dommuzyki,10
bus57_in,07:27:00,07:27:00,b_tyuz,11
bus57_in,07:29:00,07:29:00,b_arhakademiya,12
bus57_in,07:31:00,07:31:00,b_pltruda,13
bus57_in,07:33:00,07:33:00,b_polzunova,14
bus57_in,07:36:00,07:36:00,b_pl1905,15
bus57_in,07:38:00,07:38:00,b_tsirk,16
bus57_in,07:40:00,07:40:00,b_bolshakova,17
bus57_in,07:42:00,07:42:00,b_frunze,18
bus57_in,07:45:00,07:45:00,b_avtovokzal,19
bus57_in,07:47:00,07:47:00,b_yuzhnaya,20
bus57_in,07:49:00,07:49:00,b_yuvelirnaya,21
bus57_in,07:51:00,07:51:00,b_rizhsky,22
bus57_in,07:53:00,07:53:00,b_voennaya,23
bus57_in,07:55:00,07:55:00,b_sukholozhskaya,24
bus57_in,07:57:00,07:57:00,b_vtorchermet,25
bus57_in,07:59:00,07:59:00,b_novinskaya,26
bus57_in,08:01:00,08:01:00,b_sverdlesmash,27
bus57_in,08:03:00,08:03:00,b_molotoboytsev,28
bus57_in,08:05:00,08:05:00,b_zvonky,29
bus57_in,08:07:00,08:07:00,b_novopashinsky,30
bus57_in,08:09:00,08:09:00,b_dk,31
bus57_in,08:12:00,08:12:00,b_elizavet,32
bus66_out,06:00:00,06:00:00,m_botanicheskaya,1
bus66_out,06:03:00,06:03:00,b66_shvartsa,2
bus66_out,06:07:00,06:07:00,b66_yablonevaya,3
bus66_out,06:12:00,06:12:00,b66_sady,4
bus66_out,06:18:00,06:18:00,b66_airport,5
bus66_out,06:21:00,06:21:00,b66_bahchivandzhi,6
bus66_out,06:24:00,06:24:00,b66_aviagorodok,7
bus66_out,06:28:00,06:28:00,b66_st_koltsovo,8
bus66_in,06:00:00,06:00:00,b66_st_koltsovo,1
bus66_in,06:04:00,06:04:00,b66_aviagorodok,2
bus66_in,06:07:00,06:07:00,b66_bahchivandzhi,3
bus66_in,06:10:00,06:10:00,b66_airport,4
bus66_in,06:16:00,06:16:00,b66_sady,5
bus66_in,06:21:00,06:21:00,b66_yablonevaya,6
bus66_in,06:25:00,06:25:00,b66_shvartsa,7
bus66_in,06:28:00,06:28:00,m_botanicheskaya,8
bus52_out,07:00:00,07:00:00,b_elizavet,1
bus52_out,07:02:00,07:02:00,b_dk,2
bus52_out,07:04:00,07:04:00,b52_novopashinsky,3
bus52_out,07:06:00,07:06:00,b_zvonky,4
bus52_out,07:08:00,07:08:00,b52_liftostroit,5
bus52_out,07:10:00,07:10:00,b_sverdlesmash,6
bus52_out,07:12:00,07:12:00,b_novinskaya,7
bus52_out,07:14:00,07:14:00,b_vtorchermet,8
bus52_out,07:16:00,07:16:00,b_sukholozhskaya,9
bus52_out,07:18:00,07:18:00,b_rizhsky,10
bus52_out,07:20:00,07:20:00,b_yuvelirnaya,11
bus52_out,07:22:00,07:22:00,b_yuzhnaya,12
bus52_out,07:24:00,07:24:00,b_avtovokzal,13
bus52_out,07:27:00,07:27:00,b_frunze,14
bus52_out,07:29:00,07:29:00,b_bolshakova,15
bus52_out,07:32:00,07:32:00,b52_grinvich,16
bus52_out,07:35:00,07:35:00,b52_pl1905,17
bus52_out,07:37:00,07:37:00,b52_kommunarov,18
bus52_out,07:40:00,07:40:00,b52_stadion,19
bus52_out,07:42:00,07:42:00,b52_instsvyazi,20
