route_id,route_short_name,route_long_name,route_type
kochi-ksrtc-r1,Ernakulam Boat Jetty,Ernakulam Boat Jetty → North Paravur,3
kochi-ksrtc-r2,North Paravur → Erna,North Paravur → Ernakulam Boat Jetty,3
kochi-ksrtc-r3,Ernakulam Boat Jetty,Ernakulam Boat Jetty → Cherai,3
kochi-ksrtc-r4,Cherai → Ernakulam B,Cherai → Ernakulam Boat Jetty,3
kochi-ksrtc-r5,Pizhala → Ernakulam ,Pizhala → Ernakulam Boat Jetty,3
kochi-ksrtc-r6,Ernakulam Boat Jetty,Ernakulam Boat Jetty → Pizhala,3
kochi-ksrtc-r7,Thrippoonithura → Al,Thrippoonithura → Aluva,3
kochi-ksrtc-r8,Aluva → Thrippoonith,Aluva → Thrippoonithura,3
kochi-ksrtc-r9,Vyttila → Piravom,Vyttila → Piravom,3
kochi-ksrtc-r10,Piravom → Vyttila,Piravom → Vyttila,3
kochi-ksrtc-r11,Thrippoonithura → Ka,Thrippoonithura → Kakkanad,3
kochi-ksrtc-r12,Kakkanad → Thrippoon,Kakkanad → Thrippoonithura,3
kochi-ksrtc-r13,Aluva → Vyttila,Aluva → Vyttila,3
kochi-ksrtc-r14,Vyttila → Aluva,Vyttila → Aluva,3
kochi-ksrtc-r15,Kundannoor → Vyttila,Kundannoor → Vyttila,3
kochi-ksrtc-r16,Vyttila → Kundannoor,Vyttila → Kundannoor,3
kochi-ksrtc-r17,Aluva → Kakkanad,Aluva → Kakkanad,3
kochi-ksrtc-r18,Kakkanad → Aluva,Kakkanad → Aluva,3
kochi-ksrtc-r19,Thoppumpady → Ankama,Thoppumpady → Ankamaly,3
kochi-ksrtc-r20,Ankamaly → Thoppumpa,Ankamaly → Thoppumpady,3
kochi-ksrtc-r21,Ernakulam Boat Jetty,Ernakulam Boat Jetty → Ankamaly,3
kochi-ksrtc-r22,Ankamaly → Ernakulam,Ankamaly → Ernakulam Boat Jetty,3
kochi-ksrtc-r23,Vyttila → North Para,Vyttila → North Paravur,3
kochi-ksrtc-r24,North Paravur → Vytt,North Paravur → Vyttila,3
kochi-ksrtc-r25,North Paravur → Amri,North Paravur → Amrita Hospital,3
kochi-ksrtc-r26,Amrita Hospital → No,Amrita Hospital → North Paravur,3
kochi-ksrtc-r27,Ankamaly → Amrita Ho,Ankamaly → Amrita Hospital,3
kochi-ksrtc-r28,Amrita Hospital → An,Amrita Hospital → Ankamaly,3
kochi-ksrtc-r29,Ernakulam South → Ar,Ernakulam South → Aroor,3
kochi-ksrtc-r30,Aroor → Ernakulam So,Aroor → Ernakulam South,3
kochi-ksrtc-r31,Poothotta → Ernakula,Poothotta → Ernakulam south,3
kochi-ksrtc-r32,Ernakulam south → Po,Ernakulam south → Poothotta,3
kochi-ksrtc-r33,Thoppumpady → Ankama,Thoppumpady → Ankamaly,3
kochi-ksrtc-r34,Ankamaly → Thoppumpa,Ankamaly → Thoppumpady,3
kochi-ksrtc-r35,Medical College → HM,Medical College → HMT,3
kochi-ksrtc-r36,HMT → Medical Colleg,HMT → Medical College,3
kochi-ksrtc-r37,Malliankara → Ernaku,Malliankara → Ernakulam Boat Jetty,3
kochi-ksrtc-r38,Ernakulam Boat Jetty,Ernakulam Boat Jetty → Malliankara,3
kochi-ksrtc-r39,Piravom → Ernakulam ,Piravom → Ernakulam South,3
kochi-ksrtc-r40,Ernakulam South → Pi,Ernakulam South → Piravom,3
kochi-ksrtc-r41,Vyttila → Aroor,Vyttila → Aroor,3
kochi-ksrtc-r42,Aroor → Vyttila,Aroor → Vyttila,3
kochi-ksrtc-r43,Aroor → Thoppumpady,Aroor → Thoppumpady,3
kochi-ksrtc-r44,Thoppumpady → Aroor,Thoppumpady → Aroor,3
kochi-ksrtc-r45,Piravom → Ernakulam ,Piravom → Ernakulam South,3
kochi-ksrtc-r46,Ernakulam South → Pi,Ernakulam South → Piravom,3
kochi-ksrtc-r47,Perumbavoor → Amrita,Perumbavoor → Amrita Hospital,3
kochi-ksrtc-r48,Amrita Hospital → Pe,Amrita Hospital → Perumbavoor,3
kochi-ksrtc-r49,Vyttila → Piravom,Vyttila → Piravom,3
kochi-ksrtc-r50,Piravom → Vyttila,Piravom → Vyttila,3
kochi-ksrtc-r51,Thrippoonithura → El,Thrippoonithura → Eloor,3
kochi-ksrtc-r52,Eloor → Thrippoonith,Eloor → Thrippoonithura,3
kochi-ksrtc-r53,Aluva → Ernakulam Bo,Aluva → Ernakulam Boat Jetty,3
kochi-ksrtc-r54,Ernakulam Boat Jetty,Ernakulam Boat Jetty → Aluva,3
kochi-ksrtc-r55,High Court → North P,High Court → North Paravur,3
kochi-ksrtc-r56,North Paravur → High,North Paravur → High Court,3
kochi-ksrtc-r57,North Paravur → Kakk,North Paravur → Kakkanad,3
kochi-ksrtc-r58,Kakkanad → North Par,Kakkanad → North Paravur,3
kochi-ksrtc-r59,Perumbavoor → Ernaku,Perumbavoor → Ernakulam Boat Jetty,3
kochi-ksrtc-r60,Ernakulam Boat Jetty,Ernakulam Boat Jetty → Perumbavoor,3
