trip_id,arrival_time,departure_time,stop_id,stop_sequence
mumbai-central-rail-r1-1d0-t1,06:00:00,06:00:00,mumbai-19.18582-72.97607,1
mumbai-central-rail-r1-1d0-t1,06:03:07,06:03:07,mumbai-19.18071-72.99444,2
mumbai-central-rail-r1-1d0-t1,06:06:56,06:06:56,mumbai-19.15857-72.99948,3
mumbai-central-rail-r1-1d0-t1,06:10:38,06:10:38,mumbai-19.13692-73.00279,4
mumbai-central-rail-r1-1d0-t1,06:14:11,06:14:11,mumbai-19.11642-73.00706,5
mumbai-central-rail-r1-1d0-t1,06:16:38,06:16:38,mumbai-19.10330-73.01137,6
mumbai-central-rail-r1-1d0-t1,06:21:15,06:21:15,mumbai-19.07615-73.01767,7
mumbai-central-rail-r1-1d0-t1,06:23:32,06:23:32,mumbai-19.06604-73.00954,8
mumbai-central-rail-r1-1d0-t1,06:25:28,06:25:28,mumbai-19.06344-72.99885,9
mumbai-central-rail-r1-1d0-t2,08:00:00,08:00:00,mumbai-19.18582-72.97607,1
mumbai-central-rail-r1-1d0-t2,08:03:07,08:03:07,mumbai-19.18071-72.99444,2
mumbai-central-rail-r1-1d0-t2,08:06:56,08:06:56,mumbai-19.15857-72.99948,3
mumbai-central-rail-r1-1d0-t2,08:10:38,08:10:38,mumbai-19.13692-73.00279,4
mumbai-central-rail-r1-1d0-t2,08:14:11,08:14:11,mumbai-19.11642-73.00706,5
mumbai-central-rail-r1-1d0-t2,08:16:38,08:16:38,mumbai-19.10330-73.01137,6
mumbai-central-rail-r1-1d0-t2,08:21:15,08:21:15,mumbai-19.07615-73.01767,7
mumbai-central-rail-r1-1d0-t2,08:23:32,08:23:32,mumbai-19.06604-73.00954,8
mumbai-central-rail-r1-1d0-t2,08:25:28,08:25:28,mumbai-19.06344-72.99885,9
mumbai-central-rail-r1-1d0-t3,12:00:00,12:00:00,mumbai-19.18582-72.97607,1
mumbai-central-rail-r1-1d0-t3,12:03:07,12:03:07,mumbai-19.18071-72.99444,2
mumbai-central-rail-r1-1d0-t3,12:06:56,12:06:56,mumbai-19.15857-72.99948,3
mumbai-central-rail-r1-1d0-t3,12:10:38,12:10:38,mumbai-19.13692-73.00279,4
mumbai-central-rail-r1-1d0-t3,12:14:11,12:14:11,mumbai-19.11642-73.00706,5
mumbai-central-rail-r1-1d0-t3,12:16:38,12:16:38,mumbai-19.10330-73.01137,6
mumbai-central-rail-r1-1d0-t3,12:21:15,12:21:15,mumbai-19.07615-73.01767,7
mumbai-central-rail-r1-1d0-t3,12:23:32,12:23:32,mumbai-19.06604-73.00954,8
mumbai-central-rail-r1-1d0-t3,12:25:28,12:25:28,mumbai-19.06344-72.99885,9
mumbai-central-rail-r1-1d0-t4,17:00:00,17:00:00,mumbai-19.18582-72.97607,1
mumbai-central-rail-r1-1d0-t4,17:03:07,17:03:07,mumbai-19.18071-72.99444,2
mumbai-central-rail-r1-1d0-t4,17:06:56,17:06:56,mumbai-19.15857-72.99948,3
mumbai-central-rail-r1-1d0-t4,17:10:38,17:10:38,mumbai-19.13692-73.00279,4
mumbai-central-rail-r1-1d0-t4,17:14:11,17:14:11,mumbai-19.11642-73.00706,5
mumbai-central-rail-r1-1d0-t4,17:16:38,17:16:38,mumbai-19.10330-73.01137,6
mumbai-central-rail-r1-1d0-t4,17:21:15,17:21:15,mumbai-19.07615-73.01767,7
mumbai-central-rail-r1-1d0-t4,17:23:32,17:23:32,mumbai-19.06604-73.00954,8
mumbai-central-rail-r1-1d0-t4,17:25:28,17:25:28,mumbai-19.06344-72.99885,9
mumbai-central-rail-r1-1d0-t5,20:00:00,20:00:00,mumbai-19.18582-72.97607,1
mumbai-central-rail-r1-1d0-t5,20:03:07,20:03:07,mumbai-19.18071-72.99444,2
mumbai-central-rail-r1-1d0-t5,20:06:56,20:06:56,mumbai-19.15857-72.99948,3
mumbai-central-rail-r1-1d0-t5,20:10:38,20:10:38,mumbai-19.13692-73.00279,4
mumbai-central-rail-r1-1d0-t5,20:14:11,20:14:11,mumbai-19.11642-73.00706,5
mumbai-central-rail-r1-1d0-t5,20:16:38,20:16:38,mumbai-19.10330-73.01137,6
mumbai-central-rail-r1-1d0-t5,20:21:15,20:21:15,mumbai-19.07615-73.01767,7
mumbai-central-rail-r1-1d0-t5,20:23:32,20:23:32,mumbai-19.06604-73.00954,8
mumbai-central-rail-r1-1d0-t5,20:25:28,20:25:28,mumbai-19.06344-72.99885,9
mumbai-central-rail-r1-1d1-t1,06:00:00,06:00:00,mumbai-19.06344-72.99885,1
mumbai-central-rail-r1-1d1-t1,06:01:56,06:01:56,mumbai-19.06604-73.00954,2
mumbai-central-rail-r1-1d1-t1,06:04:13,06:04:13,mumbai-19.07615-73.01767,3
mumbai-central-rail-r1-1d1-t1,06:08:50,06:08:50,mumbai-19.10330-73.01137,4
mumbai-central-rail-r1-1d1-t1,06:11:17,06:11:17,mumbai-19.11642-73.00706,5
mumbai-central-rail-r1-1d1-t1,06:14:50,06:14:50,mumbai-19.13692-73.00279,6
mumbai-central-rail-r1-1d1-t1,06:18:32,06:18:32,mumbai-19.15857-72.99948,7
mumbai-central-rail-r1-1d1-t1,06:22:21,06:22:21,mumbai-19.18071-72.99444,8
mumbai-central-rail-r1-1d1-t1,06:25:28,06:25:28,mumbai-19.18582-72.97607,9
mumbai-central-rail-r1-1d1-t2,08:00:00,08:00:00,mumbai-19.06344-72.99885,1
mumbai-central-rail-r1-1d1-t2,08:01:56,08:01:56,mumbai-19.06604-73.00954,2
mumbai-central-rail-r1-1d1-t2,08:04:13,08:04:13,mumbai-19.07615-73.01767,3
mumbai-central-rail-r1-1d1-t2,08:08:50,08:08:50,mumbai-19.10330-73.01137,4
mumbai-central-rail-r1-1d1-t2,08:11:17,08:11:17,mumbai-19.11642-73.00706,5
mumbai-central-rail-r1-1d1-t2,08:14:50,08:14:50,mumbai-19.13692-73.00279,6
mumbai-central-rail-r1-1d1-t2,08:18:32,08:18:32,mumbai-19.15857-72.99948,7
mumbai-central-rail-r1-1d1-t2,08:22:21,08:22:21,mumbai-19.18071-72.99444,8
mumbai-central-rail-r1-1d1-t2,08:25:28,08:25:28,mumbai-19.18582-72.97607,9
mumbai-central-rail-r1-1d1-t3,12:00:00,12:00:00,mumbai-19.06344-72.99885,1
mumbai-central-rail-r1-1d1-t3,12:01:56,12:01:56,mumbai-19.06604-73.00954,2
mumbai-central-rail-r1-1d1-t3,12:04:13,12:04:13,mumbai-19.07615-73.01767,3
mumbai-central-rail-r1-1d1-t3,12:08:50,12:08:50,mumbai-19.10330-73.01137,4
mumbai-central-rail-r1-1d1-t3,12:11:17,12:11:17,mumbai-19.11642-73.00706,5
mumbai-central-rail-r1-1d1-t3,12:14:50,12:14:50,mumbai-19.13692-73.00279,6
mumbai-central-rail-r1-1d1-t3,12:18:32,12:18:32,mumbai-19.15857-72.99948,7
mumbai-central-rail-r1-1d1-t3,12:22:21,12:22:21,mumbai-19.18071-72.99444,8
mumbai-central-rail-r1-1d1-t3,12:25:28,12:25:28,mumbai-19.18582-72.97607,9
mumbai-central-rail-r1-1d1-t4,17:00:00,17:00:00,mumbai-19.06344-72.99885,1
mumbai-central-rail-r1-1d1-t4,17:01:56,17:01:56,mumbai-19.06604-73.00954,2
mumbai-central-rail-r1-1d1-t4,17:04:13,17:04:13,mumbai-19.07615-73.01767,3
mumbai-central-rail-r1-1d1-t4,17:08:50,17:08:50,mumbai-19.10330-73.01137,4
mumbai-central-rail-r1-1d1-t4,17:11:17,17:11:17,mumbai-19.11642-73.00706,5
mumbai-central-rail-r1-1d1-t4,17:14:50,17:14:50,mumbai-19.13692-73.00279,6
mumbai-central-rail-r1-1d1-t4,17:18:32,17:18:32,mumbai-19.15857-72.99948,7
mumbai-central-rail-r1-1d1-t4,17:22:21,17:22:21,mumbai-19.18071-72.99444,8
mumbai-central-rail-r1-1d1-t4,17:25:28,17:25:28,mumbai-19.18582-72.97607,9
mumbai-central-rail-r1-1d1-t5,20:00:00,20:00:00,mumbai-19.06344-72.99885,1
mumbai-central-rail-r1-1d1-t5,20:01:56,20:01:56,mumbai-19.06604-73.00954,2
mumbai-central-rail-r1-1d1-t5,20:04:13,20:04:13,mumbai-19.07615-73.01767,3
mumbai-central-rail-r1-1d1-t5,20:08:50,20:08:50,mumbai-19.10330-73.01137,4
mumbai-central-rail-r1-1d1-t5,20:11:17,20:11:17,mumbai-19.11642-73.00706,5
mumbai-central-rail-r1-1d1-t5,20:14:50,20:14:50,mumbai-19.13692-73.00279,6
mumbai-central-rail-r1-1d1-t5,20:18:32,20:18:32,mumbai-19.15857-72.99948,7
mumbai-central-rail-r1-1d1-t5,20:22:21,20:22:21,mumbai-19.18071-72.99444,8
mumbai-central-rail-r1-1d1-t5,20:25:28,20:25:28,mumbai-19.18582-72.97607,9
mumbai-central-rail-r2-2d0-t1,06:00:00,06:00:00,mumbai-18.87838-72.95252,1
mumbai-central-rail-r2-2d0-t1,06:02:09,06:02:09,mumbai-18.88138-72.96460,2
mumbai-central-rail-r2-2d0-t1,06:06:48,06:06:48,mumbai-18.89828-72.98815,3
mumbai-central-rail-r2-2d0-t1,06:11:31,06:11:31,mumbai-18.90933-73.01583,4
mumbai-central-rail-r2-2d0-t1,06:19:40,06:19:40,mumbai-18.95997-73.01409,5
mumbai-central-rail-r2-2d0-t1,06:22:47,06:22:47,mumbai-18.97521-73.02434,6
mumbai-central-rail-r2-2d0-t1,06:30:20,06:30:20,mumbai-19.02168-73.01899,7
mumbai-central-rail-r2-2d0-t1,06:32:30,06:32:30,mumbai-19.03357-73.01783,8
mumbai-central-rail-r2-2d0-t2,08:00:00,08:00:00,mumbai-18.87838-72.95252,1
mumbai-central-rail-r2-2d0-t2,08:02:09,08:02:09,mumbai-18.88138-72.96460,2
mumbai-central-rail-r2-2d0-t2,08:06:48,08:06:48,mumbai-18.89828-72.98815,3
mumbai-central-rail-r2-2d0-t2,08:11:31,08:11:31,mumbai-18.90933-73.01583,4
mumbai-central-rail-r2-2d0-t2,08:19:40,08:19:40,mumbai-18.95997-73.01409,5
mumbai-central-rail-r2-2d0-t2,08:22:47,08:22:47,mumbai-18.97521-73.02434,6
mumbai-central-rail-r2-2d0-t2,08:30:20,08:30:20,mumbai-19.02168-73.01899,7
mumbai-central-rail-r2-2d0-t2,08:32:30,08:32:30,mumbai-19.03357-73.01783,8
mumbai-central-rail-r2-2d0-t3,12:00:00,12:00:00,mumbai-18.87838-72.95252,1
mumbai-central-rail-r2-2d0-t3,12:02:09,12:02:09,mumbai-18.88138-72.96460,2
mumbai-central-rail-r2-2d0-t3,12:06:48,12:06:48,mumbai-18.89828-72.98815,3
mumbai-central-rail-r2-2d0-t3,12:11:31,12:11:31,mumbai-18.90933-73.01583,4
mumbai-central-rail-r2-2d0-t3,12:19:40,12:19:40,mumbai-18.95997-73.01409,5
mumbai-central-rail-r2-2d0-t3,12:22:47,12:22:47,mumbai-18.97521-73.02434,6
mumbai-central-rail-r2-2d0-t3,12:30:20,12:30:20,mumbai-19.02168-73.01899,7
mumbai-central-rail-r2-2d0-t3,12:32:30,12:32:30,mumbai-19.03357-73.01783,8
mumbai-central-rail-r2-2d0-t4,17:00:00,17:00:00,mumbai-18.87838-72.95252,1
mumbai-central-rail-r2-2d0-t4,17:02:09,17:02:09,mumbai-18.88138-72.96460,2
mumbai-central-rail-r2-2d0-t4,17:06:48,17:06:48,mumbai-18.89828-72.98815,3
mumbai-central-rail-r2-2d0-t4,17:11:31,17:11:31,mumbai-18.90933-73.01583,4
mumbai-central-rail-r2-2d0-t4,17:19:40,17:19:40,mumbai-18.95997-73.01409,5
mumbai-central-rail-r2-2d0-t4,17:22:47,17:22:47,mumbai-18.97521-73.02434,6
mumbai-central-rail-r2-2d0-t4,17:30:20,17:30:20,mumbai-19.02168-73.01899,7
mumbai-central-rail-r2-2d0-t4,17:32:30,17:32:30,mumbai-19.03357-73.01783,8
mumbai-central-rail-r2-2d0-t5,20:00:00,20:00:00,mumbai-18.87838-72.95252,1
mumbai-central-rail-r2-2d0-t5,20:02:09,20:02:09,mumbai-18.88138-72.96460,2
