route_id,service_id,trip_id,trip_headsign
111A,DAILY,111A_out_1,Hero Honda Chowk
111A,DAILY,111A_in_1,Huda City Centre
114,DAILY,114_out_1,Business Zone Sector-50
114,DAILY,114_in_1,Huda City Centre Metro
116E,DAILY,116E_out_1,Gurugram Railway Station
116E,DAILY,116E_in_1,Huda City Centre Metro
118,DAILY,118_out_1,Sohna Bus Stand
118,DAILY,118_in_1,Huda City Centre Metro
133,DAILY,133_out_1,Police Line Manesar
133,DAILY,133_in_1,MG Road Metro Station
134,DAILY,134_out_1,Dhana Mode
134,DAILY,134_in_1,IFFCO Chowk Metro Station
212,DAILY,212_loop_1,Basai Talab (Circular)
217,DAILY,217_out_1,Bhondsi Police Chowki
217,DAILY,217_in_1,Gurugram Bus Stand
221A,DAILY,221A_out_1,Badshahpur
221A,DAILY,221A_in_1,Gurugram Railway Station
254,DAILY,254_out_1,Farrukhnagar Bus Stand
254,DAILY,254_in_1,Mahavir Chowk
