trip_id,arrival_time,departure_time,stop_id,stop_sequence
YCR_CW_01,06:20:00,06:20:00,YCR_01,1
YCR_CW_01,06:24:44,06:24:44,YCR_02,2
YCR_CW_01,06:29:28,06:29:28,YCR_03,3
YCR_CW_01,06:34:13,06:34:13,YCR_04,4
YCR_CW_01,06:38:57,06:38:57,YCR_05,5
YCR_CW_01,06:43:41,06:43:41,YCR_06,6
YCR_CW_01,06:48:25,06:48:25,YCR_07,7
YCR_CW_01,06:53:09,06:53:09,YCR_08,8
YCR_CW_01,06:57:54,06:57:54,YCR_09,9
YCR_CW_01,07:02:38,07:02:38,YCR_10,10
YCR_CW_01,07:07:22,07:07:22,YCR_11,11
YCR_CW_01,07:12:06,07:12:06,YCR_12,12
YCR_CW_01,07:16:51,07:16:51,YCR_13,13
YCR_CW_01,07:21:35,07:21:35,YCR_14,14
YCR_CW_01,07:26:19,07:26:19,YCR_15,15
YCR_CW_01,07:31:03,07:31:03,YCR_16,16
YCR_CW_01,07:35:47,07:35:47,YCR_17,17
YCR_CW_01,07:40:32,07:40:32,YCR_18,18
YCR_CW_01,07:45:16,07:45:16,YCR_19,19
YCR_CW_01,07:50:00,07:50:00,YCR_20,20
YCR_CW_01,07:54:44,07:54:44,YCR_21,21
YCR_CW_01,07:59:28,07:59:28,YCR_22,22
YCR_CW_01,08:04:13,08:04:13,YCR_23,23
YCR_CW_01,08:08:57,08:08:57,YCR_24,24
YCR_CW_01,08:13:41,08:13:41,YCR_25,25
YCR_CW_01,08:18:25,08:18:25,YCR_26,26
YCR_CW_01,08:23:09,08:23:09,YCR_27,27
YCR_CW_01,08:27:54,08:27:54,YCR_28,28
YCR_CW_01,08:32:38,08:32:38,YCR_29,29
YCR_CW_01,08:37:22,08:37:22,YCR_30,30
YCR_CW_01,08:42:06,08:42:06,YCR_31,31
YCR_CW_01,08:46:51,08:46:51,YCR_32,32
YCR_CW_01,08:51:35,08:51:35,YCR_33,33
YCR_CW_01,08:56:19,08:56:19,YCR_34,34
YCR_CW_01,09:01:03,09:01:03,YCR_35,35
YCR_CW_01,09:05:47,09:05:47,YCR_36,36
YCR_CW_01,09:10:32,09:10:32,YCR_37,37
YCR_CW_01,09:15:16,09:15:16,YCR_38,38
YCR_CW_02,08:40:00,08:40:00,YCR_01,1
YCR_CW_02,09:15:16,09:15:16,YCR_38,38
YCR_CW_03,09:30:00,09:30:00,YCR_01,1
YCR_CW_03,12:25:16,12:25:16,YCR_38,38
YCR_CW_04,11:30:00,11:30:00,YCR_01,1
YCR_CW_04,14:25:16,14:25:16,YCR_38,38
YCR_CW_05,14:00:00,14:00:00,YCR_01,1
YCR_CW_05,16:55:16,16:55:16,YCR_38,38
YCR_CW_06,15:25:00,15:25:00,YCR_01,1
YCR_CW_06,18:20:16,18:20:16,YCR_38,38
YCR_CW_07,16:45:00,16:45:00,YCR_01,1
YCR_CW_07,19:40:16,19:40:16,YCR_38,38
YCR_CW_08,17:10:00,17:10:00,YCR_01,1
YCR_CW_08,20:05:16,20:05:16,YCR_38,38
YCR_ACW_01,07:05:00,07:05:00,YCR_38,1
YCR_ACW_01,10:00:16,10:00:16,YCR_01,38
YCR_ACW_02,07:25:00,07:25:00,YCR_38,1
YCR_ACW_02,10:20:16,10:20:16,YCR_01,38
YCR_ACW_03,08:55:00,08:55:00,YCR_38,1
YCR_ACW_03,11:50:16,11:50:16,YCR_01,38
YCR_ACW_04,11:10:00,11:10:00,YCR_38,1
YCR_ACW_04,14:05:16,14:05:16,YCR_01,38
YCR_ACW_05,12:30:00,12:30:00,YCR_38,1
YCR_ACW_05,15:25:16,15:25:16,YCR_01,38
YCR_ACW_06,14:40:00,14:40:00,YCR_38,1
YCR_ACW_06,17:35:16,17:35:16,YCR_01,38
YCR_ACW_07,16:05:00,16:05:00,YCR_38,1
YCR_ACW_07,19:00:16,19:00:16,YCR_01,38
YCR_ACW_08,16:35:00,16:35:00,YCR_38,1
YCR_ACW_08,19:30:16,19:30:16,YCR_01,38
YCR_ACW_09,16:45:00,16:45:00,YCR_38,1
YCR_ACW_09,19:40:16,19:40:16,YCR_01,38
YCR_ACW_10,17:30:00,17:30:00,YCR_38,1
YCR_ACW_10,20:25:16,20:25:16,YCR_01,38
