route_id,route_short_name,route_long_name,route_type
mumbai-thane-muncip-r1,12,Bus 12: Pawar Nagar → Thane Station (W),3
mumbai-thane-muncip-r2,59,Bus 59: Hiranandani Meadows→ Thane Station (W),3
mumbai-thane-muncip-r3,62,Bus 62: Brahmand →Thane Station (W),3
mumbai-thane-muncip-r4,10,Bus 10: Neelkanth Heights → Thane Station (W),3
mumbai-thane-muncip-r5,7,Bus 7: Siddhachal → Thane Station (W),3
mumbai-thane-muncip-r6,13,Bus 13: Kalwa Depot → Thane Station (W),3
mumbai-thane-muncip-r7,95,Bus 95: Kolshet Bus Depot →Thane Station (W),3
mumbai-thane-muncip-r8,34,Bus 34: Gawand Baug (Upvan) → Thane Station (W),3
mumbai-thane-muncip-r9,16,Bus 16: Yeoor → Thane Station (W),3
mumbai-thane-muncip-r10,39,Bus 39: Raghukul Society → Thane Station (W),3
mumbai-thane-muncip-r11,96,Bus 96: Manorama Nagar →Thane Station (W),3
mumbai-thane-muncip-r12,146,Bus 146: Gholai Nagar → Thane Station (W),3
