route_id,route_short_name,route_long_name,route_type
R1,1,Meram Eskiyol,3
R2,2,Meram Yaka,3
R3,3,Sille Yolu-Çimenlik,3
R4,4,Meram Yeniyol,3
R5,5,Ankara Yolu-Kumköprü,3
R6,6,Uluırmak-Karaarslan,3
R7,7,Ahmetdede-Yediler-Keçeciler,3
R8,8,Özalkent,3
R9,9,Sedirler,3
R10,10,Marangozlar,3
R11,11,Otogar-Kampüs,3
R12,12,Şeker Tekke,3
R13,13,Mengene-Saraçoğlu,3
R14,14,Araplar,3
R15,15,Kurtuluş,3
R16,16,Binkonut,3
R17,17,Anadolu-Zafer Sanayi-Sancak,3
R18,18,Akıncılar,3
R19,19,Aydınlıkevler,3
R20,20,Cumhuriyet-100.Yıl,3
R21,21,Kalfalar-Hasanköy,3
R22,22,Lalebahçe,3
R23,23,Büyükaymanas,3
R24,24,Uzunharmanlar,3
R25,25,Tıp Fakültesi,3
R26,26,Yenice-Kovanağzı,3
