route_id,service_id,trip_id,trip_headsign
TR001,WEEKDAY,TR001_FLO_IMI_wd,EPI Imigrante
TR001,WEEKDAY,TR001_IMI_FLO_wd,EPI Floresta
TR001,SATURDAY,TR001_FLO_IMI_sa,EPI Imigrante
TR001,SUNDAY,TR001_FLO_IMI_su,EPI Imigrante
L0002,WEEKDAY,L0002_AR_SF_wd,Salgado Filho
L0002,WEEKDAY,L0002_SF_AR_wd,Ana Rech
L0002,SATURDAY,L0002_AR_SF_sa,Salgado Filho
L0002,SUNDAY,L0002_AR_SF_su,Salgado Filho
AL024,WEEKDAY,AL024_BAI_FLO_wd,EPI Floresta
AL024,WEEKDAY,AL024_FLO_BAI_wd,Forqueta
AL024,SATURDAY,AL024_FLO_BAI_sa,Forqueta
AL024,SUNDAY,AL024_FLO_BAI_su,Forqueta
LC086,WEEKDAY,LC086_FLO_IMI_wd,EPI Imigrante
LC086,WEEKDAY,LC086_IMI_FLO_wd,EPI Floresta
LC086,SATURDAY,LC086_FLO_IMI_sa,EPI Imigrante
