route_id,route_short_name,route_long_name,route_type
pune-pmpml-r1,256,Bus 256: Balewadi Depot => Pune Station,3
pune-pmpml-r2,81,Bus 81 : Pune Station => Kumbare Park,3
pune-pmpml-r3,81,Bus 81: Kumbare Park => Pune Station,3
pune-pmpml-r4,283,Bus 283 : Pune Station => Kumbare Park,3
pune-pmpml-r5,283,Bus 283: Kumbare Park => Pune Station,3
pune-pmpml-r6,94,Bus 94 : Pune Station => Kothrud Depot,3
pune-pmpml-r7,114,Bus 114: Mhalunge Gaon (Bajirao Padale Chowk) => Ma Na Pa Bhavan,3
pune-pmpml-r8,114,Bus 114: Ma Na Pa Bhavan => Mhalunge Gaon (Bajirao Padale Chowk),3
pune-pmpml-r9,256,Bus 256: Pune Station => Balewadi Depot,3
pune-pmpml-r10,124,Bus 124: Aundh Gaon => Neilsoft Company Infosys Phase 3,3
pune-pmpml-r11,124,Bus 124: Neilsoft Company Infosys Phase 3 => Aundh Gaon,3
pune-pmpml-r12,208,Bus 208: Hinjawadi Maan Phase 3 => Bhekrai Nagar,3
pune-pmpml-r13,208,Bus 208: Bhekrai Nagar => Hinjawadi Maan Phase 3,3
pune-pmpml-r14,77,Bus 77: Hinjawadi Maan Phase 3 => Ganpati Matha,3
pune-pmpml-r15,77,Bus 77: Ganpati Matha => Hinjawadi Maan Phase 3,3
pune-pmpml-r16,43A,Bus 43A: Katraj => Hinjawadi Maan Phase 3,3
pune-pmpml-r17,208B,Bus 208B: Mahatma Gandhi Stand Pulgate => Hinjawadi Maan Phase 3,3
pune-pmpml-r18,208B,Bus 208B: Hinjawadi Maan Phase 3 => Mahatma Gandhi Stand Pulgate,3
pune-pmpml-r19,5,Bus 5: Pune Station => Swargate,3
pune-pmpml-r20,100C,Bus 100C: Hinjawadi Maan Phase 3 => Radha Chowk,3
pune-pmpml-r21,100C,Bus 100C: Radha Chowk => Hinjawadi Maan Phase 3,3
