trip_id,arrival_time,departure_time,stop_id,stop_sequence
varanasi-northern-rai-r1-1d0-t1,06:00:00,06:00:00,varanasi-28.64080-77.22143,1
varanasi-northern-rai-r1-1d0-t1,06:01:10,06:01:10,varanasi-28.64257-77.22113,2
varanasi-northern-rai-r1-1d0-t1,15:07:13,15:07:13,varanasi-26.45435-80.35093,3
varanasi-northern-rai-r1-1d0-t1,19:24:59,19:24:59,varanasi-25.44577-81.82704,4
varanasi-northern-rai-r1-1d0-t1,19:26:09,19:26:09,varanasi-25.44535-81.82975,5
varanasi-northern-rai-r1-1d0-t1,22:28:24,22:28:24,varanasi-25.27933-83.12035,6
varanasi-northern-rai-r1-1d0-t1,22:29:34,22:29:34,varanasi-25.27909-83.11959,7
varanasi-northern-rai-r1-1d0-t1,25:46:07,25:46:07,varanasi-24.21548-83.88493,8
varanasi-northern-rai-r1-1d0-t1,25:47:17,25:47:17,varanasi-24.21474-83.88525,9
varanasi-northern-rai-r1-1d0-t1,26:26:20,26:26:20,varanasi-24.03321-84.07478,10
varanasi-northern-rai-r1-1d0-t1,26:27:30,26:27:30,varanasi-24.03402-84.07436,11
varanasi-northern-rai-r1-1d0-t1,28:35:12,28:35:12,varanasi-23.44671-84.70698,12
varanasi-northern-rai-r1-1d0-t1,30:05:56,30:05:56,varanasi-23.34914-85.33590,13
varanasi-northern-rai-r1-1d0-t2,08:00:00,08:00:00,varanasi-28.64080-77.22143,1
varanasi-northern-rai-r1-1d0-t2,08:01:10,08:01:10,varanasi-28.64257-77.22113,2
varanasi-northern-rai-r1-1d0-t2,17:07:13,17:07:13,varanasi-26.45435-80.35093,3
varanasi-northern-rai-r1-1d0-t2,21:24:59,21:24:59,varanasi-25.44577-81.82704,4
varanasi-northern-rai-r1-1d0-t2,21:26:09,21:26:09,varanasi-25.44535-81.82975,5
varanasi-northern-rai-r1-1d0-t2,24:28:24,24:28:24,varanasi-25.27933-83.12035,6
varanasi-northern-rai-r1-1d0-t2,24:29:34,24:29:34,varanasi-25.27909-83.11959,7
varanasi-northern-rai-r1-1d0-t2,27:46:07,27:46:07,varanasi-24.21548-83.88493,8
varanasi-northern-rai-r1-1d0-t2,27:47:17,27:47:17,varanasi-24.21474-83.88525,9
varanasi-northern-rai-r1-1d0-t2,28:26:20,28:26:20,varanasi-24.03321-84.07478,10
varanasi-northern-rai-r1-1d0-t2,28:27:30,28:27:30,varanasi-24.03402-84.07436,11
varanasi-northern-rai-r1-1d0-t2,30:35:12,30:35:12,varanasi-23.44671-84.70698,12
varanasi-northern-rai-r1-1d0-t2,32:05:56,32:05:56,varanasi-23.34914-85.33590,13
varanasi-northern-rai-r1-1d0-t3,12:00:00,12:00:00,varanasi-28.64080-77.22143,1
varanasi-northern-rai-r1-1d0-t3,12:01:10,12:01:10,varanasi-28.64257-77.22113,2
varanasi-northern-rai-r1-1d0-t3,21:07:13,21:07:13,varanasi-26.45435-80.35093,3
varanasi-northern-rai-r1-1d0-t3,25:24:59,25:24:59,varanasi-25.44577-81.82704,4
varanasi-northern-rai-r1-1d0-t3,25:26:09,25:26:09,varanasi-25.44535-81.82975,5
varanasi-northern-rai-r1-1d0-t3,28:28:24,28:28:24,varanasi-25.27933-83.12035,6
varanasi-northern-rai-r1-1d0-t3,28:29:34,28:29:34,varanasi-25.27909-83.11959,7
varanasi-northern-rai-r1-1d0-t3,31:46:07,31:46:07,varanasi-24.21548-83.88493,8
