trip_id,arrival_time,departure_time,stop_id,stop_sequence
faridabad-northern-rai-r1-1d0-t1,06:00:00,06:00:00,faridabad-28.64417-77.21921,1
faridabad-northern-rai-r1-1d0-t1,06:01:10,06:01:10,faridabad-28.64236-77.21964,2
faridabad-northern-rai-r1-1d0-t1,09:11:30,09:11:30,faridabad-27.47891-77.67318,3
faridabad-northern-rai-r1-1d0-t1,09:12:40,09:12:40,faridabad-27.47780-77.67285,4
faridabad-northern-rai-r1-1d0-t1,10:18:40,10:18:40,faridabad-27.15973-77.99051,5
faridabad-northern-rai-r1-1d0-t1,10:19:50,10:19:50,faridabad-27.15894-77.99030,6
faridabad-northern-rai-r1-1d0-t1,11:32:15,11:32:15,faridabad-26.69822-77.90569,7
faridabad-northern-rai-r1-1d0-t1,11:33:25,11:33:25,faridabad-26.69741-77.90588,8
faridabad-northern-rai-r1-1d0-t1,12:06:50,12:06:50,faridabad-26.50173-78.00338,9
faridabad-northern-rai-r1-1d0-t1,12:57:44,12:57:44,faridabad-26.21634-78.18259,10
faridabad-northern-rai-r1-1d0-t1,12:58:54,12:58:54,faridabad-26.21551-78.18183,11
faridabad-northern-rai-r1-1d0-t1,15:08:55,15:08:55,faridabad-25.44512-78.55326,12
faridabad-northern-rai-r1-1d0-t1,17:08:13,17:08:13,faridabad-24.68810-78.39542,13
faridabad-northern-rai-r1-1d0-t1,17:09:23,17:09:23,faridabad-24.68854-78.39570,14
faridabad-northern-rai-r1-1d0-t1,18:34:41,18:34:41,faridabad-24.17237-78.18632,15
faridabad-northern-rai-r1-1d0-t1,18:35:51,18:35:51,faridabad-24.17195-78.18531,16
faridabad-northern-rai-r1-1d0-t1,21:33:20,21:33:20,faridabad-23.26796-77.41387,17
faridabad-northern-rai-r1-1d0-t1,21:41:37,21:41:37,faridabad-23.22201-77.43938,18
faridabad-northern-rai-r1-1d0-t1,21:42:47,21:42:47,faridabad-23.22098-77.43974,19
faridabad-northern-rai-r1-1d0-t2,08:00:00,08:00:00,faridabad-28.64417-77.21921,1
faridabad-northern-rai-r1-1d0-t2,08:01:10,08:01:10,faridabad-28.64236-77.21964,2
faridabad-northern-rai-r1-1d0-t2,11:11:30,11:11:30,faridabad-27.47891-77.67318,3
faridabad-northern-rai-r1-1d0-t2,11:12:40,11:12:40,faridabad-27.47780-77.67285,4
faridabad-northern-rai-r1-1d0-t2,12:18:40,12:18:40,faridabad-27.15973-77.99051,5
faridabad-northern-rai-r1-1d0-t2,12:19:50,12:19:50,faridabad-27.15894-77.99030,6
faridabad-northern-rai-r1-1d0-t2,13:32:15,13:32:15,faridabad-26.69822-77.90569,7
faridabad-northern-rai-r1-1d0-t2,13:33:25,13:33:25,faridabad-26.69741-77.90588,8
faridabad-northern-rai-r1-1d0-t2,14:06:50,14:06:50,faridabad-26.50173-78.00338,9
faridabad-northern-rai-r1-1d0-t2,14:57:44,14:57:44,faridabad-26.21634-78.18259,10
faridabad-northern-rai-r1-1d0-t2,14:58:54,14:58:54,faridabad-26.21551-78.18183,11
faridabad-northern-rai-r1-1d0-t2,17:08:55,17:08:55,faridabad-25.44512-78.55326,12
faridabad-northern-rai-r1-1d0-t2,19:08:13,19:08:13,faridabad-24.68810-78.39542,13
faridabad-northern-rai-r1-1d0-t2,19:09:23,19:09:23,faridabad-24.68854-78.39570,14
faridabad-northern-rai-r1-1d0-t2,20:34:41,20:34:41,faridabad-24.17237-78.18632,15
faridabad-northern-rai-r1-1d0-t2,20:35:51,20:35:51,faridabad-24.17195-78.18531,16
faridabad-northern-rai-r1-1d0-t2,23:33:20,23:33:20,faridabad-23.26796-77.41387,17
faridabad-northern-rai-r1-1d0-t2,23:41:37,23:41:37,faridabad-23.22201-77.43938,18
faridabad-northern-rai-r1-1d0-t2,23:42:47,23:42:47,faridabad-23.22098-77.43974,19
faridabad-northern-rai-r1-1d0-t3,12:00:00,12:00:00,faridabad-28.64417-77.21921,1
faridabad-northern-rai-r1-1d0-t3,12:01:10,12:01:10,faridabad-28.64236-77.21964,2
faridabad-northern-rai-r1-1d0-t3,15:11:30,15:11:30,faridabad-27.47891-77.67318,3
faridabad-northern-rai-r1-1d0-t3,15:12:40,15:12:40,faridabad-27.47780-77.67285,4
faridabad-northern-rai-r1-1d0-t3,16:18:40,16:18:40,faridabad-27.15973-77.99051,5
faridabad-northern-rai-r1-1d0-t3,16:19:50,16:19:50,faridabad-27.15894-77.99030,6
faridabad-northern-rai-r1-1d0-t3,17:32:15,17:32:15,faridabad-26.69822-77.90569,7
faridabad-northern-rai-r1-1d0-t3,17:33:25,17:33:25,faridabad-26.69741-77.90588,8
faridabad-northern-rai-r1-1d0-t3,18:06:50,18:06:50,faridabad-26.50173-78.00338,9
faridabad-northern-rai-r1-1d0-t3,18:57:44,18:57:44,faridabad-26.21634-78.18259,10
faridabad-northern-rai-r1-1d0-t3,18:58:54,18:58:54,faridabad-26.21551-78.18183,11
faridabad-northern-rai-r1-1d0-t3,21:08:55,21:08:55,faridabad-25.44512-78.55326,12
faridabad-northern-rai-r1-1d0-t3,23:08:13,23:08:13,faridabad-24.68810-78.39542,13
faridabad-northern-rai-r1-1d0-t3,23:09:23,23:09:23,faridabad-24.68854-78.39570,14
faridabad-northern-rai-r1-1d0-t3,24:34:41,24:34:41,faridabad-24.17237-78.18632,15
faridabad-northern-rai-r1-1d0-t3,24:35:51,24:35:51,faridabad-24.17195-78.18531,16
faridabad-northern-rai-r1-1d0-t3,27:33:20,27:33:20,faridabad-23.26796-77.41387,17
faridabad-northern-rai-r1-1d0-t3,27:41:37,27:41:37,faridabad-23.22201-77.43938,18
faridabad-northern-rai-r1-1d0-t3,27:42:47,27:42:47,faridabad-23.22098-77.43974,19
faridabad-northern-rai-r1-1d0-t4,17:00:00,17:00:00,faridabad-28.64417-77.21921,1
faridabad-northern-rai-r1-1d0-t4,17:01:10,17:01:10,faridabad-28.64236-77.21964,2
faridabad-northern-rai-r1-1d0-t4,20:11:30,20:11:30,faridabad-27.47891-77.67318,3
faridabad-northern-rai-r1-1d0-t4,20:12:40,20:12:40,faridabad-27.47780-77.67285,4
faridabad-northern-rai-r1-1d0-t4,21:18:40,21:18:40,faridabad-27.15973-77.99051,5
faridabad-northern-rai-r1-1d0-t4,21:19:50,21:19:50,faridabad-27.15894-77.99030,6
faridabad-northern-rai-r1-1d0-t4,22:32:15,22:32:15,faridabad-26.69822-77.90569,7
faridabad-northern-rai-r1-1d0-t4,22:33:25,22:33:25,faridabad-26.69741-77.90588,8
faridabad-northern-rai-r1-1d0-t4,23:06:50,23:06:50,faridabad-26.50173-78.00338,9
faridabad-northern-rai-r1-1d0-t4,23:57:44,23:57:44,faridabad-26.21634-78.18259,10
faridabad-northern-rai-r1-1d0-t4,23:58:54,23:58:54,faridabad-26.21551-78.18183,11
faridabad-northern-rai-r1-1d0-t4,26:08:55,26:08:55,faridabad-25.44512-78.55326,12
faridabad-northern-rai-r1-1d0-t4,28:08:13,28:08:13,faridabad-24.68810-78.39542,13
faridabad-northern-rai-r1-1d0-t4,28:09:23,28:09:23,faridabad-24.68854-78.39570,14
faridabad-northern-rai-r1-1d0-t4,29:34:41,29:34:41,faridabad-24.17237-78.18632,15
faridabad-northern-rai-r1-1d0-t4,29:35:51,29:35:51,faridabad-24.17195-78.18531,16
faridabad-northern-rai-r1-1d0-t4,32:33:20,32:33:20,faridabad-23.26796-77.41387,17
faridabad-northern-rai-r1-1d0-t4,32:41:37,32:41:37,faridabad-23.22201-77.43938,18
faridabad-northern-rai-r1-1d0-t4,32:42:47,32:42:47,faridabad-23.22098-77.43974,19
faridabad-northern-rai-r1-1d0-t5,20:00:00,20:00:00,faridabad-28.64417-77.21921,1
faridabad-northern-rai-r1-1d0-t5,20:01:10,20:01:10,faridabad-28.64236-77.21964,2
faridabad-northern-rai-r1-1d0-t5,23:11:30,23:11:30,faridabad-27.47891-77.67318,3
faridabad-northern-rai-r1-1d0-t5,23:12:40,23:12:40,faridabad-27.47780-77.67285,4
faridabad-northern-rai-r1-1d0-t5,24:18:40,24:18:40,faridabad-27.15973-77.99051,5
faridabad-northern-rai-r1-1d0-t5,24:19:50,24:19:50,faridabad-27.15894-77.99030,6
faridabad-northern-rai-r1-1d0-t5,25:32:15,25:32:15,faridabad-26.69822-77.90569,7
faridabad-northern-rai-r1-1d0-t5,25:33:25,25:33:25,faridabad-26.69741-77.90588,8
faridabad-northern-rai-r1-1d0-t5,26:06:50,26:06:50,faridabad-26.50173-78.00338,9
faridabad-northern-rai-r1-1d0-t5,26:57:44,26:57:44,faridabad-26.21634-78.18259,10
faridabad-northern-rai-r1-1d0-t5,26:58:54,26:58:54,faridabad-26.21551-78.18183,11
faridabad-northern-rai-r1-1d0-t5,29:08:55,29:08:55,faridabad-25.44512-78.55326,12
faridabad-northern-rai-r1-1d0-t5,31:08:13,31:08:13,faridabad-24.68810-78.39542,13
faridabad-northern-rai-r1-1d0-t5,31:09:23,31:09:23,faridabad-24.68854-78.39570,14
faridabad-northern-rai-r1-1d0-t5,32:34:41,32:34:41,faridabad-24.17237-78.18632,15
faridabad-northern-rai-r1-1d0-t5,32:35:51,32:35:51,faridabad-24.17195-78.18531,16
faridabad-northern-rai-r1-1d0-t5,35:33:20,35:33:20,faridabad-23.26796-77.41387,17
faridabad-northern-rai-r1-1d0-t5,35:41:37,35:41:37,faridabad-23.22201-77.43938,18
faridabad-northern-rai-r1-1d0-t5,35:42:47,35:42:47,faridabad-23.22098-77.43974,19
faridabad-northern-rai-r1-1d1-t1,06:00:00,06:00:00,faridabad-23.22098-77.43974,1
faridabad-northern-rai-r1-1d1-t1,06:01:10,06:01:10,faridabad-23.22201-77.43938,2
faridabad-northern-rai-r1-1d1-t1,06:09:27,06:09:27,faridabad-23.26796-77.41387,3
faridabad-northern-rai-r1-1d1-t1,09:06:56,09:06:56,faridabad-24.17195-78.18531,4
faridabad-northern-rai-r1-1d1-t1,09:08:06,09:08:06,faridabad-24.17237-78.18632,5
faridabad-northern-rai-r1-1d1-t1,10:33:24,10:33:24,faridabad-24.68854-78.39570,6
faridabad-northern-rai-r1-1d1-t1,10:34:34,10:34:34,faridabad-24.68810-78.39542,7
