stop_id,stop_name,stop_lat,stop_lon
S_ORTONA,Ortona (Capolinea),42.3551,14.4011
S_ORT_LIBERTA,Ortona-via della Libertà,42.3572,14.394
S_ORT_OSPEDALE,Ortona-Ospedale,42.3605,14.389
S_ORT_FONTEGRANDE,Ortona-Fontegrande-via p.Palombo-superm.Sisa,42.364,14.382
S_ORT_LIDORICCIO,Ortona-SS.16-Lido Riccio,42.376,14.364
S_ORT_TOLLOSTAZ,Ortona-SS.16-Tollo Stazione,42.384,14.352
S_FRA_FORO,Francavilla-Foro,42.394,14.335
S_FRA_BARVITTORIA,Francavilla-SS.16-Bar Vittoria,42.408,14.312
S_FRA_SANTALIBERATA,Francavilla-SS.16-Santa Liberata,42.414,14.302
S_FRANCAVILLA,Francavilla al Mare,42.42,14.292
S_PE_MARCONI_INAIL,Pescara Viale Marconi sede Inail direzione Nord,42.453,14.218
S_PE_MARCONI103,Pescara Viale Marconi 103 (Dir Nord),42.459,14.212
S_PE_MARCONI43,Pescara Viale Marconi 43 (Dir Nord),42.462,14.209
S_PE_DUCADAOSTA_N,"Pescara P.za Duca D'Aosta, 9 direz. Nord (Comune)",42.466,14.207
S_PE_VEMANUELE122,"Pescara C.so V. Emanuele II, 122 direz. Nord (Kasanova)",42.4685,14.206
S_PE_VEMANUELE214,"Pescara C.so V. Emanuele II, 214 direz. Nord (Benetton)",42.4695,14.2055
S_PE_TERMINAL,Pescara-Terminal Bus,42.4701,14.205
S_PE_VEMANUELE121_S,"Pescara C.so V. Emanuele II, 121 direz. Sud (Prenatal)",42.4682,14.2062
S_PE_DUCADAOSTA_S,Pescara Piazza Duca D'Aosta Ponte Risorgimento (Dir Sud),42.4655,14.2075
S_PE_MARCONI62_S,Pescara Viale Marconi 62 (Dir Sud),42.461,14.21
S_PE_MARCONI132_S,Pescara Viale Marconi 132 (Dir Sud),42.457,14.214
S_PE_MARCONI_AGIP_S,Pescara Viale Marconi Agip Università direzione Sud,42.452,14.219
S_PN_TERMINAL,Piazzale Repubblica - Terminal Bus,42.4701,14.205
S_PN_VEMANUELE412,"Corso Vittorio Emanuele II, 412",42.466,14.202
S_PN_CONSERVATORIO,Conservatorio,42.463,14.2
S_PN_BOVIO160,"Viale Giovanni Bovio, 160",42.46,14.196
S_PN_SABUCCHI,Parco Villa Sabucchi,42.465,14.188
S_PN_DELFINO,Centro Commerciale Delfino,42.47,14.175
S_PN_SVINCOLO,Svincolo Tangenziale,42.472,14.155
S_PN_MONTESILVANO_FS,Corso Umberto I - Montesilvano FS,42.514,14.147
S_PN_CAPARRONE,C.da Piane - Via Caparrone,42.46,14.02
S_PN_COLLECORVINO,Collecorvino,42.456,14.033
S_PN_PENNE,Penne (Capolinea),42.4593,13.929
