trip_id,arrival_time,departure_time,stop_id,stop_sequence
AGV_165_D0_001,05:40:00,05:40:00,agv_0001,1
AGV_165_D0_001,05:43:00,05:43:00,agv_0002,2
AGV_165_D0_001,05:46:00,05:46:00,agv_0003,3
AGV_165_D0_001,05:49:00,05:49:00,agv_0004,4
AGV_165_D0_001,05:52:00,05:52:00,agv_0005,5
AGV_165_D0_001,05:55:00,05:55:00,agv_0006,6
AGV_165_D0_001,05:58:00,05:58:00,agv_0007,7
AGV_165_D0_001,06:01:00,06:01:00,agv_0008,8
AGV_165_D0_001,06:04:00,06:04:00,agv_0009,9
AGV_165_D0_001,06:07:00,06:07:00,agv_0010,10
AGV_165_D0_001,06:10:00,06:10:00,agv_0011,11
AGV_165_D0_001,06:13:00,06:13:00,agv_0012,12
AGV_165_D0_001,06:16:00,06:16:00,agv_0013,13
AGV_165_D0_001,06:19:00,06:19:00,agv_0014,14
AGV_165_D0_001,06:22:00,06:22:00,agv_0015,15
AGV_165_D0_001,06:25:00,06:25:00,agv_0016,16
AGV_165_D0_001,06:28:00,06:28:00,agv_0017,17
AGV_165_D0_001,06:31:00,06:31:00,agv_0018,18
AGV_165_D0_027,14:20:00,14:20:00,agv_0001,1
AGV_165_D0_027,14:38:00,14:38:00,agv_0007,7
AGV_165_D0_027,15:11:00,15:11:00,agv_0018,18
AGV_165_D0_052,22:40:00,22:40:00,agv_0001,1
AGV_165_D0_052,23:10:00,23:10:00,agv_0011,11
AGV_165_D0_052,23:31:00,23:31:00,agv_0018,18
AGV_201_D0_001,06:00:00,06:00:00,agv_0019,1
AGV_201_D0_001,06:02:00,06:02:00,agv_0020,2
AGV_201_D0_001,06:04:00,06:04:00,agv_0021,3
AGV_201_D0_001,06:06:00,06:06:00,agv_0022,4
AGV_201_D0_001,06:08:00,06:08:00,agv_0023,5
AGV_201_D0_001,06:10:00,06:10:00,agv_0024,6
AGV_201_D0_001,06:12:00,06:12:00,agv_0025,7
AGV_201_D0_001,06:14:00,06:14:00,agv_0026,8
AGV_201_D0_001,06:16:00,06:16:00,agv_0027,9
AGV_201_D0_001,06:18:00,06:18:00,agv_0028,10
AGV_201_D0_001,06:20:00,06:20:00,agv_0029,11
AGV_201_D0_001,06:22:00,06:22:00,agv_0030,12
AGV_201_D0_001,06:24:00,06:24:00,agv_0031,13
AGV_201_D0_001,06:26:00,06:26:00,agv_0032,14
AGV_201_D0_001,06:28:00,06:28:00,agv_0033,15
AGV_201_D0_001,06:30:00,06:30:00,agv_0034,16
AGV_201_D0_001,06:32:00,06:32:00,agv_0035,17
AGV_201_D0_001,06:34:00,06:34:00,agv_0036,18
AGV_201_D0_001,06:36:00,06:36:00,agv_0037,19
AGV_201_D0_001,06:38:00,06:38:00,agv_0038,20
AGV_201_D0_001,06:40:00,06:40:00,agv_0039,21
AGV_201_D0_001,06:42:00,06:42:00,agv_0040,22
AGV_201_D0_029,15:20:00,15:20:00,agv_0019,1
AGV_201_D0_029,15:30:00,15:30:00,agv_0024,6
AGV_201_D0_029,15:42:00,15:42:00,agv_0030,12
AGV_201_D0_029,16:02:00,16:02:00,agv_0040,22
AGV_201_D0_056,24:20:00,24:20:00,agv_0019,1
AGV_201_D0_056,24:30:00,24:30:00,agv_0024,6
AGV_201_D0_056,25:02:00,25:02:00,agv_0040,22
AGV_220_D0_001,05:25:00,05:25:00,agv_0041,1
AGV_220_D0_001,05:45:00,05:45:00,agv_0051,11
AGV_220_D0_001,06:33:00,06:33:00,agv_0075,35
AGV_220_D0_037,14:25:00,14:25:00,agv_0041,1
AGV_220_D0_037,15:33:00,15:33:00,agv_0075,35
AGV_220_D0_073,23:25:00,23:25:00,agv_0041,1
AGV_220_D0_073,24:33:00,24:33:00,agv_0075,35
AGV_222_D0_001,05:45:00,05:45:00,agv_0076,1
AGV_222_D0_001,06:45:00,06:45:00,agv_0095,20
AGV_222_D0_017,13:45:00,13:45:00,agv_0076,1
AGV_222_D0_017,14:45:00,14:45:00,agv_0095,20
AGV_222_D0_033,21:45:00,21:45:00,agv_0076,1
AGV_222_D0_033,22:45:00,22:45:00,agv_0095,20
AGV_230_D0_001,05:30:00,05:30:00,agv_0096,1
AGV_230_D0_001,06:12:00,06:12:00,agv_0110,15
AGV_230_D0_027,14:10:00,14:10:00,agv_0096,1
AGV_230_D0_027,14:52:00,14:52:00,agv_0110,15
AGV_230_D0_052,22:30:00,22:30:00,agv_0096,1
AGV_230_D0_052,23:12:00,23:12:00,agv_0110,15
AGV_328_D0_001,06:00:00,06:00:00,agv_0111,1
AGV_328_D0_001,06:52:00,06:52:00,agv_0095,27
AGV_328_D0_016,13:30:00,13:30:00,agv_0111,1
AGV_328_D0_016,14:22:00,14:22:00,agv_0095,27
AGV_328_D0_031,21:00:00,21:00:00,agv_0111,1
AGV_328_D0_031,21:52:00,21:52:00,agv_0095,27
AGV_423_D0_001,05:30:00,05:30:00,agv_0125,1
AGV_423_D0_001,06:39:00,06:39:00,agv_0148,24
AGV_423_D0_026,13:50:00,13:50:00,agv_0125,1
AGV_423_D0_026,14:59:00,14:59:00,agv_0148,24
AGV_423_D0_050,22:00:00,22:00:00,agv_0125,1
AGV_423_D0_050,23:09:00,23:09:00,agv_0148,24
AGV_433_D0_001,05:40:00,05:40:00,agv_0149,1
AGV_433_D0_001,06:36:00,06:36:00,agv_0177,29
AGV_433_D0_017,13:40:00,13:40:00,agv_0149,1
AGV_433_D0_017,14:36:00,14:36:00,agv_0177,29
AGV_433_D0_033,21:40:00,21:40:00,agv_0149,1
AGV_433_D0_033,22:36:00,22:36:00,agv_0177,29
