trip_id,arrival_time,departure_time,stop_id,stop_sequence
AEB_C2A_0530,05:30:00,05:30:00,AEB_KKR,1
AEB_C2A_0530,05:38:00,05:38:00,AEB01,2
AEB_C2A_0530,05:52:00,05:52:00,AEB03,3
AEB_C2A_0530,06:10:00,06:10:00,AEB05,4
AEB_C2A_0530,06:22:00,06:22:00,AEB07,5
AEB_C2A_0530,06:45:00,06:45:00,AEB_TIA,6
AEB_C2A_1200,12:00:00,12:00:00,AEB_KKR,1
AEB_C2A_1200,12:08:00,12:08:00,AEB01,2
AEB_C2A_1200,12:22:00,12:22:00,AEB03,3
AEB_C2A_1200,12:40:00,12:40:00,AEB05,4
AEB_C2A_1200,12:52:00,12:52:00,AEB07,5
AEB_C2A_1200,13:15:00,13:15:00,AEB_TIA,6
AEB_C2A_2300,23:00:00,23:00:00,AEB_KKR,1
AEB_C2A_2300,23:08:00,23:08:00,AEB01,2
AEB_C2A_2300,23:22:00,23:22:00,AEB03,3
AEB_C2A_2300,23:40:00,23:40:00,AEB05,4
AEB_C2A_2300,23:52:00,23:52:00,AEB07,5
AEB_C2A_2300,24:15:00,24:15:00,AEB_TIA,6
AEB_A2C_0530,05:30:00,05:30:00,AEB_TIA,1
AEB_A2C_0530,05:53:00,05:53:00,AEB07,2
AEB_A2C_0530,06:05:00,06:05:00,AEB05,3
AEB_A2C_0530,06:23:00,06:23:00,AEB03,4
AEB_A2C_0530,06:37:00,06:37:00,AEB01,5
AEB_A2C_0530,06:45:00,06:45:00,AEB_KKR,6
AEB_A2C_1200,12:00:00,12:00:00,AEB_TIA,1
AEB_A2C_1200,12:23:00,12:23:00,AEB07,2
AEB_A2C_1200,12:35:00,12:35:00,AEB05,3
AEB_A2C_1200,12:53:00,12:53:00,AEB03,4
AEB_A2C_1200,13:07:00,13:07:00,AEB01,5
AEB_A2C_1200,13:15:00,13:15:00,AEB_KKR,6
AEB_A2C_2300,23:00:00,23:00:00,AEB_TIA,1
AEB_A2C_2300,23:23:00,23:23:00,AEB07,2
AEB_A2C_2300,23:35:00,23:35:00,AEB05,3
AEB_A2C_2300,23:53:00,23:53:00,AEB03,4
AEB_A2C_2300,24:07:00,24:07:00,AEB01,5
AEB_A2C_2300,24:15:00,24:15:00,AEB_KKR,6
