stop_id,stop_name,stop_lat,stop_lon
LPI,Lingampalli,17.4923,78.3186
CDNR,Chandanagar,17.4938,78.3358
HFZ,Hafeezpet,17.4855,78.356
HTCY,Hitech City,17.4498,78.381
BRBD,Borabanda,17.456,78.421
BTNR,Bharat Nagar,17.462,78.43
FNB,Fateh Nagar,17.464,78.44
NCHS,Nature Cure Hospital,17.456,78.452
BMT,Begumpet,17.4443,78.462
SNPK,Sanjeevaiah Park,17.437,78.475
JET,James Street,17.432889,78.48675
SC,Secunderabad Junction,17.4337,78.5016
STPD,Sitaphalmandi,17.426,78.509
ARTC,Arts College,17.413,78.515
JOO,Jamia Osmania,17.406,78.518
VDNR,Vidyanagar,17.402,78.515
KCG,Kacheguda,17.3925,78.501
MXT,Malakpet,17.376,78.499
DQR,Dabirpura,17.368,78.489
YKA,Yakutpura,17.361,78.483
HPG,Huppuguda,17.356,78.479
FM,Falaknuma,17.351,78.478
HYB,Hyderabad (Nampally),17.3894,78.4681
LKPL,Lakdi-ka-pul,17.401,78.464
KRBD,Khairatabad,17.413,78.464
NKRD,Necklace Road,17.4245,78.47
