trip_id,arrival_time,departure_time,stop_id,stop_sequence
mangaluru-mangaluru-ci-r1-1d0-t1,06:00:00,06:00:00,mangaluru-19.07010-72.89149,1
mangaluru-mangaluru-ci-r1-1d0-t1,06:21:53,06:21:53,mangaluru-19.18550-72.97460,2
mangaluru-mangaluru-ci-r1-1d0-t1,06:59:13,06:59:13,mangaluru-18.99056-73.12210,3
mangaluru-mangaluru-ci-r1-1d0-t1,08:56:30,08:56:30,mangaluru-18.24743-73.27605,4
mangaluru-mangaluru-ci-r1-1d0-t1,14:46:15,14:46:15,mangaluru-16.01767-73.67795,5
mangaluru-mangaluru-ci-r1-1d0-t1,20:47:06,20:47:06,mangaluru-13.87283-74.63196,6
mangaluru-mangaluru-ci-r1-1d0-t1,21:30:03,21:30:03,mangaluru-13.61338-74.72874,7
mangaluru-mangaluru-ci-r1-1d0-t1,21:51:43,21:51:43,mangaluru-13.47839-74.75908,8
mangaluru-mangaluru-ci-r1-1d0-t1,22:55:43,22:55:43,mangaluru-13.06853-74.80509,9
mangaluru-mangaluru-ci-r1-1d0-t2,08:00:00,08:00:00,mangaluru-19.07010-72.89149,1
mangaluru-mangaluru-ci-r1-1d0-t2,08:21:53,08:21:53,mangaluru-19.18550-72.97460,2
mangaluru-mangaluru-ci-r1-1d0-t2,08:59:13,08:59:13,mangaluru-18.99056-73.12210,3
mangaluru-mangaluru-ci-r1-1d0-t2,10:56:30,10:56:30,mangaluru-18.24743-73.27605,4
mangaluru-mangaluru-ci-r1-1d0-t2,16:46:15,16:46:15,mangaluru-16.01767-73.67795,5
mangaluru-mangaluru-ci-r1-1d0-t2,22:47:06,22:47:06,mangaluru-13.87283-74.63196,6
mangaluru-mangaluru-ci-r1-1d0-t2,23:30:03,23:30:03,mangaluru-13.61338-74.72874,7
mangaluru-mangaluru-ci-r1-1d0-t2,23:51:43,23:51:43,mangaluru-13.47839-74.75908,8
mangaluru-mangaluru-ci-r1-1d0-t2,24:55:43,24:55:43,mangaluru-13.06853-74.80509,9
mangaluru-mangaluru-ci-r1-1d0-t3,12:00:00,12:00:00,mangaluru-19.07010-72.89149,1
mangaluru-mangaluru-ci-r1-1d0-t3,12:21:53,12:21:53,mangaluru-19.18550-72.97460,2
mangaluru-mangaluru-ci-r1-1d0-t3,12:59:13,12:59:13,mangaluru-18.99056-73.12210,3
mangaluru-mangaluru-ci-r1-1d0-t3,14:56:30,14:56:30,mangaluru-18.24743-73.27605,4
mangaluru-mangaluru-ci-r1-1d0-t3,20:46:15,20:46:15,mangaluru-16.01767-73.67795,5
mangaluru-mangaluru-ci-r1-1d0-t3,26:47:06,26:47:06,mangaluru-13.87283-74.63196,6
mangaluru-mangaluru-ci-r1-1d0-t3,27:30:03,27:30:03,mangaluru-13.61338-74.72874,7
mangaluru-mangaluru-ci-r1-1d0-t3,27:51:43,27:51:43,mangaluru-13.47839-74.75908,8
mangaluru-mangaluru-ci-r1-1d0-t3,28:55:43,28:55:43,mangaluru-13.06853-74.80509,9
mangaluru-mangaluru-ci-r1-1d0-t4,17:00:00,17:00:00,mangaluru-19.07010-72.89149,1
mangaluru-mangaluru-ci-r1-1d0-t4,17:21:53,17:21:53,mangaluru-19.18550-72.97460,2
mangaluru-mangaluru-ci-r1-1d0-t4,17:59:13,17:59:13,mangaluru-18.99056-73.12210,3
mangaluru-mangaluru-ci-r1-1d0-t4,19:56:30,19:56:30,mangaluru-18.24743-73.27605,4
mangaluru-mangaluru-ci-r1-1d0-t4,25:46:15,25:46:15,mangaluru-16.01767-73.67795,5
mangaluru-mangaluru-ci-r1-1d0-t4,31:47:06,31:47:06,mangaluru-13.87283-74.63196,6
mangaluru-mangaluru-ci-r1-1d0-t4,32:30:03,32:30:03,mangaluru-13.61338-74.72874,7
mangaluru-mangaluru-ci-r1-1d0-t4,32:51:43,32:51:43,mangaluru-13.47839-74.75908,8
mangaluru-mangaluru-ci-r1-1d0-t4,33:55:43,33:55:43,mangaluru-13.06853-74.80509,9
mangaluru-mangaluru-ci-r1-1d0-t5,20:00:00,20:00:00,mangaluru-19.07010-72.89149,1
mangaluru-mangaluru-ci-r1-1d0-t5,20:21:53,20:21:53,mangaluru-19.18550-72.97460,2
mangaluru-mangaluru-ci-r1-1d0-t5,20:59:13,20:59:13,mangaluru-18.99056-73.12210,3
mangaluru-mangaluru-ci-r1-1d0-t5,22:56:30,22:56:30,mangaluru-18.24743-73.27605,4
mangaluru-mangaluru-ci-r1-1d0-t5,28:46:15,28:46:15,mangaluru-16.01767-73.67795,5
mangaluru-mangaluru-ci-r1-1d0-t5,34:47:06,34:47:06,mangaluru-13.87283-74.63196,6
mangaluru-mangaluru-ci-r1-1d0-t5,35:30:03,35:30:03,mangaluru-13.61338-74.72874,7
mangaluru-mangaluru-ci-r1-1d0-t5,35:51:43,35:51:43,mangaluru-13.47839-74.75908,8
mangaluru-mangaluru-ci-r1-1d0-t5,36:55:43,36:55:43,mangaluru-13.06853-74.80509,9
mangaluru-mangaluru-ci-r1-1d1-t1,06:00:00,06:00:00,mangaluru-13.06853-74.80509,1
mangaluru-mangaluru-ci-r1-1d1-t1,07:04:00,07:04:00,mangaluru-13.47839-74.75908,2
mangaluru-mangaluru-ci-r1-1d1-t1,07:25:40,07:25:40,mangaluru-13.61338-74.72874,3
mangaluru-mangaluru-ci-r1-1d1-t1,08:08:37,08:08:37,mangaluru-13.87283-74.63196,4
mangaluru-mangaluru-ci-r1-1d1-t1,14:09:28,14:09:28,mangaluru-16.01767-73.67795,5
mangaluru-mangaluru-ci-r1-1d1-t1,19:59:13,19:59:13,mangaluru-18.24743-73.27605,6
mangaluru-mangaluru-ci-r1-1d1-t1,21:56:30,21:56:30,mangaluru-18.99056-73.12210,7
mangaluru-mangaluru-ci-r1-1d1-t1,22:33:50,22:33:50,mangaluru-19.18550-72.97460,8
mangaluru-mangaluru-ci-r1-1d1-t1,22:55:43,22:55:43,mangaluru-19.07010-72.89149,9
mangaluru-mangaluru-ci-r1-1d1-t2,08:00:00,08:00:00,mangaluru-13.06853-74.80509,1
mangaluru-mangaluru-ci-r1-1d1-t2,09:04:00,09:04:00,mangaluru-13.47839-74.75908,2
mangaluru-mangaluru-ci-r1-1d1-t2,09:25:40,09:25:40,mangaluru-13.61338-74.72874,3
mangaluru-mangaluru-ci-r1-1d1-t2,10:08:37,10:08:37,mangaluru-13.87283-74.63196,4
mangaluru-mangaluru-ci-r1-1d1-t2,16:09:28,16:09:28,mangaluru-16.01767-73.67795,5
mangaluru-mangaluru-ci-r1-1d1-t2,21:59:13,21:59:13,mangaluru-18.24743-73.27605,6
mangaluru-mangaluru-ci-r1-1d1-t2,23:56:30,23:56:30,mangaluru-18.99056-73.12210,7
mangaluru-mangaluru-ci-r1-1d1-t2,24:33:50,24:33:50,mangaluru-19.18550-72.97460,8
mangaluru-mangaluru-ci-r1-1d1-t2,24:55:43,24:55:43,mangaluru-19.07010-72.89149,9
mangaluru-mangaluru-ci-r1-1d1-t3,12:00:00,12:00:00,mangaluru-13.06853-74.80509,1
mangaluru-mangaluru-ci-r1-1d1-t3,13:04:00,13:04:00,mangaluru-13.47839-74.75908,2
mangaluru-mangaluru-ci-r1-1d1-t3,13:25:40,13:25:40,mangaluru-13.61338-74.72874,3
mangaluru-mangaluru-ci-r1-1d1-t3,14:08:37,14:08:37,mangaluru-13.87283-74.63196,4
mangaluru-mangaluru-ci-r1-1d1-t3,20:09:28,20:09:28,mangaluru-16.01767-73.67795,5
mangaluru-mangaluru-ci-r1-1d1-t3,25:59:13,25:59:13,mangaluru-18.24743-73.27605,6
mangaluru-mangaluru-ci-r1-1d1-t3,27:56:30,27:56:30,mangaluru-18.99056-73.12210,7
mangaluru-mangaluru-ci-r1-1d1-t3,28:33:50,28:33:50,mangaluru-19.18550-72.97460,8
mangaluru-mangaluru-ci-r1-1d1-t3,28:55:43,28:55:43,mangaluru-19.07010-72.89149,9
mangaluru-mangaluru-ci-r1-1d1-t4,17:00:00,17:00:00,mangaluru-13.06853-74.80509,1
mangaluru-mangaluru-ci-r1-1d1-t4,18:04:00,18:04:00,mangaluru-13.47839-74.75908,2
mangaluru-mangaluru-ci-r1-1d1-t4,18:25:40,18:25:40,mangaluru-13.61338-74.72874,3
mangaluru-mangaluru-ci-r1-1d1-t4,19:08:37,19:08:37,mangaluru-13.87283-74.63196,4
mangaluru-mangaluru-ci-r1-1d1-t4,25:09:28,25:09:28,mangaluru-16.01767-73.67795,5
mangaluru-mangaluru-ci-r1-1d1-t4,30:59:13,30:59:13,mangaluru-18.24743-73.27605,6
mangaluru-mangaluru-ci-r1-1d1-t4,32:56:30,32:56:30,mangaluru-18.99056-73.12210,7
mangaluru-mangaluru-ci-r1-1d1-t4,33:33:50,33:33:50,mangaluru-19.18550-72.97460,8
mangaluru-mangaluru-ci-r1-1d1-t4,33:55:43,33:55:43,mangaluru-19.07010-72.89149,9
mangaluru-mangaluru-ci-r1-1d1-t5,20:00:00,20:00:00,mangaluru-13.06853-74.80509,1
mangaluru-mangaluru-ci-r1-1d1-t5,21:04:00,21:04:00,mangaluru-13.47839-74.75908,2
mangaluru-mangaluru-ci-r1-1d1-t5,21:25:40,21:25:40,mangaluru-13.61338-74.72874,3
mangaluru-mangaluru-ci-r1-1d1-t5,22:08:37,22:08:37,mangaluru-13.87283-74.63196,4
mangaluru-mangaluru-ci-r1-1d1-t5,28:09:28,28:09:28,mangaluru-16.01767-73.67795,5
mangaluru-mangaluru-ci-r1-1d1-t5,33:59:13,33:59:13,mangaluru-18.24743-73.27605,6
mangaluru-mangaluru-ci-r1-1d1-t5,35:56:30,35:56:30,mangaluru-18.99056-73.12210,7
mangaluru-mangaluru-ci-r1-1d1-t5,36:33:50,36:33:50,mangaluru-19.18550-72.97460,8
mangaluru-mangaluru-ci-r1-1d1-t5,36:55:43,36:55:43,mangaluru-19.07010-72.89149,9
mangaluru-mangaluru-ci-r2-2d0-t1,06:00:00,06:00:00,mangaluru-12.76881-75.20455,1
mangaluru-mangaluru-ci-r2-2d0-t1,06:14:08,06:14:08,mangaluru-12.81677-75.12714,2
mangaluru-mangaluru-ci-r2-2d0-t1,06:31:32,06:31:32,mangaluru-12.87944-75.03371,3
mangaluru-mangaluru-ci-r2-2d0-t1,06:54:58,06:54:58,mangaluru-12.86623-74.88087,4
mangaluru-mangaluru-ci-r2-2d0-t2,08:00:00,08:00:00,mangaluru-12.76881-75.20455,1
mangaluru-mangaluru-ci-r2-2d0-t2,08:14:08,08:14:08,mangaluru-12.81677-75.12714,2
mangaluru-mangaluru-ci-r2-2d0-t2,08:31:32,08:31:32,mangaluru-12.87944-75.03371,3
mangaluru-mangaluru-ci-r2-2d0-t2,08:54:58,08:54:58,mangaluru-12.86623-74.88087,4
mangaluru-mangaluru-ci-r2-2d0-t3,12:00:00,12:00:00,mangaluru-12.76881-75.20455,1
mangaluru-mangaluru-ci-r2-2d0-t3,12:14:08,12:14:08,mangaluru-12.81677-75.12714,2
mangaluru-mangaluru-ci-r2-2d0-t3,12:31:32,12:31:32,mangaluru-12.87944-75.03371,3
mangaluru-mangaluru-ci-r2-2d0-t3,12:54:58,12:54:58,mangaluru-12.86623-74.88087,4
mangaluru-mangaluru-ci-r2-2d0-t4,17:00:00,17:00:00,mangaluru-12.76881-75.20455,1
mangaluru-mangaluru-ci-r2-2d0-t4,17:14:08,17:14:08,mangaluru-12.81677-75.12714,2
mangaluru-mangaluru-ci-r2-2d0-t4,17:31:32,17:31:32,mangaluru-12.87944-75.03371,3
mangaluru-mangaluru-ci-r2-2d0-t4,17:54:58,17:54:58,mangaluru-12.86623-74.88087,4
mangaluru-mangaluru-ci-r2-2d0-t5,20:00:00,20:00:00,mangaluru-12.76881-75.20455,1
mangaluru-mangaluru-ci-r2-2d0-t5,20:14:08,20:14:08,mangaluru-12.81677-75.12714,2
