route_id,route_short_name,route_long_name,route_type
mumbai-thane-munici-r1,56,Bus 56: Tikujini Wadi → Thane Station (W),3
mumbai-thane-munici-r2,56,Bus 56: Thane Station (W) → Tikujini Wadi,3
mumbai-thane-munici-r3,12,Bus 12: Thane Station (W) → Pawar Nagar,3
mumbai-thane-munici-r4,62,Bus 62: Thane Station (W) → Brahmand,3
mumbai-thane-munici-r5,59,Bus 59 Thane Station (W) → Hiranandani Meadows,3
mumbai-thane-munici-r6,6,Bus 6: Vrindavan Society →Wagle Bus Depot,3
mumbai-thane-munici-r7,6,Bus 6: Wagle Bus Depot → Vrindavan Society,3
mumbai-thane-munici-r8,10,Bus 10: Thane Station (W) → Neelkanth Heights,3
mumbai-thane-munici-r9,7,Bus 7: Thane Station (W) → Siddhachal,3
mumbai-thane-munici-r10,13,Bus 13: Thane Station (W) → Kalwa Depot,3
mumbai-thane-munici-r11,54,Bus 54: Kasarvadavali Naka→ Thane Station (W),3
mumbai-thane-munici-r12,54,Bus 54: Thane Station (W) → Kasarvadavali Naka,3
mumbai-thane-munici-r13,51,Bus 51: Waghbil Village→ Thane Station (W),3
mumbai-thane-munici-r14,61,Bus 61: Thane Station (W) → Hawre City,3
mumbai-thane-munici-r15,51,Bus 51: Thane Station (W) → Waghbil Village,3
mumbai-thane-munici-r16,61,Bus 61: Hawre City → Thane Station (W),3
mumbai-thane-munici-r17,34,Bus 34: Thane Station (W) → Gawand Baug (Upvan),3
mumbai-thane-munici-r18,16,Bus 16: Thane Station (W) → Yeoor,3
mumbai-thane-munici-r19,92,Bus 92: Thane Station (W) → Runwal Garden City,3
mumbai-thane-munici-r20,92,Bus 92: Runwal Garden City → Thane Station (W),3
mumbai-thane-munici-r21,2,Bus 2: Rabodi => Thane Station (W),3
mumbai-thane-munici-r22,2,Bus 2: Thane Station => Rabodi,3
mumbai-thane-munici-r23,27,Bus 27: Thane Station (W) → Majiwada Gaon,3
mumbai-thane-munici-r24,20,Bus 20: Kajuwadi → Thane Station (W),3
mumbai-thane-munici-r25,20,Bus 20: Thane Station (W) → Kajuwadi,3
mumbai-thane-munici-r26,40,Bus 40: Kharegaon → Thane Station (W),3
mumbai-thane-munici-r27,36,Bus 36: Lokmanya Nagar → Kharegaon,3
mumbai-thane-munici-r28,36,Bus 36: Kharegaon → Lokmanya Nagar,3
mumbai-thane-munici-r29,95,Bus 95: Thane Station (W) → Kolshet,3
mumbai-thane-munici-r30,96,Bus 96: Thane Station (W) → Manorama Nagar,3
mumbai-thane-munici-r31,112,Bus 112: Thane Station (W) → Lodha,3
mumbai-thane-munici-r32,112,Bus 112: Lodha → Thane Station (W),3
mumbai-thane-munici-r33,93,Bus 93: Dadlani Park → Thane Station (W),3
mumbai-thane-munici-r34,93,Bus 93: Thane Station (W) → Dadlani Park,3
mumbai-thane-munici-r35,53,Bus 53: Bhaiandar Pada→ Thane Station (W),3
mumbai-thane-munici-r36,53,Bus 53: Thane Station (W) → Bhaiandar Pada,3
mumbai-thane-munici-r37,45,Bus 45: Highland Haven → Thane Station (W),3
mumbai-thane-munici-r38,45,Bus 45: Thane Station (W) → Highland Haven,3
mumbai-thane-munici-r39,63,Bus 63: Anand Nagar Depot → Thane Station (W),3
mumbai-thane-munici-r40,63,Bus 63: Thane Station (W) → Anand Nagar Depot,3
mumbai-thane-munici-r41,146,Bus 146: Thane Station (W) → Gholai Nagar,3
mumbai-thane-munici-r42,1,Bus 1: Thane Station (W) => Vrindavan Society,3
mumbai-thane-munici-r43,1,Bus 1: Vrindavan Society => Thane Station (W),3
mumbai-thane-munici-r44,3,Bus 3: Thane Station (W) => Lokmanya Nagar Bus Depot,3
mumbai-thane-munici-r45,3,Bus 3: Lokmanya Nagar Bus Depot => Thane Station (W),3
