trip_id,arrival_time,departure_time,stop_id,stop_sequence
out_0000,00:00:00,00:00:00,termini,1
out_0000,00:12:00,00:12:00,ostiense,2
out_0000,00:48:00,00:48:00,fiumicino_aeroporto,3
out_0000,00:58:00,00:58:00,fiumicino_citta,4
out_0530,05:30:00,05:30:00,termini,1
out_0530,05:42:00,05:42:00,ostiense,2
out_0530,06:18:00,06:18:00,fiumicino_aeroporto,3
out_0530,06:28:00,06:28:00,fiumicino_citta,4
out_0830,08:30:00,08:30:00,termini,1
out_0830,08:42:00,08:42:00,ostiense,2
out_0830,09:18:00,09:18:00,fiumicino_aeroporto,3
out_0830,09:28:00,09:28:00,fiumicino_citta,4
out_1200,12:00:00,12:00:00,termini,1
out_1200,12:12:00,12:12:00,ostiense,2
out_1200,12:48:00,12:48:00,fiumicino_aeroporto,3
out_1200,12:58:00,12:58:00,fiumicino_citta,4
out_1530,15:30:00,15:30:00,termini,1
out_1530,15:42:00,15:42:00,ostiense,2
out_1530,16:18:00,16:18:00,fiumicino_aeroporto,3
out_1530,16:28:00,16:28:00,fiumicino_citta,4
out_1830,18:30:00,18:30:00,termini,1
out_1830,18:42:00,18:42:00,ostiense,2
out_1830,19:18:00,19:18:00,fiumicino_aeroporto,3
out_1830,19:28:00,19:28:00,fiumicino_citta,4
out_2130,21:30:00,21:30:00,termini,1
out_2130,21:42:00,21:42:00,ostiense,2
out_2130,22:18:00,22:18:00,fiumicino_aeroporto,3
out_2130,22:28:00,22:28:00,fiumicino_citta,4
out_2330,23:30:00,23:30:00,termini,1
out_2330,23:42:00,23:42:00,ostiense,2
out_2330,24:18:00,24:18:00,fiumicino_aeroporto,3
out_2330,24:28:00,24:28:00,fiumicino_citta,4
ret_0130,01:30:00,01:30:00,fiumicino_aeroporto,1
ret_0130,01:37:00,01:37:00,fiumicino_citta,2
ret_0130,02:13:00,02:13:00,ostiense,3
ret_0130,02:25:00,02:25:00,termini,4
ret_0540,05:40:00,05:40:00,fiumicino_aeroporto,1
ret_0540,05:47:00,05:47:00,fiumicino_citta,2
ret_0540,06:23:00,06:23:00,ostiense,3
ret_0540,06:35:00,06:35:00,termini,4
ret_0845,08:45:00,08:45:00,fiumicino_aeroporto,1
ret_0845,08:52:00,08:52:00,fiumicino_citta,2
ret_0845,09:28:00,09:28:00,ostiense,3
ret_0845,09:40:00,09:40:00,termini,4
ret_1200,12:00:00,12:00:00,fiumicino_aeroporto,1
ret_1200,12:07:00,12:07:00,fiumicino_citta,2
ret_1200,12:43:00,12:43:00,ostiense,3
ret_1200,12:55:00,12:55:00,termini,4
ret_1530,15:30:00,15:30:00,fiumicino_aeroporto,1
ret_1530,15:37:00,15:37:00,fiumicino_citta,2
ret_1530,16:13:00,16:13:00,ostiense,3
ret_1530,16:25:00,16:25:00,termini,4
ret_1830,18:30:00,18:30:00,fiumicino_aeroporto,1
ret_1830,18:37:00,18:37:00,fiumicino_citta,2
ret_1830,19:13:00,19:13:00,ostiense,3
ret_1830,19:25:00,19:25:00,termini,4
ret_2130,21:30:00,21:30:00,fiumicino_aeroporto,1
ret_2130,21:37:00,21:37:00,fiumicino_citta,2
ret_2130,22:13:00,22:13:00,ostiense,3
ret_2130,22:25:00,22:25:00,termini,4
ret_2335,23:35:00,23:35:00,fiumicino_aeroporto,1
ret_2335,23:42:00,23:42:00,fiumicino_citta,2
ret_2335,24:18:00,24:18:00,ostiense,3
ret_2335,24:30:00,24:30:00,termini,4
