route_id,route_short_name,route_long_name,route_type
noida-northern-rai-r1,Delhi Ring Railway,Delhi Ring Railway,2
noida-northern-rai-r2,12002,Shatabdi Express 12002: New Delhi → Rani Kamlapati,2
noida-northern-rai-r3,12431,Rajdhani Express 12431: Thiruvananthapuram Central → Hazrat Nizamuddin,2
noida-northern-rai-r4,12432,Rajdhani Express 12432: Hazrat Nizamuddin → Thiruvananthapuram Central,2
noida-northern-rai-r5,12441,Train Rajdhani Express 12441: Bilaspur → New Delhi,2
noida-northern-rai-r6,12453,Train Rajdhani Express 12453: Ranchi → New Delhi (via Chopan),2
noida-northern-rai-r7,14521,Train Express 14521: Delhi → Ambala Cantonment,2
noida-northern-rai-r8,12001,Shatabdi Express 12001: Rani Kamlapati → New Delhi,2
noida-northern-rai-r9,22413,Train Rajdhani Express 22413: Madgaon → Hazrat Nizamuddin,2
noida-northern-rai-r10,22414,Train Rajdhani Express 22414: Hazrat Nizamuddin → Madgaon,2
noida-northern-rai-r11,12004,Shatabdi Express 12004: New Delhi → Lucknow,2
noida-northern-rai-r12,12003,Shatabdi Express 12003: Lucknow → New Delhi,2
noida-northern-rai-r13,14522,Train Express 14522: Ambala Cantonment → Delhi,2
noida-northern-rai-r14,20408,Train Rajdhani Express 20408: New Delhi → Ranchi (via Japla),2
noida-northern-rai-r15,12454,Train Rajdhani Express 12454: New Delhi → Ranchi (via Chopan),2
noida-northern-rai-r16,20407,Train Rajdhani Express 20407: Ranchi → New Delhi (via Japla),2
noida-northern-rai-r17,12442,Train Rajdhani Express 12442: New Delhi → Bilaspur,2
noida-northern-rai-r18,64433,Train 64433: Ghaziabad-New Delhi Local,2
noida-northern-rai-r19,64415,Train 64415: Ghaziabad-New Delhi Local,2
noida-northern-rai-r20,64441,Train 64441: Ghaziabad-New Delhi Local,2
noida-northern-rai-r21,64431,Train 64431: Ghaziabad-New Delhi Local,2
noida-northern-rai-r22,64429,Train 64429: Ghaziabad-New Delhi Local,2
noida-northern-rai-r23,64425,Train 64425: Ghaziabad-New Delhi Local,2
noida-northern-rai-r24,64423,Train 64423: Ghaziabad-New Delhi Local,2
noida-northern-rai-r25,64432,Train 64432: New Delhi-Ghaziabad Local,2
noida-northern-rai-r26,12411,Train 22411: Arunachal Express,2
noida-northern-rai-r27,64534,Train 64534: Panipat Ghaziabad MEMU,2
