trip_id,arrival_time,departure_time,stop_id,stop_sequence
noida-noida-city-t-r1-1d0-t1,06:00:00,06:00:00,noida-28.64704-77.31480,1
noida-noida-city-t-r1-1d0-t1,06:01:22,06:01:22,noida-28.64898-77.31829,2
noida-noida-city-t-r1-1d0-t1,06:02:32,06:02:32,noida-28.64675-77.31800,3
noida-noida-city-t-r1-1d0-t1,06:03:42,06:03:42,noida-28.64414-77.31700,4
noida-noida-city-t-r1-1d0-t1,06:04:52,06:04:52,noida-28.64168-77.31608,5
noida-noida-city-t-r1-1d0-t1,06:08:42,06:08:42,noida-28.63417-77.30499,6
noida-noida-city-t-r1-1d0-t1,06:10:21,06:10:21,noida-28.62984-77.30686,7
noida-noida-city-t-r1-1d0-t1,06:11:31,06:11:31,noida-28.62894-77.30903,8
noida-noida-city-t-r1-1d0-t1,06:12:41,06:12:41,noida-28.62652-77.30949,9
noida-noida-city-t-r1-1d0-t1,06:14:02,06:14:02,noida-28.62521-77.30566,10
noida-noida-city-t-r1-1d0-t1,06:15:30,06:15:30,noida-28.62378-77.30140,11
noida-noida-city-t-r1-1d0-t1,06:17:35,06:17:35,noida-28.62159-77.29486,12
noida-noida-city-t-r1-1d0-t1,06:19:13,06:19:13,noida-28.61980-77.29007,13
noida-noida-city-t-r1-1d0-t1,06:20:23,06:20:23,noida-28.61895-77.28790,14
noida-noida-city-t-r1-1d0-t1,06:21:33,06:21:33,noida-28.61954-77.28589,15
noida-noida-city-t-r1-1d0-t1,06:22:43,06:22:43,noida-28.62095-77.28510,16
noida-noida-city-t-r1-1d0-t1,06:25:15,06:25:15,noida-28.62698-77.27951,17
noida-noida-city-t-r1-1d0-t1,06:26:25,06:26:25,noida-28.62920-77.27728,18
noida-noida-city-t-r1-1d0-t1,06:30:51,06:30:51,noida-28.62799-77.26093,19
noida-noida-city-t-r1-1d0-t1,06:33:19,06:33:19,noida-28.62789-77.25238,20
noida-noida-city-t-r1-1d0-t1,06:35:37,06:35:37,noida-28.62785-77.24447,21
noida-noida-city-t-r1-1d0-t1,06:37:37,06:37:37,noida-28.62527-77.23849,22
noida-noida-city-t-r1-1d0-t1,06:39:05,06:39:05,noida-28.62548-77.23392,23
noida-noida-city-t-r1-1d0-t1,06:40:15,06:40:15,noida-28.62498-77.23057,24
noida-noida-city-t-r1-1d0-t1,06:42:28,06:42:28,noida-28.62197-77.22380,25
noida-noida-city-t-r1-1d0-t1,06:43:38,06:43:38,noida-28.62100-77.22155,26
noida-noida-city-t-r1-1d0-t1,06:54:24,06:54:24,noida-28.60391-77.18462,27
noida-noida-city-t-r1-1d0-t1,07:00:53,07:00:53,noida-28.59264-77.16367,28
noida-noida-city-t-r1-1d0-t2,08:00:00,08:00:00,noida-28.64704-77.31480,1
noida-noida-city-t-r1-1d0-t2,08:01:22,08:01:22,noida-28.64898-77.31829,2
noida-noida-city-t-r1-1d0-t2,08:02:32,08:02:32,noida-28.64675-77.31800,3
noida-noida-city-t-r1-1d0-t2,08:03:42,08:03:42,noida-28.64414-77.31700,4
noida-noida-city-t-r1-1d0-t2,08:04:52,08:04:52,noida-28.64168-77.31608,5
noida-noida-city-t-r1-1d0-t2,08:08:42,08:08:42,noida-28.63417-77.30499,6
