route_id,route_short_name,route_long_name,route_type
R160,160,KONUTKENT-ÜMİTKÖY-KIZILAY,3
R199,199,YENİMAHALLE-KIZILAY,3
R439,439,HAVAALANI-AŞTİ-KIZILAY,3
R259,259,ETLİK-AŞAĞI EĞLENCE-BAKANLIK-BALGAT,3
R410,410,ALTINPARK-ÇANKAYA,3
R111,111,KIRKKONAKLAR-ŞENYURT,3
R142,142,ATATÜRK SİTESİ-ATAPARK,3
R182,182,ORAN SİTESİ-GÜNEŞEVLER (MAVİ),3
R200,200,İNCİRLİ-SOKULLU,3
R217,217,MAMAK-BATIKENT JANDARMA-MALTEPE,3
R218,218,MAMAK-BATIKENT JANDARMA-BAKANLIK,3
R260,260,ETLİK-AŞAĞI EĞLENCE-BAKANLIK,3
R294,294,MUTLU MH.-BATIKENT,3
R314,314,BAĞCILAR-ULUS İÇ AYDINLIK,3
R336,336,EGE MH.-BEŞTEPE,3
R408,408,AKTEPE-YÜZYIL,3
R418,418,KEÇİREN GAZİNO-BAKANLIK-YÜZÜNCÜ YIL,3
R424,424,SUBAYEVLERİ-A.AYRANCI,3
R479,479,UYANIŞ-YÜZYIL,3
