trip_id,arrival_time,departure_time,stop_id,stop_sequence
agra-south-centra-r1-1d0-t1,06:00:00,06:00:00,agra-28.58902-77.25431,1
agra-south-centra-r1-1d0-t1,09:01:10,09:01:10,agra-27.47780-77.67285,2
agra-south-centra-r1-1d0-t1,09:02:20,09:02:20,agra-27.47891-77.67318,3
agra-south-centra-r1-1d0-t1,10:08:30,10:08:30,agra-27.15894-77.99030,4
agra-south-centra-r1-1d0-t1,10:09:40,10:09:40,agra-27.15973-77.99051,5
agra-south-centra-r1-1d0-t1,35:19:50,35:19:50,agra-17.39325-78.46749,6
agra-south-centra-r1-1d0-t1,35:21:00,35:21:00,agra-17.39470-78.46763,7
agra-south-centra-r1-1d0-t2,08:00:00,08:00:00,agra-28.58902-77.25431,1
agra-south-centra-r1-1d0-t2,11:01:10,11:01:10,agra-27.47780-77.67285,2
agra-south-centra-r1-1d0-t2,11:02:20,11:02:20,agra-27.47891-77.67318,3
agra-south-centra-r1-1d0-t2,12:08:30,12:08:30,agra-27.15894-77.99030,4
agra-south-centra-r1-1d0-t2,12:09:40,12:09:40,agra-27.15973-77.99051,5
agra-south-centra-r1-1d0-t2,37:19:50,37:19:50,agra-17.39325-78.46749,6
agra-south-centra-r1-1d0-t2,37:21:00,37:21:00,agra-17.39470-78.46763,7
agra-south-centra-r1-1d0-t3,12:00:00,12:00:00,agra-28.58902-77.25431,1
agra-south-centra-r1-1d0-t3,15:01:10,15:01:10,agra-27.47780-77.67285,2
agra-south-centra-r1-1d0-t3,15:02:20,15:02:20,agra-27.47891-77.67318,3
agra-south-centra-r1-1d0-t3,16:08:30,16:08:30,agra-27.15894-77.99030,4
agra-south-centra-r1-1d0-t3,16:09:40,16:09:40,agra-27.15973-77.99051,5
agra-south-centra-r1-1d0-t3,41:19:50,41:19:50,agra-17.39325-78.46749,6
agra-south-centra-r1-1d0-t3,41:21:00,41:21:00,agra-17.39470-78.46763,7
agra-south-centra-r1-1d0-t4,17:00:00,17:00:00,agra-28.58902-77.25431,1
agra-south-centra-r1-1d0-t4,20:01:10,20:01:10,agra-27.47780-77.67285,2
agra-south-centra-r1-1d0-t4,20:02:20,20:02:20,agra-27.47891-77.67318,3
agra-south-centra-r1-1d0-t4,21:08:30,21:08:30,agra-27.15894-77.99030,4
agra-south-centra-r1-1d0-t4,21:09:40,21:09:40,agra-27.15973-77.99051,5
agra-south-centra-r1-1d0-t4,46:19:50,46:19:50,agra-17.39325-78.46749,6
agra-south-centra-r1-1d0-t4,46:21:00,46:21:00,agra-17.39470-78.46763,7
agra-south-centra-r1-1d0-t5,20:00:00,20:00:00,agra-28.58902-77.25431,1
agra-south-centra-r1-1d0-t5,23:01:10,23:01:10,agra-27.47780-77.67285,2
agra-south-centra-r1-1d0-t5,23:02:20,23:02:20,agra-27.47891-77.67318,3
agra-south-centra-r1-1d0-t5,24:08:30,24:08:30,agra-27.15894-77.99030,4
agra-south-centra-r1-1d0-t5,24:09:40,24:09:40,agra-27.15973-77.99051,5
agra-south-centra-r1-1d0-t5,49:19:50,49:19:50,agra-17.39325-78.46749,6
agra-south-centra-r1-1d0-t5,49:21:00,49:21:00,agra-17.39470-78.46763,7
agra-south-centra-r1-1d1-t1,06:00:00,06:00:00,agra-17.39470-78.46763,1
agra-south-centra-r1-1d1-t1,06:01:10,06:01:10,agra-17.39325-78.46749,2
agra-south-centra-r1-1d1-t1,31:11:20,31:11:20,agra-27.15973-77.99051,3
agra-south-centra-r1-1d1-t1,31:12:30,31:12:30,agra-27.15894-77.99030,4
agra-south-centra-r1-1d1-t1,32:18:40,32:18:40,agra-27.47891-77.67318,5
agra-south-centra-r1-1d1-t1,32:19:50,32:19:50,agra-27.47780-77.67285,6
agra-south-centra-r1-1d1-t1,35:21:00,35:21:00,agra-28.58902-77.25431,7
agra-south-centra-r1-1d1-t2,08:00:00,08:00:00,agra-17.39470-78.46763,1
agra-south-centra-r1-1d1-t2,08:01:10,08:01:10,agra-17.39325-78.46749,2
agra-south-centra-r1-1d1-t2,33:11:20,33:11:20,agra-27.15973-77.99051,3
