trip_id,arrival_time,departure_time,stop_id,stop_sequence
R1_OB_1,08:00:00,08:00:00,PARKMALL,1
R1_OB_1,08:12:00,08:12:00,SMCITY,2
R1_OB_1,08:22:00,08:22:00,ROBGALL,3
R1_OB_1,08:30:00,08:30:00,COMPMAR,4
R1_OB_1,08:40:00,08:40:00,SEASIDE,5
R1_OB_2,14:00:00,14:00:00,PARKMALL,1
R1_OB_2,14:12:00,14:12:00,SMCITY,2
R1_OB_2,14:22:00,14:22:00,ROBGALL,3
R1_OB_2,14:30:00,14:30:00,COMPMAR,4
R1_OB_2,14:40:00,14:40:00,SEASIDE,5
R1_IB_1,09:40:00,09:40:00,SEASIDE,1
R1_IB_1,09:52:00,09:52:00,ROBGALL,2
R1_IB_1,10:02:00,10:02:00,SMCITY,3
R1_IB_1,10:15:00,10:15:00,PARKMALL,4
R1_IB_2,15:40:00,15:40:00,SEASIDE,1
R1_IB_2,15:52:00,15:52:00,ROBGALL,2
R1_IB_2,16:02:00,16:02:00,SMCITY,3
R1_IB_2,16:15:00,16:15:00,PARKMALL,4
R2A_OB_1,06:00:00,06:00:00,ANJO,1
R2A_OB_1,06:45:00,06:45:00,SEASIDE,2
R2A_IB_1,07:00:00,07:00:00,SEASIDE,1
R2A_IB_1,07:45:00,07:45:00,ANJO,2
R3A_OB_1,06:00:00,06:00:00,ANJO,1
R3A_OB_1,06:45:00,06:45:00,SEASIDE,2
R3A_OB_1,07:05:00,07:05:00,SMCITY,3
R3A_OB_1,07:20:00,07:20:00,PARKMALL,4
R3A_IB_1,07:00:00,07:00:00,PARKMALL,1
R3A_IB_1,07:15:00,07:15:00,SMCITY,2
R3A_IB_1,07:35:00,07:35:00,SEASIDE,3
R3A_IB_1,08:20:00,08:20:00,ANJO,4
R4_OB_1,06:00:00,06:00:00,SMCITY,1
R4_OB_1,06:12:00,06:12:00,PARKMALL,2
R4_OB_1,06:25:00,06:25:00,FERNAN,3
R4_OB_1,06:40:00,06:40:00,MCIA,4
R4_IB_1,07:00:00,07:00:00,MCIA,1
R4_IB_1,07:15:00,07:15:00,FERNAN,2
R4_IB_1,07:28:00,07:28:00,PARKMALL,3
R4_IB_1,07:40:00,07:40:00,SMCITY,4
R5_OB_1,06:40:00,06:40:00,ITPARK,1
R5_OB_1,06:55:00,06:55:00,SMCITY,2
R5_OB_1,07:07:00,07:07:00,PARKMALL,3
R5_OB_1,07:20:00,07:20:00,FERNAN,4
R5_OB_1,07:35:00,07:35:00,MCIA,5
R5_IB_1,07:00:00,07:00:00,MCIA,1
R5_IB_1,07:15:00,07:15:00,FERNAN,2
R5_IB_1,07:28:00,07:28:00,PARKMALL,3
R5_IB_1,07:42:00,07:42:00,SMCITY,4
R5_IB_1,07:57:00,07:57:00,ITPARK,5
R6_OB_1,09:00:00,09:00:00,FUENTE,1
R6_OB_1,09:35:00,09:35:00,SEASIDE,2
R6_IB_1,11:00:00,11:00:00,SEASIDE,1
R6_IB_1,11:35:00,11:35:00,FUENTE,2
R7_OB_1,09:00:00,09:00:00,SEASIDE,1
R7_OB_1,09:20:00,09:20:00,SMCITY,2
R7_OB_1,09:40:00,09:40:00,SMJMALL,3
R7_IB_1,10:00:00,10:00:00,SMJMALL,1
R7_IB_1,10:20:00,10:20:00,SMCITY,2
R7_IB_1,10:40:00,10:40:00,SEASIDE,3
