trip_id,arrival_time,departure_time,stop_id,stop_sequence
guntur-apsrtc-r1-1d0-t1,06:00:00,06:00:00,guntur-16.29734-80.45674,1
guntur-apsrtc-r1-1d0-t1,06:11:48,06:11:48,guntur-16.32804-80.48385,2
guntur-apsrtc-r1-1d0-t1,06:22:56,06:22:56,guntur-16.36262-80.50002,3
guntur-apsrtc-r1-1d0-t1,06:31:47,06:31:47,guntur-16.37988-80.52550,4
guntur-apsrtc-r1-1d0-t1,06:36:53,06:36:53,guntur-16.39074-80.53876,5
guntur-apsrtc-r1-1d0-t1,06:45:21,06:45:21,guntur-16.41216-80.55841,6
guntur-apsrtc-r1-1d0-t1,06:52:17,06:52:17,guntur-16.42678-80.57713,7
guntur-apsrtc-r1-1d0-t1,07:12:35,07:12:35,guntur-16.48412-80.61914,8
guntur-apsrtc-r1-1d0-t1,07:19:20,07:19:20,guntur-16.50198-80.63344,9
guntur-apsrtc-r1-1d0-t1,07:24:59,07:24:59,guntur-16.50845-80.61516,10
guntur-apsrtc-r1-1d0-t2,08:00:00,08:00:00,guntur-16.29734-80.45674,1
guntur-apsrtc-r1-1d0-t2,08:11:48,08:11:48,guntur-16.32804-80.48385,2
guntur-apsrtc-r1-1d0-t2,08:22:56,08:22:56,guntur-16.36262-80.50002,3
guntur-apsrtc-r1-1d0-t2,08:31:47,08:31:47,guntur-16.37988-80.52550,4
guntur-apsrtc-r1-1d0-t2,08:36:53,08:36:53,guntur-16.39074-80.53876,5
guntur-apsrtc-r1-1d0-t2,08:45:21,08:45:21,guntur-16.41216-80.55841,6
guntur-apsrtc-r1-1d0-t2,08:52:17,08:52:17,guntur-16.42678-80.57713,7
guntur-apsrtc-r1-1d0-t2,09:12:35,09:12:35,guntur-16.48412-80.61914,8
guntur-apsrtc-r1-1d0-t2,09:19:20,09:19:20,guntur-16.50198-80.63344,9
guntur-apsrtc-r1-1d0-t2,09:24:59,09:24:59,guntur-16.50845-80.61516,10
guntur-apsrtc-r1-1d0-t3,12:00:00,12:00:00,guntur-16.29734-80.45674,1
guntur-apsrtc-r1-1d0-t3,12:11:48,12:11:48,guntur-16.32804-80.48385,2
guntur-apsrtc-r1-1d0-t3,12:22:56,12:22:56,guntur-16.36262-80.50002,3
guntur-apsrtc-r1-1d0-t3,12:31:47,12:31:47,guntur-16.37988-80.52550,4
guntur-apsrtc-r1-1d0-t3,12:36:53,12:36:53,guntur-16.39074-80.53876,5
guntur-apsrtc-r1-1d0-t3,12:45:21,12:45:21,guntur-16.41216-80.55841,6
guntur-apsrtc-r1-1d0-t3,12:52:17,12:52:17,guntur-16.42678-80.57713,7
guntur-apsrtc-r1-1d0-t3,13:12:35,13:12:35,guntur-16.48412-80.61914,8
guntur-apsrtc-r1-1d0-t3,13:19:20,13:19:20,guntur-16.50198-80.63344,9
guntur-apsrtc-r1-1d0-t3,13:24:59,13:24:59,guntur-16.50845-80.61516,10
guntur-apsrtc-r1-1d0-t4,17:00:00,17:00:00,guntur-16.29734-80.45674,1
guntur-apsrtc-r1-1d0-t4,17:11:48,17:11:48,guntur-16.32804-80.48385,2
guntur-apsrtc-r1-1d0-t4,17:22:56,17:22:56,guntur-16.36262-80.50002,3
guntur-apsrtc-r1-1d0-t4,17:31:47,17:31:47,guntur-16.37988-80.52550,4
guntur-apsrtc-r1-1d0-t4,17:36:53,17:36:53,guntur-16.39074-80.53876,5
guntur-apsrtc-r1-1d0-t4,17:45:21,17:45:21,guntur-16.41216-80.55841,6
guntur-apsrtc-r1-1d0-t4,17:52:17,17:52:17,guntur-16.42678-80.57713,7
guntur-apsrtc-r1-1d0-t4,18:12:35,18:12:35,guntur-16.48412-80.61914,8
