trip_id,arrival_time,departure_time,stop_id,stop_sequence
lucknow-eastern-rail-r1-1d0-t1,06:00:00,06:00:00,lucknow-27.18306-78.01871,1
lucknow-eastern-rail-r1-1d0-t1,06:03:32,06:03:32,lucknow-27.19248-78.03958,2
lucknow-eastern-rail-r1-1d0-t1,06:30:38,06:30:38,lucknow-27.20807-78.23370,3
lucknow-eastern-rail-r1-1d0-t1,06:31:48,06:31:48,lucknow-27.20758-78.23494,4
lucknow-eastern-rail-r1-1d0-t1,06:54:58,06:54:58,lucknow-27.14751-78.38690,5
lucknow-eastern-rail-r1-1d0-t1,06:56:08,06:56:08,lucknow-27.14798-78.38599,6
lucknow-eastern-rail-r1-1d0-t1,07:24:03,07:24:03,lucknow-27.08650-78.57445,7
lucknow-eastern-rail-r1-1d0-t1,07:25:13,07:25:13,lucknow-27.08640-78.57504,8
lucknow-eastern-rail-r1-1d0-t1,08:42:23,08:42:23,lucknow-26.78727-79.02098,9
lucknow-eastern-rail-r1-1d0-t1,10:53:45,10:53:45,lucknow-26.48528-79.90805,10
lucknow-eastern-rail-r1-1d0-t1,11:40:04,11:40:04,lucknow-26.45963-80.23946,11
lucknow-eastern-rail-r1-1d0-t1,11:41:14,11:41:14,lucknow-26.45981-80.23842,12
lucknow-eastern-rail-r1-1d0-t1,11:57:10,11:57:10,lucknow-26.45474-80.35112,13
lucknow-eastern-rail-r1-1d0-t1,11:58:20,11:58:20,lucknow-26.45460-80.35049,14
lucknow-eastern-rail-r1-1d0-t1,12:22:30,12:22:30,lucknow-26.54906-80.48690,15
lucknow-eastern-rail-r1-1d0-t1,12:23:40,12:23:40,lucknow-26.54931-80.48750,16
lucknow-eastern-rail-r1-1d0-t1,13:38:05,13:38:05,lucknow-26.83175-80.92151,17
lucknow-eastern-rail-r1-1d0-t1,13:39:15,13:39:15,lucknow-26.83151-80.91785,18
lucknow-eastern-rail-r1-1d0-t2,08:00:00,08:00:00,lucknow-27.18306-78.01871,1
lucknow-eastern-rail-r1-1d0-t2,08:03:32,08:03:32,lucknow-27.19248-78.03958,2
lucknow-eastern-rail-r1-1d0-t2,08:30:38,08:30:38,lucknow-27.20807-78.23370,3
lucknow-eastern-rail-r1-1d0-t2,08:31:48,08:31:48,lucknow-27.20758-78.23494,4
lucknow-eastern-rail-r1-1d0-t2,08:54:58,08:54:58,lucknow-27.14751-78.38690,5
lucknow-eastern-rail-r1-1d0-t2,08:56:08,08:56:08,lucknow-27.14798-78.38599,6
lucknow-eastern-rail-r1-1d0-t2,09:24:03,09:24:03,lucknow-27.08650-78.57445,7
lucknow-eastern-rail-r1-1d0-t2,09:25:13,09:25:13,lucknow-27.08640-78.57504,8
lucknow-eastern-rail-r1-1d0-t2,10:42:23,10:42:23,lucknow-26.78727-79.02098,9
lucknow-eastern-rail-r1-1d0-t2,12:53:45,12:53:45,lucknow-26.48528-79.90805,10
lucknow-eastern-rail-r1-1d0-t2,13:40:04,13:40:04,lucknow-26.45963-80.23946,11
lucknow-eastern-rail-r1-1d0-t2,13:41:14,13:41:14,lucknow-26.45981-80.23842,12
lucknow-eastern-rail-r1-1d0-t2,13:57:10,13:57:10,lucknow-26.45474-80.35112,13
lucknow-eastern-rail-r1-1d0-t2,13:58:20,13:58:20,lucknow-26.45460-80.35049,14
lucknow-eastern-rail-r1-1d0-t2,14:22:30,14:22:30,lucknow-26.54906-80.48690,15
lucknow-eastern-rail-r1-1d0-t2,14:23:40,14:23:40,lucknow-26.54931-80.48750,16
lucknow-eastern-rail-r1-1d0-t2,15:38:05,15:38:05,lucknow-26.83175-80.92151,17
lucknow-eastern-rail-r1-1d0-t2,15:39:15,15:39:15,lucknow-26.83151-80.91785,18
