trip_id,arrival_time,departure_time,stop_id,stop_sequence
900_WD_O0,06:17:00,06:17:00,T_VIVI,1
900_WD_O0,06:20:00,06:20:00,S_JOUBERT,2
900_WD_O0,06:23:00,06:23:00,S_SAULELKIND,3
900_WD_O0,06:26:00,06:26:00,S_FGARRUDA,4
900_WD_O0,06:29:00,06:29:00,S_CHURCHILL,5
900_WD_O0,06:32:00,06:32:00,T_OUROVERDE,6
900_WD_O0,06:35:00,06:35:00,S_LUCILO,7
900_WD_O0,06:38:00,06:38:00,S_HMANSANO,8
900_WD_O0,06:41:00,06:41:00,S_SYLVIOBARROS,9
900_WD_O0,06:44:00,06:44:00,T_GAVETTI,10
900_WD_O0,06:47:00,06:47:00,S_10DEZ,11
900_WD_O0,06:50:00,06:50:00,S_CELSOGARCIA,12
900_WD_O0,06:53:00,06:53:00,S_SAOJOAO,13
900_WD_O0,06:56:00,06:56:00,S_ROBERTKOCH,14
900_WD_O0,06:59:00,06:59:00,HU,15
900_WD_I0,13:07:00,13:07:00,HU,1
900_WD_I0,13:10:00,13:10:00,S_ROBERTKOCH,2
900_WD_I0,13:13:00,13:13:00,S_SAOJOAO,3
900_WD_I0,13:16:00,13:16:00,S_CELSOGARCIA,4
900_WD_I0,13:19:00,13:19:00,S_10DEZ,5
900_WD_I0,13:22:00,13:22:00,T_GAVETTI,6
900_WD_I0,13:25:00,13:25:00,S_SYLVIOBARROS,7
900_WD_I0,13:28:00,13:28:00,S_HMANSANO,8
900_WD_I0,13:31:00,13:31:00,S_LUCILO,9
900_WD_I0,13:34:00,13:34:00,T_OUROVERDE,10
900_WD_I0,13:37:00,13:37:00,S_CHURCHILL,11
900_WD_I0,13:40:00,13:40:00,S_FGARRUDA,12
900_WD_I0,13:43:00,13:43:00,S_SAULELKIND,13
900_WD_I0,13:46:00,13:46:00,S_JOUBERT,14
900_WD_I0,13:49:00,13:49:00,T_VIVI,15
900_SAT_O0,06:17:00,06:17:00,T_VIVI,1
900_SAT_O0,06:44:00,06:44:00,T_GAVETTI,10
900_SAT_O0,06:59:00,06:59:00,HU,15
900_SAT_I0,13:07:00,13:07:00,HU,1
900_SAT_I0,13:49:00,13:49:00,T_VIVI,15
504_WD_O0,05:30:00,05:30:00,T_CENTRAL,1
504_WD_O0,05:32:00,05:32:00,S_DOMGERALDO,2
504_WD_O0,05:34:00,05:34:00,S_RIOGRANDE,3
504_WD_O0,05:36:00,05:36:00,S_ERMELINDO,4
504_WD_O0,05:38:00,05:38:00,S_LUCIAHELENA,5
504_WD_O0,05:40:00,05:40:00,S_SYLVIOBARROS,6
504_WD_O0,05:42:00,05:42:00,T_GAVETTI,7
504_WD_I0,05:30:00,05:30:00,T_GAVETTI,1
504_WD_I0,05:32:00,05:32:00,S_SYLVIOBARROS,2
504_WD_I0,05:34:00,05:34:00,S_LUCIAHELENA,3
504_WD_I0,05:36:00,05:36:00,S_DUQUECAXIAS,4
504_WD_I0,05:38:00,05:38:00,S_DOMGERALDO,5
504_WD_I0,05:40:00,05:40:00,T_CENTRAL,6
504_SAT_O0,06:10:00,06:10:00,T_CENTRAL,1
504_SAT_O0,06:22:00,06:22:00,T_GAVETTI,7
504_SAT_I0,06:25:00,06:25:00,T_GAVETTI,1
504_SAT_I0,06:35:00,06:35:00,T_CENTRAL,6
505_WD_O0,05:25:00,05:25:00,T_VIVI,1
505_WD_O0,05:27:00,05:27:00,S_SAULELKIND,2
505_WD_O0,05:29:00,05:29:00,S_FGARRUDA,3
505_WD_O0,05:31:00,05:31:00,S_CHURCHILL,4
505_WD_O0,05:33:00,05:33:00,S_RIOBRANCO,5
505_WD_O0,05:35:00,05:35:00,S_DOMGERALDO,6
505_WD_O0,05:37:00,05:37:00,T_CENTRAL,7
505_WD_I0,05:25:00,05:25:00,T_CENTRAL,1
505_WD_I0,05:31:00,05:31:00,S_CHURCHILL,4
505_WD_I0,05:37:00,05:37:00,T_VIVI,7
505_SAT_O0,05:30:00,05:30:00,T_VIVI,1
505_SAT_O0,05:42:00,05:42:00,T_CENTRAL,7
505_SAT_I0,05:30:00,05:30:00,T_CENTRAL,1
505_SAT_I0,05:42:00,05:42:00,T_VIVI,7
800_WD_O0,05:00:00,05:00:00,T_VIVI,1
800_WD_O0,05:04:00,05:04:00,S_SAULELKIND,2
800_WD_O0,05:08:00,05:08:00,S_CENTRO_800,3
800_WD_O0,05:12:00,05:12:00,S_CHEPLI,4
800_WD_O0,05:16:00,05:16:00,T_ACAPULCO,5
800_WD_I0,05:00:00,05:00:00,T_ACAPULCO,1
800_WD_I0,05:08:00,05:08:00,S_CENTRO_800,3
800_WD_I0,05:16:00,05:16:00,T_VIVI,5
800_SAT_O0,05:30:00,05:30:00,T_VIVI,1
800_SAT_O0,05:46:00,05:46:00,T_ACAPULCO,5
800_SAT_I0,05:30:00,05:30:00,T_ACAPULCO,1
800_SAT_I0,05:46:00,05:46:00,T_VIVI,5
