trip_id,arrival_time,departure_time,stop_id,stop_sequence
L5_0_0600,06:00:00,06:00:00,n10162043754,1
L5_0_0600,06:02:00,06:02:00,n10162043739,2
L5_0_0600,06:04:00,06:04:00,n10162043734,3
L5_0_0600,06:06:00,06:06:00,n10174676912,4
L5_0_0600,06:08:00,06:08:00,n10162043732,5
L5_0_0600,06:10:00,06:10:00,n10162043729,6
L5_0_0600,06:12:00,06:12:00,n10162043723,7
L5_0_0600,06:14:00,06:14:00,n10162035000,8
L5_0_0600,06:16:00,06:16:00,n12175753774,9
L5_0_0600,06:18:00,06:18:00,n12175753778,10
L5_0_0600,06:20:00,06:20:00,n5081959517,11
L5_0_0600,06:22:00,06:22:00,n5039597525,12
L5_0_0600,06:24:00,06:24:00,n5078610856,13
L5_0_0600,06:26:00,06:26:00,n10162034999,14
L5_0_0600,06:28:00,06:28:00,n1326431614,15
L5_0_0600,06:30:00,06:30:00,n5054965044,16
L5_0_0600,06:32:00,06:32:00,n5054907930,17
L5_0_0600,06:34:00,06:34:00,n1849822677,18
L5_0_0600,06:36:00,06:36:00,n5025784658,19
L5_0_0600,06:38:00,06:38:00,n5054907709,20
L5_0_0600,06:40:00,06:40:00,n12175753800,21
L5_1_0600,06:00:00,06:00:00,n12175753800,1
L5_1_0600,06:02:00,06:02:00,n5054907709,2
L5_1_0600,06:04:00,06:04:00,n5025784658,3
L5_1_0600,06:06:00,06:06:00,n1849822677,4
L5_1_0600,06:08:00,06:08:00,n5054907930,5
L5_1_0600,06:10:00,06:10:00,n5054965044,6
L5_1_0600,06:12:00,06:12:00,n1326431614,7
L5_1_0600,06:14:00,06:14:00,n10162034999,8
L5_1_0600,06:16:00,06:16:00,n5078610856,9
L5_1_0600,06:18:00,06:18:00,n5039597525,10
L5_1_0600,06:20:00,06:20:00,n5081959517,11
L5_1_0600,06:22:00,06:22:00,n12175753778,12
L5_1_0600,06:24:00,06:24:00,n12175753774,13
L5_1_0600,06:26:00,06:26:00,n10162035000,14
L5_1_0600,06:28:00,06:28:00,n10162043723,15
L5_1_0600,06:30:00,06:30:00,n10162043729,16
L5_1_0600,06:32:00,06:32:00,n10162043732,17
L5_1_0600,06:34:00,06:34:00,n10174676912,18
L5_1_0600,06:36:00,06:36:00,n10162043734,19
L5_1_0600,06:38:00,06:38:00,n10162043739,20
L5_1_0600,06:40:00,06:40:00,n10162043754,21
L22_0_0600,06:00:00,06:00:00,n5317283257,1
L22_0_0600,06:02:00,06:02:00,n5079875650,2
L22_0_0600,06:04:00,06:04:00,n5074972707,3
L22_0_0600,06:06:00,06:06:00,n428474227,4
L22_0_0600,06:08:00,06:08:00,n5081426299,5
L22_0_0600,06:10:00,06:10:00,n428476505,6
L22_0_0600,06:12:00,06:12:00,n428476632,7
