route_id,service_id,trip_id,trip_headsign
125,wkd,125_ida_wkd_1,Roma I
125,wkd,125_volta_wkd_7,Ponte Alta (Rua Oslo)
125,sat,125_ida_sat_13,Roma I
125,sat,125_volta_sat_17,Ponte Alta (Rua Oslo)
180,wkd,180_ida_wkd_21,Roma II
180,wkd,180_volta_wkd_42,Conforto
180,sat,180_ida_sat_64,Roma II
180,sat,180_volta_sat_81,Conforto
180,sun,180_ida_sun_98,Roma II
180,sun,180_volta_sun_110,Conforto
520,wkd,520_loop_wkd_122,Belmonte Circular
520,sat,520_loop_sat_137,Belmonte Circular
520,sun,520_loop_sun_152,Belmonte Circular
550,wkd,550_loop_wkd_170,Siderlândia Circular
550,sat,550_loop_sat_182,Siderlândia Circular
550,sun,550_loop_sun_193,Siderlândia Circular
