trip_id,arrival_time,departure_time,stop_id,stop_sequence
R1_out_1,07:15:00,07:15:00,cta_apt,1
R1_out_1,08:25:00,08:25:00,giardini,2
R1_out_1,08:40:00,08:40:00,taormina,3
R1_out_2,13:15:00,13:15:00,cta_apt,1
R1_out_2,14:25:00,14:25:00,giardini,2
R1_out_2,14:40:00,14:40:00,taormina,3
R1_in_1,09:00:00,09:00:00,taormina,1
R1_in_1,09:15:00,09:15:00,giardini,2
R1_in_1,10:25:00,10:25:00,cta_apt,3
R1_in_2,16:00:00,16:00:00,taormina,1
R1_in_2,16:15:00,16:15:00,giardini,2
R1_in_2,17:25:00,17:25:00,cta_apt,3
R2_out_1,07:00:00,07:00:00,siracusa,1
R2_out_1,08:00:00,08:00:00,cta_apt,2
R2_out_1,08:20:00,08:20:00,cta_term,3
R2_out_2,15:00:00,15:00:00,siracusa,1
R2_out_2,16:00:00,16:00:00,cta_apt,2
R2_out_2,16:20:00,16:20:00,cta_term,3
R2_in_1,09:00:00,09:00:00,cta_term,1
R2_in_1,09:20:00,09:20:00,cta_apt,2
R2_in_1,10:20:00,10:20:00,siracusa,3
R2_in_2,18:00:00,18:00:00,cta_term,1
R2_in_2,18:20:00,18:20:00,cta_apt,2
R2_in_2,19:20:00,19:20:00,siracusa,3
R3_out_1,06:20:00,06:20:00,solarino,1
R3_out_1,06:35:00,06:35:00,floridia,2
R3_out_1,06:55:00,06:55:00,siracusa,3
R3_out_1,07:55:00,07:55:00,cta_apt,4
R3_out_1,08:15:00,08:15:00,cta_term,5
R3_in_1,17:00:00,17:00:00,cta_term,1
R3_in_1,17:20:00,17:20:00,cta_apt,2
R3_in_1,18:20:00,18:20:00,siracusa,3
R3_in_1,18:40:00,18:40:00,floridia,4
R3_in_1,18:55:00,18:55:00,solarino,5
R4_out_1,07:30:00,07:30:00,cta_term,1
R4_out_1,07:50:00,07:50:00,cta_apt,2
R4_out_1,08:35:00,08:35:00,dittaino_fs,3
R4_out_1,08:40:00,08:40:00,dittaino_out,4
R4_out_1,09:05:00,09:05:00,valguarnera,5
R4_out_1,09:25:00,09:25:00,aidone,6
R4_out_1,09:45:00,09:45:00,piazza_arm,7
R4_in_1,16:45:00,16:45:00,piazza_arm,1
R4_in_1,17:05:00,17:05:00,aidone,2
R4_in_1,17:25:00,17:25:00,valguarnera,3
R4_in_1,17:50:00,17:50:00,dittaino_out,4
R4_in_1,17:55:00,17:55:00,dittaino_fs,5
R4_in_1,18:40:00,18:40:00,cta_apt,6
R4_in_1,19:00:00,19:00:00,cta_term,7
R5_out_1,05:45:00,05:45:00,cta_term,1
R5_out_1,08:00:00,08:00:00,gela,2
R5_out_2,18:00:00,18:00:00,cta_term,1
R5_out_2,20:15:00,20:15:00,gela,2
R5_in_1,10:00:00,10:00:00,gela,1
R5_in_1,12:15:00,12:15:00,cta_term,2
R5_in_2,20:00:00,20:00:00,gela,1
R5_in_2,22:15:00,22:15:00,cta_term,2
R6_out_1,18:30:00,18:30:00,cta_term,1
R6_out_1,19:20:00,19:20:00,caltagirone,2
R6_in_1,06:30:00,06:30:00,caltagirone,1
R6_in_1,07:20:00,07:20:00,cta_term,2
