trip_id,arrival_time,departure_time,stop_id,stop_sequence
jammu-northern-rai-r1-1d0-t1,06:00:00,06:00:00,jammu-32.70573-74.88019,1
jammu-northern-rai-r1-1d0-t1,07:39:43,07:39:43,jammu-32.39838-75.55099,2
jammu-northern-rai-r1-1d0-t1,08:04:11,08:04:11,jammu-32.25956-75.63602,3
jammu-northern-rai-r1-1d0-t1,08:05:21,08:05:21,jammu-32.25960-75.63541,4
jammu-northern-rai-r1-1d0-t1,11:35:41,11:35:41,jammu-30.91190-75.84857,5
jammu-northern-rai-r1-1d0-t1,11:36:51,11:36:51,jammu-30.91312-75.84782,6
jammu-northern-rai-r1-1d0-t1,18:13:28,18:13:28,jammu-28.64080-77.22143,7
jammu-northern-rai-r1-1d0-t1,18:14:38,18:14:38,jammu-28.64257-77.22113,8
jammu-northern-rai-r1-1d0-t2,08:00:00,08:00:00,jammu-32.70573-74.88019,1
jammu-northern-rai-r1-1d0-t2,09:39:43,09:39:43,jammu-32.39838-75.55099,2
jammu-northern-rai-r1-1d0-t2,10:04:11,10:04:11,jammu-32.25956-75.63602,3
jammu-northern-rai-r1-1d0-t2,10:05:21,10:05:21,jammu-32.25960-75.63541,4
jammu-northern-rai-r1-1d0-t2,13:35:41,13:35:41,jammu-30.91190-75.84857,5
jammu-northern-rai-r1-1d0-t2,13:36:51,13:36:51,jammu-30.91312-75.84782,6
jammu-northern-rai-r1-1d0-t2,20:13:28,20:13:28,jammu-28.64080-77.22143,7
jammu-northern-rai-r1-1d0-t2,20:14:38,20:14:38,jammu-28.64257-77.22113,8
jammu-northern-rai-r1-1d0-t3,12:00:00,12:00:00,jammu-32.70573-74.88019,1
jammu-northern-rai-r1-1d0-t3,13:39:43,13:39:43,jammu-32.39838-75.55099,2
jammu-northern-rai-r1-1d0-t3,14:04:11,14:04:11,jammu-32.25956-75.63602,3
jammu-northern-rai-r1-1d0-t3,14:05:21,14:05:21,jammu-32.25960-75.63541,4
jammu-northern-rai-r1-1d0-t3,17:35:41,17:35:41,jammu-30.91190-75.84857,5
jammu-northern-rai-r1-1d0-t3,17:36:51,17:36:51,jammu-30.91312-75.84782,6
jammu-northern-rai-r1-1d0-t3,24:13:28,24:13:28,jammu-28.64080-77.22143,7
jammu-northern-rai-r1-1d0-t3,24:14:38,24:14:38,jammu-28.64257-77.22113,8
jammu-northern-rai-r1-1d0-t4,17:00:00,17:00:00,jammu-32.70573-74.88019,1
jammu-northern-rai-r1-1d0-t4,18:39:43,18:39:43,jammu-32.39838-75.55099,2
jammu-northern-rai-r1-1d0-t4,19:04:11,19:04:11,jammu-32.25956-75.63602,3
jammu-northern-rai-r1-1d0-t4,19:05:21,19:05:21,jammu-32.25960-75.63541,4
jammu-northern-rai-r1-1d0-t4,22:35:41,22:35:41,jammu-30.91190-75.84857,5
jammu-northern-rai-r1-1d0-t4,22:36:51,22:36:51,jammu-30.91312-75.84782,6
jammu-northern-rai-r1-1d0-t4,29:13:28,29:13:28,jammu-28.64080-77.22143,7
jammu-northern-rai-r1-1d0-t4,29:14:38,29:14:38,jammu-28.64257-77.22113,8
jammu-northern-rai-r1-1d0-t5,20:00:00,20:00:00,jammu-32.70573-74.88019,1
jammu-northern-rai-r1-1d0-t5,21:39:43,21:39:43,jammu-32.39838-75.55099,2
jammu-northern-rai-r1-1d0-t5,22:04:11,22:04:11,jammu-32.25956-75.63602,3
jammu-northern-rai-r1-1d0-t5,22:05:21,22:05:21,jammu-32.25960-75.63541,4
jammu-northern-rai-r1-1d0-t5,25:35:41,25:35:41,jammu-30.91190-75.84857,5
jammu-northern-rai-r1-1d0-t5,25:36:51,25:36:51,jammu-30.91312-75.84782,6
jammu-northern-rai-r1-1d0-t5,32:13:28,32:13:28,jammu-28.64080-77.22143,7
jammu-northern-rai-r1-1d0-t5,32:14:38,32:14:38,jammu-28.64257-77.22113,8
jammu-northern-rai-r1-1d1-t1,06:00:00,06:00:00,jammu-28.64257-77.22113,1
jammu-northern-rai-r1-1d1-t1,06:01:10,06:01:10,jammu-28.64080-77.22143,2
jammu-northern-rai-r1-1d1-t1,12:37:47,12:37:47,jammu-30.91312-75.84782,3
jammu-northern-rai-r1-1d1-t1,12:38:57,12:38:57,jammu-30.91190-75.84857,4
jammu-northern-rai-r1-1d1-t1,16:09:17,16:09:17,jammu-32.25960-75.63541,5
jammu-northern-rai-r1-1d1-t1,16:10:27,16:10:27,jammu-32.25956-75.63602,6
jammu-northern-rai-r1-1d1-t1,16:34:55,16:34:55,jammu-32.39838-75.55099,7
jammu-northern-rai-r1-1d1-t1,18:14:38,18:14:38,jammu-32.70573-74.88019,8
jammu-northern-rai-r1-1d1-t2,08:00:00,08:00:00,jammu-28.64257-77.22113,1
jammu-northern-rai-r1-1d1-t2,08:01:10,08:01:10,jammu-28.64080-77.22143,2
jammu-northern-rai-r1-1d1-t2,14:37:47,14:37:47,jammu-30.91312-75.84782,3
jammu-northern-rai-r1-1d1-t2,14:38:57,14:38:57,jammu-30.91190-75.84857,4
jammu-northern-rai-r1-1d1-t2,18:09:17,18:09:17,jammu-32.25960-75.63541,5
jammu-northern-rai-r1-1d1-t2,18:10:27,18:10:27,jammu-32.25956-75.63602,6
jammu-northern-rai-r1-1d1-t2,18:34:55,18:34:55,jammu-32.39838-75.55099,7
jammu-northern-rai-r1-1d1-t2,20:14:38,20:14:38,jammu-32.70573-74.88019,8
jammu-northern-rai-r1-1d1-t3,12:00:00,12:00:00,jammu-28.64257-77.22113,1
jammu-northern-rai-r1-1d1-t3,12:01:10,12:01:10,jammu-28.64080-77.22143,2
jammu-northern-rai-r1-1d1-t3,18:37:47,18:37:47,jammu-30.91312-75.84782,3
jammu-northern-rai-r1-1d1-t3,18:38:57,18:38:57,jammu-30.91190-75.84857,4
jammu-northern-rai-r1-1d1-t3,22:09:17,22:09:17,jammu-32.25960-75.63541,5
jammu-northern-rai-r1-1d1-t3,22:10:27,22:10:27,jammu-32.25956-75.63602,6
jammu-northern-rai-r1-1d1-t3,22:34:55,22:34:55,jammu-32.39838-75.55099,7
jammu-northern-rai-r1-1d1-t3,24:14:38,24:14:38,jammu-32.70573-74.88019,8
jammu-northern-rai-r1-1d1-t4,17:00:00,17:00:00,jammu-28.64257-77.22113,1
jammu-northern-rai-r1-1d1-t4,17:01:10,17:01:10,jammu-28.64080-77.22143,2
jammu-northern-rai-r1-1d1-t4,23:37:47,23:37:47,jammu-30.91312-75.84782,3
jammu-northern-rai-r1-1d1-t4,23:38:57,23:38:57,jammu-30.91190-75.84857,4
jammu-northern-rai-r1-1d1-t4,27:09:17,27:09:17,jammu-32.25960-75.63541,5
jammu-northern-rai-r1-1d1-t4,27:10:27,27:10:27,jammu-32.25956-75.63602,6
jammu-northern-rai-r1-1d1-t4,27:34:55,27:34:55,jammu-32.39838-75.55099,7
jammu-northern-rai-r1-1d1-t4,29:14:38,29:14:38,jammu-32.70573-74.88019,8
jammu-northern-rai-r1-1d1-t5,20:00:00,20:00:00,jammu-28.64257-77.22113,1
jammu-northern-rai-r1-1d1-t5,20:01:10,20:01:10,jammu-28.64080-77.22143,2
jammu-northern-rai-r1-1d1-t5,26:37:47,26:37:47,jammu-30.91312-75.84782,3
jammu-northern-rai-r1-1d1-t5,26:38:57,26:38:57,jammu-30.91190-75.84857,4
jammu-northern-rai-r1-1d1-t5,30:09:17,30:09:17,jammu-32.25960-75.63541,5
jammu-northern-rai-r1-1d1-t5,30:10:27,30:10:27,jammu-32.25956-75.63602,6
jammu-northern-rai-r1-1d1-t5,30:34:55,30:34:55,jammu-32.39838-75.55099,7
jammu-northern-rai-r1-1d1-t5,32:14:38,32:14:38,jammu-32.70573-74.88019,8
jammu-northern-rai-r2-2d0-t1,06:00:00,06:00:00,jammu-28.64080-77.22143,1
jammu-northern-rai-r2-2d0-t1,06:01:10,06:01:10,jammu-28.64257-77.22113,2
jammu-northern-rai-r2-2d0-t1,12:37:20,12:37:20,jammu-30.91196-75.84837,3
jammu-northern-rai-r2-2d0-t1,12:38:30,12:38:30,jammu-30.91311-75.84778,4
jammu-northern-rai-r2-2d0-t1,16:08:38,16:08:38,jammu-32.25948-75.63513,5
jammu-northern-rai-r2-2d0-t1,16:32:59,16:32:59,jammu-32.39794-75.55110,6
jammu-northern-rai-r2-2d0-t1,18:12:44,18:12:44,jammu-32.70573-74.88019,7
jammu-northern-rai-r2-2d0-t2,08:00:00,08:00:00,jammu-28.64080-77.22143,1
jammu-northern-rai-r2-2d0-t2,08:01:10,08:01:10,jammu-28.64257-77.22113,2
jammu-northern-rai-r2-2d0-t2,14:37:20,14:37:20,jammu-30.91196-75.84837,3
jammu-northern-rai-r2-2d0-t2,14:38:30,14:38:30,jammu-30.91311-75.84778,4
jammu-northern-rai-r2-2d0-t2,18:08:38,18:08:38,jammu-32.25948-75.63513,5
jammu-northern-rai-r2-2d0-t2,18:32:59,18:32:59,jammu-32.39794-75.55110,6
jammu-northern-rai-r2-2d0-t2,20:12:44,20:12:44,jammu-32.70573-74.88019,7
jammu-northern-rai-r2-2d0-t3,12:00:00,12:00:00,jammu-28.64080-77.22143,1
jammu-northern-rai-r2-2d0-t3,12:01:10,12:01:10,jammu-28.64257-77.22113,2
jammu-northern-rai-r2-2d0-t3,18:37:20,18:37:20,jammu-30.91196-75.84837,3
jammu-northern-rai-r2-2d0-t3,18:38:30,18:38:30,jammu-30.91311-75.84778,4
jammu-northern-rai-r2-2d0-t3,22:08:38,22:08:38,jammu-32.25948-75.63513,5
jammu-northern-rai-r2-2d0-t3,22:32:59,22:32:59,jammu-32.39794-75.55110,6
jammu-northern-rai-r2-2d0-t3,24:12:44,24:12:44,jammu-32.70573-74.88019,7
jammu-northern-rai-r2-2d0-t4,17:00:00,17:00:00,jammu-28.64080-77.22143,1
jammu-northern-rai-r2-2d0-t4,17:01:10,17:01:10,jammu-28.64257-77.22113,2
jammu-northern-rai-r2-2d0-t4,23:37:20,23:37:20,jammu-30.91196-75.84837,3
jammu-northern-rai-r2-2d0-t4,23:38:30,23:38:30,jammu-30.91311-75.84778,4
jammu-northern-rai-r2-2d0-t4,27:08:38,27:08:38,jammu-32.25948-75.63513,5
